speaker	original	traduit
1	hi i'm ellie thanks for coming in today	Salut, je suis Ellie merci d'être venue aujourd'hui.
1	i was created to talk to people in a safe and secure environment 	J'ai été créé pour parler aux gens dans un environnement sûr et sécurisé
1	i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started	Je ne suis pas thérapeute, mais je suis ici pour en apprendre davantage sur les gens et j'aimerais en apprendre davantage sur vous.
1	and please feel free to tell me anything your answers are totally confidential	et s'il vous plaît n'hésitez pas à me dire quoi que ce soit vos réponses sont totalement confidentielles
1	are you okay with this	Est-ce que tu es d'accord avec ça ?
2	yes	oui
1	so how are you doing today  	Alors comment allez-vous aujourd'hui ?
2	fine	Très bien.
1	where are you from originally 	d'où êtes-vous d'origine
2	tampa florida 	tampa florida
1	why'd you move to l_a	Pourquoi tu as déménagé ?
2	uh at that point i wanted to get into the entertainment industry 	uh à ce moment-là je voulais entrer dans l'industrie du divertissement
1	when'd you move to l_a	Quand est-ce que tu as déménagé ?
2	um nineteen ninety 	um dix-neuf quatre-vingt-dix
1	how easy was it for you to get used to living in l_a	Comme c'était facile pour toi de t'habituer à vivre à l_a
2	it took a long time to get used to it it wasn't easy 	Il a fallu longtemps pour s'y habituer, ce n'était pas facile.
1	what are some things you really like about l_a	Quelles sont certaines choses que vous aimez vraiment à propos de l_a
2	well the weather and that if you have a hobby you could always find a large group of people that are interested in the same hobby as you have	bien le temps et que si vous avez un hobby vous pouvez toujours trouver un grand groupe de personnes qui sont intéressés par le même hobby que vous avez
1	what are some things you don't really like about l_a	quelles sont certaines choses que vous n'aimez pas vraiment à propos de l_a
2	oh some of the people in the business world you know it's pretty transient they come and go and it's kinda difficult as far as if you you know trusting people in the business world has been difficult  	oh certaines personnes dans le monde des affaires vous savez que c'est assez transitoire ils viennent et vont et c'est un peu difficile comme si vous savez que faire confiance aux gens dans le monde des affaires a été difficile
1	how often do you go back to your home town 	Combien de fois retournez-vous dans votre ville natale
2	not much at all 	Pas grand-chose du tout.
1	how does it compare to l_a	comment se compare-t-il à l_a
2	um it's quite different 	C'est tout à fait différent.
2	uh the weather's different the people are different it's very different 	Le temps est différent, les gens sont différents, c'est très différent.
1	do you travel a lot 	voyagez-vous beaucoup
2	no	Non, je ne suis pas d'accord.
1	what'd you study at school 	Qu'as-tu étudié à l'école ?
2	um	um
2	god it was so long ago uh school	Mon Dieu, c'était il y a si longtemps, l'école.
2	just uh general stuff business uh	juste uh affaires générales uh
2	acting 	agissant
2	that kinda thing 	Ce genre de chose
1	what do you do now	Qu'est-ce que tu fais maintenant ?
2	well i'm working on becoming a professional poker player and i um left the stockbrokage industry successfully to do financial trading stock options futures that kinda stuff 	Eh bien, je travaille à devenir un joueur de poker professionnel et j'ai quitté l'industrie de la bourse avec succès pour faire des options de négociation financière à terme qui en quelque sorte choses
1	do you consider yourself an introvert 	vous considérez-vous comme un introverti
2	sometimes yes 	parfois oui
1	what are some things that make you really mad 	quelles sont certaines choses qui vous rendent vraiment fou
2	people my family	Les gens de ma famille
2	just people you know making fun of me or just instigators just being around negative hostile people 	juste des gens que tu connais qui se moquent de moi ou juste des instigateurs qui sont juste autour de gens hostiles négatifs
1	what do you do when you're annoyed 	Qu'est-ce que vous faites quand vous êtes ennuyé
2	i vent 	i évent
2	ruminate over the same situation over and over again 	ruminer sur la même situation encore et encore
1	how are you at controlling your temper 	comment contrôlez-vous votre tempérament
2	pretty darn good 	C'est pas mal.
1	when was the last time you argued with someone and what was it about 	quand était la dernière fois que vous avez discuté avec quelqu'un et de quoi il s'agissait
2	uh don't can't remember	Heu, ne t'en souviens pas.
2	argued with someone	Il s'est disputé avec quelqu'un.
2	um i can't really remember that's a good sign	Je ne me souviens pas que c'était un bon signe.
2	i don't argue much these days um	Je ne discute pas beaucoup ces jours-ci.
2	maybe online 	Peut-être en ligne
2	um 	um
2	not really i don't know	Pas vraiment je ne sais pas
2	well it's a good good good change of 	Eh bien, c'est un bon bon bon changement de
2	i don't know what did i argue with somebody about maybe it's been a long time um	Je ne sais pas ce que j'ai discuté avec quelqu'un à propos de peut-être que ça fait longtemps um
2	i can't really remember huh	Je ne m'en souviens pas vraiment.
1	who's someone that's been a positive influence in your life 	Qui est quelqu'un qui a été une influence positive dans votre vie
2	oh i'd say tony robbins	Oh, je dirais Tony Robbins.
2	anthony robbins	Robbines d'anthonie
