speaker	original	traduit
2	<synch>	<synch>
1	IntroV4Confirmation (hi i'm ellie thanks for coming in today i was created to talk to people in a safe and secure environment i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential are you ok with this)	IntroV4Confirmation ( salut je suis ellie merci d'être venu aujourd'hui j'ai été créé pour parler aux gens dans un environnement sûr et sécurisé je ne suis pas un thérapeute mais je suis ici pour apprendre sur les gens et j'aimerais apprendre sur vous je vais poser quelques questions pour nous faire commencer et s'il vous plaît n'hésitez pas à me dire tout ce que vos réponses sont totalement confidentielles êtes-vous d'accord avec cela)
2	i'm good	Je vais bien.
2	yes	oui
1	okay_confirm (okay)	OK_confirmer (OK)
1	how_doingV (so how are you doing today)	how_doingV (comment allez-vous aujourd'hui)
2	i'm good	Je vais bien.
1	thats_good (that's good)	c'est bon (c'est bon)
1	where_originally (where are you from originally)	o_originalement (d'où êtes-vous à l'origine)
2	iowa	Iowa
1	really (really)	Vraiment (vraiment)
1	when_LA (when did you move to l_a)	quand _LA (quand avez-vous déménagé à l_a)
2	when or why	quand ou pourquoi
1	when_LA (when did you move to l_a)	quand _LA (quand avez-vous déménagé à l_a)
2	uh two thousand one	uh deux mille un
1	long_time (that's a long time)	long_temps (c'est un long laps de temps)
1	often_backB (how often do you go back to your hometown)	souvent_backB (combien de fois retournez-vous dans votre ville natale)
2	mm	mm
2	holidays and special family events	jours fériés et événements familiaux spéciaux
1	mhm (mhm)	Mhm (mhm)
1	compares_LA (how does it compare to l_a)	compare_LA (comment se compare-t-il à l_a)
2	uh it's much better there	C'est bien mieux là-bas.
1	why_LA (why did you move to l_a)	Pourquoi ?LA (pourquoi avez-vous déménagé à l_a)
2	scrubbed_entry	_Entrée déchiquetée
2	and i uh got into u_c_l_a went to u_c_l_a for three years	et je suis entré dans u_c_l_a est allé à u_c_l_a pendant trois ans
2	in their screenwriting program	dans leur programme de scénarisation
1	nice (nice)	Sympa.
2	mhm	- Oui, c'est vrai.
1	adapted_LA (how easy was it for you to get used to living in l_a)	Adapté_LA (comment était-il facile pour vous de vous habituer à l_a)
2	<sniffle>	<sniffle>
2	it's	C'est
2	took a long time it was difficult	Il a fallu longtemps, c'était difficile.
1	tell_about_that (can you tell me about that)	d'en parler (vous pouvez m'en parler)
2	mm just the uh the stress <st>	mm juste l'heu le stress <st>
2	getting used to and managing the stress of everyday living	s'habituer et gérer le stress de la vie quotidienne
1	see_mean (i see what you mean)	voir_moyen (je vois ce que vous voulez dire)
1	like_about_LA (what are some things you really like about l_a)	genre_about_LA (quelles sont certaines choses que vous aimez vraiment à propos de l_a)
2	you know	Tu sais
2	mm	mm
2	variety there's a lot of variety <vari> there's a lot of variety here i like that	variété il y a beaucoup de variété <vari> il y a beaucoup de variété ici j'aime ça
1	dont_like_LA (what are some things you don't really like about l_a)	dont_like_LA (quelles sont certaines choses que vous n'aimez pas vraiment à propos de l_a)
2	<scoff> the obvious traffic <laughter>	<scoff> le trafic évident <rire>
1	understand (i understand)	comprendre (je comprends)
1	travel_shoes (i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot)	Travel_shoes (je suis sûr que vous pouvez dire par mes chaussures que je ne suis pas beaucoup un explorateur du monde que vous voyagez beaucoup)
2	uh internationally no	uh internationalement non
1	why2 (why)	Pourquoi2 (pourquoi)
2	uh <sigh>	Heu <soupir>
2	just haven't had	Je ne l'ai pas eu.
2	reason to i guess	J'imagine que c'est une raison.
1	okay_confirm (okay)	OK_confirmer (OK)
1	study (what did you study at school)	étudier (qu'avez-vous étudié à l'école)
2	i have a b_s in math and physics	J'ai un b_s en maths et en physique
1	hard_decision (how did you decide to do that)	hard_decision (comment avez-vous décidé de faire cela)
2	um <sigh> i went to school later in life and i wanted to actually	um <sigh> Je suis allé à l'école plus tard dans la vie et je voulais vraiment
2	know something	savoir quelque chose
2	so um it was very difficult  very difficult	donc c'était très difficile très difficile
2	but i did it	Mais c'est moi qui l'ai fait.
1	why2 (why)	Pourquoi2 (pourquoi)
2	mm	mm
2	why	Pourquoi
1	yeah3 (yeah)	Oui3 (oui)
2	um it fascinated me i didn't wanna be intimidated by it	um ça m'a fasciné je ne voulais pas être intimidé par ça
1	happy_didthat (are you happy you did that)	happy_did that (êtes-vous heureux que vous ayez fait cela)
2	oh yeah	Oh oui
2	oh yeah	Oh oui
1	thats_good (that's good)	c'est bon (c'est bon)
1	dream_job (what's your dream job)	Rêve_job (quel est votre travail de rêve)
2	<laughter>	<rire>
2	um to be employed writer	um pour être employé écrivain
1	difficult (how hard is that)	difficile (comment difficile est-ce)
2	extremely difficult	extrêmement difficile
2	extremely difficult writing	rédaction extrêmement difficile
2	any type of fictional fiction writing's extremely difficult	n'importe quel type d'écriture de fiction est extrêmement difficile
2	if i worked then <th> as hard as i do now when i was in school i'd have a p_h_d in math and physics	Si je travaillais alors <th> aussi dur que je le fais maintenant quand j'étais à l'école, j'aurais un p_h_d en mathématiques et en physique
1	wow (wow)	C'est pas vrai.
2	<sigh> it's so hard	C'est si dur.
1	shyoutgoing (do you consider yourself more shy or outgoing)	timingoutway (vous considérez-vous plus timide ou sortant)
2	outgoing	sortant
1	why2 (why)	Pourquoi2 (pourquoi)
2	it depends on the circumstance	cela dépend des circonstances
2	it's it's not a catch-all	Ce n'est pas un piège.
2	depends on the the moment	dépend du moment
1	makes_sense (that makes sense)	make_sens (ce qui a du sens)
