speaker	original	traduit
1	hi i'm ellie thanks for coming in today	Salut, je suis Ellie merci d'être venue aujourd'hui.
1	i was created to talk to people in a safe and secure environment 	J'ai été créé pour parler aux gens dans un environnement sûr et sécurisé
1	i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started	Je ne suis pas thérapeute, mais je suis ici pour en apprendre davantage sur les gens et j'aimerais en apprendre davantage sur vous.
1	and please feel free to tell me anything your answers are totally confidential	et s'il vous plaît n'hésitez pas à me dire quoi que ce soit vos réponses sont totalement confidentielles
1	are you okay with this	Est-ce que tu es d'accord avec ça ?
2	yes 	oui
1	okay	Très bien.
1	so how are you doing today 	Alors comment allez-vous aujourd'hui ?
2	i'm fine	Je vais bien.
1	that's good 	C'est bien.
1	where are you from originally 	d'où êtes-vous d'origine
2	um ohio 	um ohio
1	really	Vraiment
1	why'd you move to l_a 	Pourquoi tu as déménagé ?
2	mmm <laughter> bigger city 	mmm <rire> plus grande ville
2	more opportunity 	plus d'opportunités
1	okay 	Très bien.
1	when'd you move to l_a	Quand est-ce que tu as déménagé ?
2	um bigger city 	um plus grande ville
2	big city	grande ville
1	how often do you go back to your hometown 	Combien de fois retournez-vous dans votre ville natale
2	not often 	pas souvent
1	why 	Pourquoi
2	um 	um
2	i don't know uh there's phones i can call 	Je ne sais pas s'il y a des téléphones que je peux appeler.
1	i understand 	Je comprends.
1	what are some things you really like about l_a	Quelles sont certaines choses que vous aimez vraiment à propos de l_a
2	um 	um
2	let's see the water the ocean 	Voyons l'eau de l'océan.
2	um 	um
2	the big city there's lot to do a lot of people	la grande ville il y a beaucoup à faire beaucoup de gens
2	um the mountainous skiing all kinds of stuff 	um le ski montagneux toutes sortes de choses
1	uh huh 	Heu, heu.
1	what are some things you don't really like about l_a	quelles sont certaines choses que vous n'aimez pas vraiment à propos de l_a
2	traffic	trafic
1	okay 	Très bien.
1	how close are you to your family 	à quel point êtes-vous proche de votre famille
2	close 	fermer
1	do you consider yourself an introvert 	vous considérez-vous comme un introverti
2	no 	Non, je ne suis pas d'accord.
1	why	Pourquoi
2	'cause i like to talk 	Parce que j'aime parler
1	what's your dream job 	C'est quoi ton boulot de rêve ?
2	uh maybe running a company 	Peut-être diriger une entreprise.
1	what'd you study at school 	Qu'as-tu étudié à l'école ?
2	politics 	politique
1	what made you decide to do that 	ce qui vous a fait décider de faire ça
2	parents	parents
1	that sucks 	C'est nul.
2	<laughter> i guess 	J'imagine que c'est un rire.
1	what do you do to relax 	Qu'est-ce que vous faites pour vous détendre
2	play my guitar 	jouer de ma guitare
1	cool	frais
1	how are you at controlling your temper 	comment contrôlez-vous votre tempérament
2	um it depends 	Ça dépend.
1	i'd love to hear all about it 	J'aimerais tout savoir.
2	<laughter> no you wouldn't but sure okay 	"""Rire"" non, tu ne le ferais pas, mais c'est sûr."
1	when was the last time you argued with someone and what was it about 	quand était la dernière fois que vous avez discuté avec quelqu'un et de quoi il s'agissait
2	um 	um
2	ex-girlfriend 	ex petite-amie
2	and i don't remember 	et je ne me souviens pas
1	how close are you to them 	à quel point êtes-vous proche d'eux
2	mm close for a lot of years	mm fermer pendant beaucoup d'années
1	how do you know them	Comment les connaissez-vous ?
2	just know 'em for a long time 	Je les connais depuis longtemps.
1	okay 	Très bien.
1	is there anything you regret 	Y a-t-il quelque chose que vous regrettez ?
2	no 	Non, je ne suis pas d'accord.
1	what advice would you give yourself ten or twenty years ago  	quels conseils vous donneriez-vous il y a dix ou vingt ans?
2	be a little more patient with her 	Sois un peu plus patiente avec elle.
1	what do you think of today's kids 	Que pensez-vous des enfants d'aujourd'hui?
2	huh 	- Oui.
1	what do you think of today's kids 	Que pensez-vous des enfants d'aujourd'hui?
2	uh they're okay 	Ils vont bien.
1	okay 	Très bien.
1	have you ever served in the military 	Avez-vous déjà servi dans l'armée
2	eh no but i helped 	Non, mais j'ai aidé.
1	tell me more about that 	Parle-moi de ça.
2	um 	um
2	and i did stuff with the marines which was fun and uh i lived out of the country 	et j'ai fait des trucs avec les marines qui étaient amusants et j'ai vécu hors du pays
1	what made you decide to do that	ce qui vous a fait décider de faire ça
2	which <whi> which one living out of the country or helping with the marines 	qui <whi> celui qui vit hors du pays ou aide avec les marines
1	yes 	oui
