speaker	original	traduit
2	<sync>	<sync>
1	IntroV4Confirmation (hi i'm ellie thanks for coming in today i was created to talk to people in a safe and secure environment i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential are you ok with this)	IntroV4Confirmation ( salut je suis ellie merci d'être venu aujourd'hui j'ai été créé pour parler aux gens dans un environnement sûr et sécurisé je ne suis pas un thérapeute mais je suis ici pour apprendre sur les gens et j'aimerais apprendre sur vous je vais poser quelques questions pour nous faire commencer et s'il vous plaît n'hésitez pas à me dire tout ce que vos réponses sont totalement confidentielles êtes-vous d'accord avec cela)
2	hello	Bonjour.
2	 yes	oui
1	okay_confirm (okay)	OK_confirmer (OK)
1	how_doingV (so how are you doing today)	how_doingV (comment allez-vous aujourd'hui)
2	 okay	Très bien.
2	not	pas
2	too bad	Dommage.
1	thats_good (that's good)	c'est bon (c'est bon)
1	where_originally (where are you from originally)	o_originalement (d'où êtes-vous à l'origine)
2	i'm from chicago	Je suis de chicago.
2	south side	côté sud
1	when_LA (when did you move to l_a)	quand _LA (quand avez-vous déménagé à l_a)
2	um back in nineteen seventy eight	um retour dans dix-neuf soixante-dix huit
2	when i was eighteen	quand j'avais dix-huit ans
1	long_time (that's a long time)	long_temps (c'est un long laps de temps)
2	yes <y>	Oui <y>
1	often_backB (how often do you go back to your hometown)	souvent_backB (combien de fois retournez-vous dans votre ville natale)
2	lately	Ces derniers temps
2	not much maybe once every two or three years	Peut-être une fois tous les deux ou trois ans.
1	mhm (mhm)	Mhm (mhm)
1	compares_LA (how does it compare to l_a)	compare_LA (comment se compare-t-il à l_a)
2	um it's totally different you know	C'est totalement différent, tu sais.
2	horrible weather and uh	temps horrible et euh
2	yeah it's just a whole different atmosphere	Oui, c'est juste une atmosphère différente.
1	why_LA (why did you move to l_a)	Pourquoi ?LA (pourquoi avez-vous déménagé à l_a)
2	um	um
2	let's see my mother had moved to africa	Voyons voir si ma mère avait déménagé en Afrique.
2	i graduated from high school	Je suis diplômé du lycée
2	and i had a friend out here so i just thought well let me try l_a	Et j'avais un ami ici, alors je me suis dit que je pouvais essayer.
1	okay_confirm (okay)	OK_confirmer (OK)
1	adapted_LA (how easy was it for you to get used to living in l_a)	Adapté_LA (comment était-il facile pour vous de vous habituer à l_a)
2	uh very easy actually yeah i loved it from the moment i got off the airplane	uh très facile en fait oui je l'ai adoré dès que je suis sorti de l'avion
2	yeah	Oui.
1	like_about_LA (what are some things you really like about l_a)	genre_about_LA (quelles sont certaines choses que vous aimez vraiment à propos de l_a)
2	number one the weather	numéro un la météo
2	um sun is very important to me	Le soleil est très important pour moi
2	so i love the weather	donc j'adore le temps
2	um i don't know just kind of a more laid back atmosphere	um je ne sais pas juste une sorte d'atmosphère plus décontractée
2	variety	variété
2	of people	des personnes
1	uh_huh (uh huh)	C'est quoi, ça ?
2	and now it's my um	Et maintenant c'est mon um
2	my home base you know	Ma base d'accueil, tu sais.
2	my	mon
2	friends	amis
2	that are family	qui sont de la famille
2	so it's kinda like my family is here now	C'est comme si ma famille était là.
1	dont_like_LA (what are some things you don't really like about l_a)	dont_like_LA (quelles sont certaines choses que vous n'aimez pas vraiment à propos de l_a)
2	hmm	C'est vrai.
2	i guess the smog earthquakes	Je suppose que les tremblements de terre de smog
2	um	um
2	traffic	trafic
2	just basic things like that really	juste des choses de base comme ça vraiment
1	yeah3 (yeah)	Oui3 (oui)
1	travel_shoes (i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot)	Travel_shoes (je suis sûr que vous pouvez dire par mes chaussures que je ne suis pas beaucoup un explorateur du monde que vous voyagez beaucoup)
2	um i don't currently but i did throughout my life i traveled	Je ne suis pas là, mais je l'ai fait toute ma vie. J'ai voyagé.
2	quite a lot	beaucoup de choses.
1	travel_changed (what do you enjoy about traveling)	voyage_changement (qu'est-ce qui vous plaît à voyager)
2	uh just seeing	J'ai juste vu
2	seeing	voir
2	other cultures and	d ' autres cultures et
2	seeing um more history and	voir um plus d'histoire et
2	meeting  people and	rencontrer des personnes et
2	just fun and the the fun of it as well	juste amusant et le plaisir de lui aussi
1	mhm (mhm)	Mhm (mhm)
1	travel_trips (i'd love to hear about one of your trips)	Voyage _voyages (j'adorerais entendre parler d'un de vos voyages)
2	um let's see well one trip	Voyons bien un voyage
2	i went to	Je suis allé à
2	england	Pays-Bas
2	ireland and scotland and france all in	l'Irlande, l'Ecosse et la France
2	you know	Tu sais
2	one trip	un voyage
2	so that was a nice variety	donc c'était une belle variété
1	nice (nice)	Sympa.
1	memorableB (what's one of your most memorable experiences)	mémorableB (ce qui est l'une de vos expériences les plus mémorables)
2	um	um
2	i guess you could say probably skiing	Je suppose que vous pourriez dire probablement skier
2	in val d'isere france	en val d'isere france
2	that was fun	C'était amusant.
2	i'm glad i got to do that	Je suis content d'avoir fait ça.
1	thats_great (that's great)	thats_gros (c'est génial)
1	shyoutgoing (do you consider yourself more shy or outgoing)	timingoutway (vous considérez-vous plus timide ou sortant)
2	i'm kind of shy by nature	Je suis un peu timide par nature.
