speaker	original	traduit
1	hi i'm ellie thanks for coming in today	Salut, je suis Ellie merci d'être venue aujourd'hui.
1	i was created to talk to people in a safe and secure environment 	J'ai été créé pour parler aux gens dans un environnement sûr et sécurisé
1	i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started	Je ne suis pas thérapeute, mais je suis ici pour en apprendre davantage sur les gens et j'aimerais en apprendre davantage sur vous.
1	and please feel free to tell me anything your answers are totally confidential	et s'il vous plaît n'hésitez pas à me dire quoi que ce soit vos réponses sont totalement confidentielles
1	are you okay with this	Est-ce que tu es d'accord avec ça ?
2	yeah 	Oui.
1	okay	Très bien.
1	so how are you doing today	Alors comment allez-vous aujourd'hui ?
2	so so <sigh>	donc <soupir>
1	that's good	C'est bien.
1	where are you from originally 	d'où êtes-vous d'origine
2	nebraska 	Nebraska
1	really	Vraiment
1	why'd you move to l_a	Pourquoi tu as déménagé ?
2	uh work	uh travail
1	when'd you move to l_a	Quand est-ce que tu as déménagé ?
2	i've been coming here off and on for years but officially moved here couple years ago 	Je viens ici depuis des années, mais j'ai emménagé ici il y a deux ans.
1	cool	frais
1	how easy was it for you to get used to living in l_a	Comme c'était facile pour toi de t'habituer à vivre à l_a
2	um 	um
2	some good days some bad days i i guess i've gotten as used to it as i'm gonna be i don't know if that makes sense but 	certains bons jours quelques mauvais jours je suppose que je suis devenu aussi habitué à cela que je vais être je ne sais pas si ça a du sens mais
1	yeah i see what you mean	Oui, je vois ce que tu veux dire.
1	what are some things you really like about l_a	Quelles sont certaines choses que vous aimez vraiment à propos de l_a
2	um <sigh>	um <soupir>
2	accessibility to to different things um	l'accessibilité à des choses différentes um
2	as compared to nebraska um	par rapport au Nebraska um
2	you know more opportunities to do different things and and explore different things 	vous savez plus d'occasions de faire différentes choses et d'explorer différentes choses
2	areas of interest	les domaines d'intérêt
1	mhm	- Oui, c'est vrai.
1	what are some things you don't really like about l_a	quelles sont certaines choses que vous n'aimez pas vraiment à propos de l_a
2	uh the crime um 	uh le crime uh
2	attitude <laughter> um 	attitude <rire> um
2	uh lack of lack of uh 	uh manque d'heu
2	uh work ethic lack of uh 	Heu travail éthique manque d'heu
2	kindness in people um cut-throat 	la gentillesse dans les gens um la gorge coupée
1	mm	mm
2	yeah 	Oui.
1	do you travel a lot	voyagez-vous beaucoup
2	i used to	J'avais l'habitude de
2	quite a bit 	assez un peu
1	what do you enjoy about traveling 	ce qui vous plaît à voyager
2	uh sense of freedom 	uh sens de la liberté
2	the uh the adventure 	l'aventure
1	i'd love to hear about one of your trips 	J'aimerais entendre parler d'un de vos voyages.
2	um okay 	Ça va.
2	you want me to tell you about a trip <laughter>	vous voulez que je vous parle d'un voyage <rire>
1	yes	oui
2	uh egypt 	uh egypt
2	i 	C'est-à-dire qu'il n'y a pas de
1	awesome 	génial
2	yeah 	Oui.
1	tell me more about that 	Parle-moi de ça.
2	uh i went with my mother and some family friends we went on an eight day cruise down the nile	Je suis allé avec ma mère et des amis de famille. On a fait une croisière de huit jours.
2	saw all the uh pyramids in giza	a vu toutes les pyramides en giza
2	um just it was just a incredible adventure just to get away from everything and everybody and and uh close friends and just have a great time 	C'était juste une aventure incroyable juste pour s'éloigner de tout et tout le monde et des amis proches et juste passer un bon moment
1	that sounds like a great situation 	C'est une bonne situation.
2	yeah 	Oui.
1	how close are you to your family 	à quel point êtes-vous proche de votre famille
2	um not really at all 	Pas vraiment du tout.
1	why	Pourquoi
2	um just uh uh have history of um	um juste uh uh ont l'histoire de um
2	abuse and and neglect and uh just	mauvais traitements et négligence et uh juste
2	not a real functional family dysfunctional is is definitely a keyword in our family so 	n'est pas un vrai dysfonctionnel de famille fonctionnelle est certainement un mot clé dans notre famille donc
1	i'm sorry to hear that 	Je suis désolé d'entendre ça.
2	thank you	Je vous remercie.
1	is it uncomfortable for you to talk about this 	C'est mal à l'aise d'en parler.
2	um	um
2	no not really i'm talked about it a lot before um so 	Non, pas vraiment, on m'en a beaucoup parlé avant.
2	i'm okay with it 	Je suis d'accord avec ça.
1	okay 	Très bien.
1	who's someone that's been a positive influence in your life	Qui est quelqu'un qui a été une influence positive dans votre vie
2	<sigh> um <sigh>	<sigh> um <sigh>
2	<laughter>	<rire>
2	it's really hard to say i haven't had very good uh	C'est vraiment dur de dire que je n'ai pas eu très bon euh
2	uh very positive role models um	uh très positif modèles de rôle um
2	um 	um
