speaker	original	traduit
1	hi i'm ellie thanks for coming in today	Salut, je suis Ellie merci d'être venue aujourd'hui.
1	i was created to talk to people in a safe and secure environment	J'ai été créé pour parler aux gens dans un environnement sûr et sécurisé
1	think of me as a friend i don't judge i can't i'm a computer	Pense à moi comme un ami que je ne juge pas je ne peux pas être un ordinateur
1	i'm here to learn about people and would love to learn about you	Je suis ici pour en apprendre davantage sur les gens et j'aimerais en apprendre davantage sur vous.
1	i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential	Je vais poser quelques questions pour nous faire commencer et s'il vous plaît n'hésitez pas à me dire tout ce que vos réponses sont totalement confidentielles
1	how are you doing today	Comment allez-vous aujourd'hui ?
2	good	Bonne
1	that's good	C'est bien.
1	where are you from originally	d'où êtes-vous d'origine
2	atlanta georgia	géorgie de l'atlante
1	really	Vraiment
1	why'd you move to l_a	Pourquoi tu as déménagé ?
2	um my parents are from here um	Mes parents sont d'ici.
1	how do you like l_a	Comment aimez-vous l_a
2	i love it	J'adore ça.
1	what are some things you really like about l_a	Quelles sont certaines choses que vous aimez vraiment à propos de l_a
2	i like the weather	J'aime la météo
2	i like the opportunities	J'aime les opportunités
2	um	um
2	yes	oui
1	how easy was it for you to get used to living in l_a	Comme c'était facile pour toi de t'habituer à vivre à l_a
2	um	um
2	it took a minute	Ça a pris une minute.
2	somewhat easy	un peu facile
1	what are some things you don't really like about l_a	quelles sont certaines choses que vous n'aimez pas vraiment à propos de l_a
2	congestion	embouteillage
1	mhm	- Oui, c'est vrai.
2	that's it	C'est tout.
1	okay	Très bien.
1	what'd you study at school	Qu'as-tu étudié à l'école ?
2	um i took up business and administration	J'ai pris les affaires et l'administration
1	cool	frais
1	are you still doing that	Tu fais toujours ça.
2	uh yeah i am	Oui, je le suis.
2	here and there i'm on a break right now but i plan on going back in the uh next semester	Ici et là, j'ai une pause en ce moment, mais j'ai l'intention de revenir dans le prochain semestre.
1	what's your dream job	C'est quoi ton boulot de rêve ?
2	uh probably to open up my own business	uh probablement pour ouvrir ma propre entreprise
1	awesome	génial
1	do you travel a lot	voyagez-vous beaucoup
2	no	Non, je ne suis pas d'accord.
1	why	Pourquoi
2	um no specific reason i just	um aucune raison spécifique je juste
2	don't travel a lot	ne voyage pas beaucoup
2	i'm pretty local	Je suis plutôt locale.
1	okay	Très bien.
1	how often do you go back to your hometown	Combien de fois retournez-vous dans votre ville natale
2	once a year	une fois par an
1	nice	Sympa.
1	do you consider yourself an introvert	vous considérez-vous comme un introverti
2	can you be a little bit more specific	pouvez-vous être un peu plus spécifique
1	whatever comes to your mind	Tout ce qui te vient à l'esprit
2	no answer	Pas de réponse
1	okay	Très bien.
1	 what do you do to relax	Qu'est-ce que vous faites pour vous détendre
2	i like reading books i enjoy i enjoy cooking	J'aime lire des livres J'aime cuisiner
2	um exercising is great	L'exercice c'est super.
1	awesome	génial
1	how are you at controlling your temper	comment contrôlez-vous votre tempérament
2	i'm i'm i'm pretty good at it	Je suis plutôt douée pour ça.
2	um	um
1	really	Vraiment
2	yeah	Oui.
1	when was the last time you argued with someone and what was it about	quand était la dernière fois que vous avez discuté avec quelqu'un et de quoi il s'agissait
2	um probably about	um probablement à propos
2	two weeks ago	il y a deux semaines
1	how did you feel in that moment	Qu'avez-vous ressenti à ce moment-là ?
2	uh frustrated	uh frustré
1	tell me more about that	Parle-moi de ça.
2	um	um
2	i don't like bias	Je n'aime pas les préjugés
2	um i don't like um when someone says they're gonna do something and they don't	Je n'aime pas quand quelqu'un dit qu'il va faire quelque chose et qu'il ne le fait pas.
1	mhm	- Oui, c'est vrai.
1	how close are you to them	à quel point êtes-vous proche d'eux
2	uh somewhat	Euh, un peu.
1	how do you know them	Comment les connaissez-vous ?
2	friendship	l'amitié
1	okay	Très bien.
1	what are some things you like to do for fun	quelles sont certaines choses que vous aimez faire pour le plaisir
2	i like to play sports i enjoy uh going out with friends and family	J'aime jouer au sport J'aime sortir avec mes amis et ma famille
2	playing games	jouer à des jeux
1	nice	Sympa.
1	who's someone that's been a positive influence in your life	Qui est quelqu'un qui a été une influence positive dans votre vie
2	grandparents	grands-parents
2	parents	parents
1	aww	Aww
1	can you tell me about that	Pouvez-vous m'en parler ?
2	um yeah i mean they've always given me great advice	Je veux dire qu'ils m'ont toujours donné de bons conseils.
2	they've always kept it real	Ils l'ont toujours gardé réel.
