speaker	original	traduit
1	hi i'm ellie thanks for coming in today i was created to talk to people in a safe and secure environment 	Salut je suis Ellie merci d'être venu aujourd'hui j'ai été créé pour parler aux gens dans un environnement sûr et sécurisé
1	i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started	Je ne suis pas thérapeute, mais je suis ici pour en apprendre davantage sur les gens et j'aimerais en apprendre davantage sur vous.
1	and please feel free to tell me anything your answers are totally confidential	et s'il vous plaît n'hésitez pas à me dire quoi que ce soit vos réponses sont totalement confidentielles
1	are you okay with this 	Est-ce que tu es d'accord avec ça ?
2	yes 	oui
1	okay so how are you doing today  	Bon, comment allez-vous aujourd'hui ?
2	fine just tired 	Très bien, juste fatigué
1	i'm sorry to hear that 	Je suis désolé d'entendre ça.
1	where are you from originally	d'où êtes-vous d'origine
2	california 	californie
1	really	Vraiment
2	from hollywood 	de hollywood
1	cool	frais
1	what are some things you really like about l_a 	Quelles sont certaines choses que vous aimez vraiment à propos de l_a
2	uh 	Heu
2	not too much <laughter> there's not too many things i like about it 	pas trop de <rire> il n'y a pas trop de choses que j'aime à ce sujet
1	okay 	Très bien.
1	what are some things you don't really like about l_a	quelles sont certaines choses que vous n'aimez pas vraiment à propos de l_a
2	uh the people	uh les gens
2	um it's not clean 	Ce n'est pas propre.
1	uh huh 	Heu, heu.
2	too much crime too many drugs 	trop de criminalité trop de drogues
1	i understand 	Je comprends.
1	what'd you study at school 	Qu'as-tu étudié à l'école ?
2	uh makeup and hair 	Maquillage et cheveux
1	that sounds interesting 	Ça a l'air intéressant.
2	it is <laughter>	C'est le <rire>
1	are you still working in that 	Tu travailles encore là-dedans.
2	a little bit 	un petit peu
1	what do you do now 	Qu'est-ce que tu fais maintenant ?
2	uh 	Heu
2	not too much i just survive 	Pas trop que je survive.
2	<laughter> 	<rire>
1	how hard is that 	C'est dur.
2	very difficult 	très difficile
1	i'm sorry 	Je suis désolé.
2	it's okay 	C'est bon.
1	what's your dream job 	C'est quoi ton boulot de rêve ?
2	uh	Heu
2	i'm getting a little old to be thinking of a career but 	Je deviens un peu vieux pour penser à une carrière, mais
2	i just want probably to get married and have a little security that's all just be a wife again <laughter> <sigh>	Je veux juste me marier et avoir un peu de sécurité, c'est juste être une femme à nouveau <rire> <sigh>
1	okay 	Très bien.
1	how close are you to your family 	à quel point êtes-vous proche de votre famille
2	uh	Heu
2	a little bit close but everybody's pretty much passed away 	un peu près, mais tout le monde est à peu près mort.
1	i'm sorry 	Je suis désolé.
2	<laughter> 	<rire>
1	what do you do to relax	Qu'est-ce que vous faites pour vous détendre
2	um i play farmville on facebook 	Je joue à Farmville sur facebook
1	<laughter>	<rire>
1	that's great 	C'est génial.
2	yeah 	Oui.
1	how are you at controlling your temper 	comment contrôlez-vous votre tempérament
2	i'm good i don't really have a temper 	Je suis bien, je n'ai pas vraiment de caractère.
1	when was the last time you argued with someone and what was it about  	quand était la dernière fois que vous avez discuté avec quelqu'un et de quoi il s'agissait
2	uh it was my ex-husband about money <laughter> 	uh c'était mon ex-mari à propos de l'argent <rire>
1	okay 	Très bien.
1	what are some things that make you really mad 	quelles sont certaines choses qui vous rendent vraiment fou
2	<sigh> 	<soupir>
2	people lying cheating conniving	les gens qui mentent tricher des connivences
2	drug addicts you know just ugly people people that are 	drogués que vous connaissez juste les gens laids qui sont
2	hideous in the inside you know 	Hideux à l'intérieur tu sais
1	yeah 	Oui.
1	yeah 	Oui.
1	who's someone that's been a positive influence in your life 	Qui est quelqu'un qui a été une influence positive dans votre vie
2	uh 	Heu
2	jesus christ that's about it 	Jésus Christ, c'est à propos de ça.
2	my mother when she was alive well she still is a positive influence but 	ma mère quand elle était bien vivante elle est toujours une influence positive, mais
2	nobody really but 	Personne d'autre
2	jesus <laughter> 	Jésus <rire>
1	okay 	Très bien.
1	what's one of your most memorable experiences 	ce qui est l'une de vos expériences les plus mémorables
2	uh 	Heu
2	memorable experiences 	expériences mémorables
2	i don't know i can't really think of one right now <laughter> 	Je ne sais pas si je ne peux pas vraiment penser à un en ce moment <rire>
1	whatever comes to your mind 	Tout ce qui te vient à l'esprit
2	uh 	Heu
2	gosh 	Mon Dieu !
2	memorable experiences 	expériences mémorables
2	<sigh>	<soupir>
2	oh i guess like maybe modeling that was pretty cool yeah 	Oh, j'imagine que peut-être la modélisation c'était plutôt cool ouais
1	nice	Sympa.
2	yeah 	Oui.
1	can you tell me about that	Pouvez-vous m'en parler ?
2	i was just kind of 	J'étais juste un peu
2	um surreal like to see yourself in magazines and pictures and stuff you know <sharp inhale> i didn't understand how it could have been me but	um surréaliste aiment se voir dans des magazines et des photos et des trucs que vous connaissez <shrp inhale> je ne comprenais pas comment ça aurait pu être moi mais
1	mhm	- Oui, c'est vrai.
2	then my photographer told me he was like well someone has to do it it might as well be you so oh well <laughter> and it's true <laughter> so that was cool i don't	alors mon photographe m'a dit qu'il était comme si quelqu'un devait le faire autant être toi si oh bien <rire> et c'est vrai <rire> donc c'était cool je ne suis pas
1	yeah 	Oui.
1	what made you decide to do that 	ce qui vous a fait décider de faire ça
2	just kinda fell into it by accident  	juste un peu tombé dedans par accident
1	are you happy you did that 	Tu es heureuse de l'avoir fait.
2	i've always	Je l'ai toujours fait.
2	i'm sorry <so> yeah yeah 	Je suis désolé <so> ouais ouais
2	i wish i did it i took it further but um 	J'aimerais l'avoir fait je l'ai pris plus loin mais um
2	i couldn't 	Je ne pouvais pas.
1	okay 	Très bien.
1	when was the last time you felt really happy 	quand c'était la dernière fois que tu te sentais vraiment heureux
2	really happy <laughter> 	vraiment heureux <rire>
2	i don't remember 	Je ne me souviens pas.
2	i really don't 	Je ne sais vraiment pas.
1	okay	Très bien.
1	how would your best friend describe you 	comment votre meilleur ami vous décrirait-il
2	uh i don't really have a best friend <laughter> but i'm sure 	Je n'ai pas vraiment de meilleur ami, mais je suis sûr.
2	they would <wou> anybody would describe me as outgoing 	ils <wou> n'importe qui me décrirait comme sortant
1	that's good 	C'est bien.
2	yeah 	Oui.
1	have you ever served in the military 	Avez-vous déjà servi dans l'armée
2	no	Non, je ne suis pas d'accord.
1	have you ever been diagnosed with p_t_s_d	avez-vous déjà été diagnostiqué avec p_t_s_d
2	yes	oui
1	how long ago were you diagnosed 	il y a combien de temps avez-vous été diagnostiqué
2	uh	Heu
2	it was uh nineteen eighty four 	c'était uh dix-neuf quatre-vingt-quatre
1	that's a long time 	Ça fait longtemps.
2	yeah 	Oui.
1	what got you to seek help 	Qu'est-ce qui t'a amené à chercher de l'aide ?
2	i couldn't deal with it 	Je n'ai pas pu m'en occuper.
2	so i had to see a psychiatrist 	J'ai dû voir un psychiatre.
1	what were your symptoms 	quels étaient vos symptômes
2	um 	um
2	horrified um couldn't sleep 	horrifié um ne pouvait pas dormir
2	um panicked 	um paniqué
2	um 	um
2	major anxiety 	anxiété majeure
2	yeah 	Oui.
1	okay 	Très bien.
1	did you think you had a problem before you found out 	Vous pensiez avoir un problème avant de le découvrir ?
2	yeah <laughter> yes 	Oui <rires> Oui
1	do you still go to therapy now 	Tu vas toujours à la thérapie maintenant.
2	yes i do 	Oui.
1	do you feel like therapy's useful 	Est-ce que vous vous sentez utile de la thérapie
2	it could be if you see the right doctor	ça pourrait être si vous voyez le bon médecin
2	if you see <s> if yeah 	si vous voyez <s> si oui
1	how has seeing a therapist affected you 	comment a vu un thérapeute vous a affecté
2	um it gives you the opportunity to talk to somebody	um ça vous donne l'occasion de parler à quelqu'un
2	and	et
2	hopefully they can give you answers most of 'em don't they try to find the answers inside of you	J'espère qu'ils pourront vous donner des réponses. La plupart d'entre eux n'essayent pas de trouver les réponses en vous.
2	and get it out of you but	et de te le sortir de là, mais
2	it's just good to be able to talk to somebody that's kinda biased neutral 	C'est bon de pouvoir parler à quelqu'un qui est un peu neutre.
1	that's good	C'est bien.
1	how have you been feeling lately 	comment vous sentez-vous ces derniers temps
2	really depressed <laughter> extremely depressed 	vraiment déprimée <rire> extrêmement déprimée
1	that sounds really hard 	Ça a l'air vraiment dur.
2	yeah 	Oui.
1	are they triggered by something 	sont-ils déclenchés par quelque chose
2	poverty <laughter> 	pauvreté <rires>
2	yeah  	Oui.
1	i see	Je vois.
1	i see	Je vois.
2	uh huh	Heu, heu.
1	have you noticed any changes in your behavior or thoughts lately	avez-vous remarqué des changements dans votre comportement ou vos pensées dernièrement
2	yeah i'm a lot more tired i sleep longer and 	Oui, je suis beaucoup plus fatiguée, je dors plus longtemps.
2	i um 	C'est pas vrai.
2	i just don't have the drive motivation that i did before  	Je n'ai pas la motivation que j'ai faite avant.
1	yeah	Oui.
1	how do you cope with them 	Comment faites-vous face à eux
2	just try to be strong just have to get through it	Essaie juste d'être fort, il suffit d'y arriver.
2	you know	Tu sais
1	there are always trade offs in life aren't there	Il y a toujours des échanges dans la vie, il n'y en a pas.
2	yes 	oui
2	there are 	il y a
1	is it uncomfortable for you to talk about this 	C'est mal à l'aise d'en parler.
2	not really <laughter> i'm an open book 	pas vraiment <rire> Je suis un livre ouvert
1	that's good 	C'est bien.
2	yeah 	Oui.
1	what would you say are some of your best qualities 	que diriez-vous sont quelques-unes de vos meilleures qualités
2	um 	um
2	<sigh>	<soupir>
2	i'm a well i would say a perfectionist but that's not really a good quality 'cause it can get dangerous um 	Je suis un puits je dirais un perfectionniste mais ce n'est pas vraiment une bonne qualité parce que ça peut devenir dangereux um
2	i'm just artistic i'm good at a lot of things	Je suis juste artistique, je suis doué pour beaucoup de choses.
2	i'm really good at a lot of things but xxx	Je suis vraiment bon dans beaucoup de choses mais xxx
1	can you give me an example of that 	Pouvez-vous m'en donner un exemple ?
2	well i'm good at i'm a good hairdresser and makeup artist um	Je suis un bon coiffeur et maquilleur.
2	uh i crochet and knit really well make jewelry	au crochet et tricoter vraiment bien faire des bijoux
2	um	um
2	not good with computers or phones though electronics 	pas bon avec les ordinateurs ou les téléphones par l'électronique
1	<laughter> 	<rire>
2	yeah 	Oui.
2	um i keep a perfect house or well when i'm not depressed like this i was a perfect wife the perfect wife 	Je garde une maison parfaite ou bien quand je ne suis pas déprimée comme ça j'étais une épouse parfaite l'épouse parfaite
1	yeah 	Oui.
2	so yeah 	Alors oui.
2	but not anymore 'cause i'm divorced now 	mais plus parce que je suis divorcé maintenant
2	but it wasn't me 	mais ce n'était pas moi
2	it was him 	C'était lui.
2	so	donc
1	can you tell me about that 	Pouvez-vous m'en parler ?
2	he was on drugs <laughter> so he chose eh the drugs were <w> were too much problems 	il était sous la drogue <rire> alors il a choisi eh les drogues étaient <w> étaient trop de problèmes
1	that sucks 	C'est nul.
2	yeah it does 	Oui, c'est vrai.
1	how hard is that 	C'est dur.
2	it's really hard	C'est vraiment dur.
2	because it's like the drugs are his mistress	parce que c'est comme si la drogue était sa maîtresse
1	yeah 	Oui.
2	mhm	- Oui, c'est vrai.
1	how do you know them 	Comment les connaissez-vous ?
2	how how do i what 	Comment je fais quoi ?
1	how do you know them 	Comment les connaissez-vous ?
2	who <wh> who	Qui est-ce ? Qui est-ce ?
2	oh 	Oh, c'est ça.
1	let's come back to that later 	Revenons à ça plus tard.
2	yes 	oui
1	do you consider yourself an introvert 	vous considérez-vous comme un introverti
2	no	Non, je ne suis pas d'accord.
1	how did you decide to do that 	Comment avez-vous décidé de faire ça ?
2	but	mais
2	um 	um
2	well i don't really consider myself an introvert 	Eh bien, je ne me considère pas vraiment comme un introverti
1	okay 	Très bien.
1	is there anything you regret	Y a-t-il quelque chose que vous regrettez ?
2	um yeah 	um ouais
2	i have a lot of regrets but there really wasn't anything i could do about it so there's really no point in regretting it	J'ai beaucoup de regrets mais il n'y avait vraiment rien que je puisse faire à ce sujet, donc il n'y a vraiment aucun intérêt à le regretter.
2	'cause you do what you do and you make a decision and then 	Parce que vous faites ce que vous faites et vous prenez une décision et puis
2	it's already done so why regret it why bother	C'est déjà fait, pourquoi le regretter pourquoi s'embêter
2	you know 	Tu sais
1	yeah i understand	Oui, je comprends.
2	mhm	- Oui, c'est vrai.
1	what advice would you give yourself ten or twenty years ago 	quels conseils vous donneriez-vous il y a dix ou vingt ans?
2	make sure that when you marry a man that you ask him if he does drugs or alcohol <laughter> 	Assurez-vous que lorsque vous épousez un homme que vous lui demandez s'il fait de la drogue ou de l'alcool <rire>
2	that's one for sure	C'en est une, c'est sûr.
2	that was the only question i didn't answer <answe> ask i 	C'était la seule question que je n'ai pas répondu.
2	i didn't know	Je ne savais pas.
2	there's a lot of things 	Il y a beaucoup de choses.
2	a lot of stuff	beaucoup de choses
