speaker	original	traduit
2	<synch>	<synch>
1	IntroV4Confirmation (hi i'm ellie thanks for coming in today i was created to talk to people in a safe and secure environment i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential are you ok with this)	IntroV4Confirmation ( salut je suis ellie merci d'être venu aujourd'hui j'ai été créé pour parler aux gens dans un environnement sûr et sécurisé je ne suis pas un thérapeute mais je suis ici pour apprendre sur les gens et j'aimerais apprendre sur vous je vais poser quelques questions pour nous faire commencer et s'il vous plaît n'hésitez pas à me dire tout ce que vos réponses sont totalement confidentielles êtes-vous d'accord avec cela)
2	yeah	Oui.
1	okay_confirm (okay)	OK_confirmer (OK)
1	how_doingV (so how are you doing today)	how_doingV (comment allez-vous aujourd'hui)
2	i'm great	Je suis géniale.
1	thats_good (that's good)	c'est bon (c'est bon)
2	and you	et toi
1	great_thanks (i'm great thanks)	grand merci (je suis très reconnaissant)
1	where_originally (where are you from originally)	o_originalement (d'où êtes-vous à l'origine)
2	uh los angeles california	uh los angéles californie
1	really (really)	Vraiment (vraiment)
1	like_about_LA (what are some things you really like about l_a)	genre_about_LA (quelles sont certaines choses que vous aimez vraiment à propos de l_a)
2	uh <sigh> i like the diversity	Euh <sigh> J'aime la diversité
2	i feel l_a by itself is a country there's so much to do so much to explore	J'ai l'impression que c'est un pays qu'il y a tant à faire pour explorer.
2	and uh there's nothing like it	Et il n'y a rien de tel.
1	see_mean (i see what you mean)	voir_moyen (je vois ce que vous voulez dire)
1	dont_like_LA (what are some things you don't really like about l_a)	dont_like_LA (quelles sont certaines choses que vous n'aimez pas vraiment à propos de l_a)
2	traffic <laughter> uh i would say traffic and the real estate prices are kinda crazy compared to the rest of the country	trafic <rire> euh je dirais que le trafic et les prix de l'immobilier sont un peu fous par rapport au reste du pays
2	but other than that then you know it's fine	mais à part ça, tu sais que c'est bon.
1	yeah3 (yeah)	Oui3 (oui)
1	travel_shoes (i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot)	Travel_shoes (je suis sûr que vous pouvez dire par mes chaussures que je ne suis pas beaucoup un explorateur du monde que vous voyagez beaucoup)
2	i have traveled um i have traveled a bit	J'ai voyagé, j'ai un peu voyagé.
2	um i would like to travel more though so but i've traveled to i've been to a few countries	J'aimerais voyager plus, mais j'ai voyagé dans quelques pays.
1	like_what (like what)	comme_quoi (comme quoi)
2	um i've been to	J'ai été à
2	i won't say europe that's a continent um i've been to uh london <deep breath> um i was born here but my family's from nigeria so i've been to nigeria	Je ne dirai pas l'europe qui est un continent, j'ai été à london, je suis né ici, mais ma famille est de la nigeria, donc j'ai été à la nigeria.
2	a few times i've been to denmark	quelques fois j'ai été à Denmark
2	um amsterdam	um amsterdam
2	i've been to uh where else have i gone uh germany	J'ai été là où j'étais allé en Allemagne.
2	um	um
2	and i think that's i think that's it yeah think that's it	Et je pense que c'est ça, ouais, que c'est ça.
1	awesome (awesome)	Impressionnant (impressionnant)
2	yeah	Oui.
1	travel_changed (what do you enjoy about traveling)	voyage_changement (qu'est-ce qui vous plaît à voyager)
2	just exploring uh exploring <exp> exploring new places um seeing new things meeting new people a different culture	juste explorer uh explorer <exp> explorer de nouveaux endroits um voir de nouvelles choses rencontrer de nouvelles personnes une culture différente
2	it's definitely um	C'est définitivement...
2	um	um
2	gives you an appreciation for life	vous donne une appréciation de la vie
2	and the diversity of it and also um going to countries that may not be	et la diversité de celui-ci et aussi aller dans des pays qui ne sont peut-être pas
1	mhm (mhm)	Mhm (mhm)
2	as developed as the u_s it definitely it definitely gives you a greater appreciation of you know this country	aussi développé que le u_s il vous donne certainement une plus grande appréciation de vous connaissez ce pays
1	yeah3 (yeah)	Oui3 (oui)
2	yeah	Oui.
1	travel_trips (i'd love to hear about one of your trips)	Voyage _voyages (j'adorerais entendre parler d'un de vos voyages)
2	okay well <sigh> uh let's see london i accident actually when i first heard about going to london i really didn't care for it 'cause i didn't know much about it the only i thing i remember <mem> i remember	Ok bien <sigh> uh voyons london i accident en fait quand j'ai entendu parler d'aller à london je ne m'en souciais vraiment pas parce que je n'en savais pas grand-chose la seule chose dont je me souviens <mem> je me souviens
2	is watching mary poppins <laughter> and um	est de regarder Mary poppins <rire> et um
1	wild_laughter3 ((laughter))	wild_river3 ((rire))
2	but um when i went there i absolutely fell in love with it um just <deep breath>	Mais quand je suis allé là-bas, je suis tombé amoureux de ça, juste <haleur profonde>
2	it still <sti> it has the hustle and bustle of l_a	il est toujours <sti> il a l'agitation et l'agitation de l_a
2	but at the same time you can go at a very very slow pace um we didn't do any driving we just	Mais en même temps vous pouvez aller à un rythme très lent, nous n'avons pas fait de conduite nous juste
2	went on the tube	est monté sur le tube
2	um which is their like the underground subway station which i absolutely fell in love with	um qui est leur comme la station de métro souterrain que j'ai absolument tombé amoureux
2	and um	et um
2	just exploring um different parts of the city we went to you know big ben westminster abbey	juste explorer les différentes parties de la ville nous sommes allés à vous savez grand ben Westminster Abbey
2	uh they actually had when i went there they had the premiere of um what movie was this um	En fait, quand je suis allé là-bas, ils ont eu la première de ce film.
2	slumdog millionaire	salve millionnaire
1	wow (wow)	C'est pas vrai.
2	and also they had the premiere for um	et aussi ils ont eu la première pour um
2	seven seven pounds it was a movie with will smith	7 7 livres, c'était un film avec Will Smith
2	um they did so will smith was over there and we were you know	Ils l'ont fait, le forgeron était là-bas et on était au courant.
