speaker	original	traduit
2	<sync>	<sync>
1	IntroV4Confirmation (hi i'm ellie thanks for coming in today i was created to talk to people in a safe and secure environment i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential are you ok with this)	IntroV4Confirmation ( salut je suis ellie merci d'être venu aujourd'hui j'ai été créé pour parler aux gens dans un environnement sûr et sécurisé je ne suis pas un thérapeute mais je suis ici pour apprendre sur les gens et j'aimerais apprendre sur vous je vais poser quelques questions pour nous faire commencer et s'il vous plaît n'hésitez pas à me dire tout ce que vos réponses sont totalement confidentielles êtes-vous d'accord avec cela)
2	yeah that's perfectly fine	Oui, c'est parfait.
1	okay_confirm (okay)	OK_confirmer (OK)
1	how_doingV (so how are you doing today)	how_doingV (comment allez-vous aujourd'hui)
2	i'm feeling great uh it's an early morning i don't have school	Je me sens bien, c'est tôt le matin, je n'ai pas d'école.
1	thats_good (that's good)	c'est bon (c'est bon)
2	i'm excited <laughter>	Je suis excitée.
1	where_originally (where are you from originally)	o_originalement (d'où êtes-vous à l'origine)
2	uh born and raised in los angeles california	uh né et élevé en los angéles californie
1	really (really)	Vraiment (vraiment)
2	mhm	- Oui, c'est vrai.
1	like_about_LA (what are some things you really like about l_a)	genre_about_LA (quelles sont certaines choses que vous aimez vraiment à propos de l_a)
2	uh the fact that you can surf snowboard and like	uh le fait que vous pouvez surfer sur le snowboard et comme
2	do two drastically different things in one day	faire deux choses radicalement différentes en un jour
1	dont_like_LA (what are some things you don't really like about l_a)	dont_like_LA (quelles sont certaines choses que vous n'aimez pas vraiment à propos de l_a)
2	uh coming from the neighborhoods i've lived in uh <tisk> i'd say the population of uh	En venant des quartiers où j'ai vécu, je dirais la population de...
2	lower socio economic backgrounds it it's like a cesspool almost for young african americans and it sucks	les milieux socio-économiques inférieurs, c'est comme une piscine presque pour les jeunes américano-américains et ça craint
1	yeah_downer (yeah)	Oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui, oui
1	see_mean (i see what you mean)	voir_moyen (je vois ce que vous voulez dire)
1	travel_shoes (i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot)	Travel_shoes (je suis sûr que vous pouvez dire par mes chaussures que je ne suis pas beaucoup un explorateur du monde que vous voyagez beaucoup)
2	uh not really i've been to new york connecticut mexico and texas but	uh pas vraiment j'ai été à New York connecticut mexico et texas mais
2	pretty young	assez jeune
1	wow (wow)	C'est pas vrai.
2	hmm <laughter>	Hmm <rire>
1	travel_changed (what do you enjoy about traveling)	voyage_changement (qu'est-ce qui vous plaît à voyager)
2	uh mostly if i'm traveling by plane just the sight and the air is amazing it's remarkable	uh surtout si je voyage en avion juste la vue et l'air est incroyable c'est remarquable
1	travel_trips (i'd love to hear about one of your trips)	Voyage _voyages (j'adorerais entendre parler d'un de vos voyages)
2	uh the first time i went to new york i was about eleven years old	La première fois que je suis allé à New York, j'avais environ onze ans.
2	and i made sure i got the the window seat on the plane and just the feeling of taking off is just exhilarating but uh	Et j'ai fait en sorte que j'aie le siège de la fenêtre dans l'avion et que la sensation de décoller soit exaltante, mais...
2	we left	Nous sommes partis.
2	um <tisk> at night here in l_a and it was the next day in new york so it was kind of confusing getting used to the time change	um <tisk> la nuit ici à l_a et c'était le lendemain à New York donc c'était un peu déroutant de s'habituer au changement d'heure
2	the first thing i remember doing was uh getting a slice of new york pizza	La première chose que je me souviens a été d'obtenir une tranche de pizza New York
1	wild_laughter3 ((laughter))	wild_river3 ((rire))
2	it was it was delicious <laughter>	C'était délicieux.
1	nice (nice)	Sympa.
2	yep <laughter>	yep <rire>
1	study (what did you study at school)	étudier (qu'avez-vous étudié à l'école)
2	scrubbed_entry	_Entrée déchiquetée
2	graduating with a bachelor's degree in communications	diplômé d'un baccalauréat en communication
2	so i can go into the military as an officer	pour que je puisse entrer dans l'armée en tant qu'officier
