speaker	original	traduit
1	Where shall we start today?	Par où commencerons-nous aujourd'hui ?
2	James is off for the I'm pretty sure he's worried about my ability to be alone for a few weeks.	James est parti pour le je suis presque sûr qu'il s'inquiète de ma capacité d'être seul pendant quelques semaines.
2	Like he got groceries and figured out what bills were going to come out the next over the next two weeks.	Comme s'il avait des courses et qu'il avait trouvé les factures qui sortiraient au cours des deux prochaines semaines.
1	Yeah, thank you for the email.	Oui, merci pour l'email.
1	I glanced at it and saw that it would require some work before we can.	Je l'ai regardé et j'ai vu qu'il faudrait du travail avant que nous puissions.
2	Yeah, and I have all the like I've been all the bills, you know, I asked him at some point.	Oui, et j'ai été comme si j'avais été toutes les factures, tu sais, je lui ai demandé à un moment donné.
2	I need to figure out this and I sort of meant it as I need to go.	J'ai besoin de comprendre ça et je voulais dire que je dois y aller.
2	Into all the stack of claims and he had documented this weekend.	Dans toute la pile de réclamations et il avait documenté ce week-end.
2	I'm going to see mine in the city.	Je vais voir le mien en ville.
1	Yeah.	Oui.
2	So I'm excited about that.	Donc je suis excitée à ce sujet.
2	I think I'll leave but I'm excited.	Je pense que je vais partir, mais je suis excitée.
2	I'm talking to a class on Friday and I Sunday like I I actually do well on buses and trains most things that I enjoyed.	Je parle à un cours vendredi et dimanche j'aime bien que je fasse vraiment bien dans les bus et les trains la plupart des choses que j'ai apprécié.
2	I do enjoy that I can do stationary.	J'aime bien que je puisse m'arrêter.
2	I don't like the very much.	Je n'aime pas beaucoup.
2	Jackson and Serena, especially Jackson is fascinated by knitting.	Jackson et Serena, surtout Jackson est fasciné par le tricot.
2	He doesn't want to learn how to do it.	Il ne veut pas apprendre à le faire.
2	Selena wants to learn.	Selena veut apprendre.
2	He doesn't want to do that.	Il ne veut pas faire ça.
2	He just wants to watch me do it which is fine, but I can't really sit and be holding a baby Ur doing something like that for somebody else for longer than 45 seconds.	Il veut juste me regarder faire ce qui est bien, mais je ne peux pas vraiment m'asseoir et tenir un bébé Ur faire quelque chose comme ça pour quelqu'un d'autre pendant plus de 45 secondes.
2	But at his request I'm making him up.	Mais à sa demande, je l'invente.
1	Rely, whatever.	Rely, peu importe.
2	It's finally he's very anxious in some ways.	C'est finalement qu'il est très anxieux d'une certaine façon.
2	He's learning to ride a bike with training wheels.	Il apprend à faire du vélo avec des roues d'entraînement.
2	And I think it's sort of hard to sell his parents that I took them out yesterday and he's going really well, but I think he's very anxious.	Et je pense que c'est un peu difficile de vendre ses parents que je les ai sortis hier et qu'il va très bien, mais je pense qu'il est très anxieux.
2	You know telling me about it, like ritualizing thing like brushes his teeth five times washes his hands five times and everything five times.	Tu sais ce que j'en dis, comme ritualiser des trucs comme se brosser les dents cinq fois se lave les mains cinq fois et tout cinq fois.
2	Well, you know, I'm not sure you need to do it like 5 times.	Je ne suis pas sûr que tu doives le faire 5 fois.
2	I sort of passed the information along to his parents of if it concerns them.	J'ai en quelque sorte transmis l'information à ses parents si elle les concerne.
1	Want some random advice on the bike riding thing.	Je veux des conseils aléatoires sur le truc de la moto.
2	Yeah, that'd be great.	Oui, ce serait génial.
1	Return to learn much better.	Revenez apprendre beaucoup mieux.
1	I mean Training Wheels.	Je veux dire des roues d'entraînement.
1	I mean not to actually teach them to ride without training wheel, but what actually does is a balance bike thing.	Je ne veux pas vraiment leur apprendre à rouler sans roue d'entraînement, mais ce qui fait vraiment est un truc de vélo d'équilibre.
2	Yeah, he's graduating up from like a balance bike thing to a training wheel bike.	Oui, il est diplômé d'un vélo d'équilibre à un vélo de roue d'entraînement.
1	Yeah, so instead try like if it's easy to get the pedals off the razor bike.	Oui, alors essayez plutôt si c'est facile d'enlever les pédales du vélo de rasoir.
1	So get the pedals and the training wheels off but the seat a little lower and then the regular bike is like a balance bike and they skipped longer and longer and on that and it's much shorter steps to actually being able to ride the bike actually like doing the training wheel bike doesn't have anything to do with better balance.	Alors retirez les pédales et les roues d'entraînement mais le siège un peu plus bas et puis le vélo régulier est comme un vélo d'équilibre et ils ont sauté de plus en plus longtemps et sur cela et il est beaucoup plus court d'être en mesure de rouler le vélo en fait comme faire le vélo de roue d'entraînement n'a rien à voir avec un meilleur équilibre.
2	Thanks.	C'est gentil.
1	So whatever.	Peu importe.
2	El Paso on	El Paso sur
1	Sure.	Bien sûr.
2	Good, of course now Jackson was really excited to leave Selena's balance bike.	Bon, bien sûr maintenant Jackson était vraiment excité de quitter le vélo d'équilibre de Selena.
2	And now she just wants to ride the other bike the one he actually has.	Et maintenant elle veut juste monter l'autre vélo qu'il a en fait.
1	Yeah.	Oui.
2	cool	frais
1	Sure.	Bien sûr.
2	Yeah, I never see them Balance Bike before but it's a new thing.	Je ne les vois jamais avant, mais c'est nouveau.
1	Yeah, it's a new thing.	Oui, c'est nouveau.
1	I haven't an actual balance bike to be honest, but like the balance bike principles the bike store was going on about it.	Je n'ai pas un vrai vélo d'équilibre pour être honnête, mais comme les principes du vélo d'équilibre le magasin de vélo était en cours à ce sujet.
2	Okay.	Très bien.
2	Thanks.	C'est gentil.
2	Has decided she will never sleep again.	Elle a décidé de ne plus jamais dormir.
2	Like life is way too interesting to be asleep.	Comme si la vie était trop intéressante pour dormir.
1	Lucky you.	Vous avez de la chance.
2	Yes, I mean in practice.	Oui, je veux dire en pratique.
2	It means I get to keep her up until she's cranky enough that she falls asleep faster, but she's like just go into the room with the crib.	Ça veut dire que je peux la garder debout jusqu'à ce qu'elle soit assez grincheuse pour qu'elle s'endort plus vite, mais elle est comme juste aller dans la chambre avec le berceau.
2	She's like, oh no.	Elle est comme, oh non.
2	This is not going to happen lucky me.	Ça ne va pas m'arriver de la chance.
2	She said that she doesn't like she won't sit still long enough for you to change your diaper.	Elle a dit qu'elle n'aime pas qu'elle ne reste pas assez longtemps pour que tu changes ta couche.
2	So you just have to come up like Russell with her while you're trying to change her diaper.	Donc tu dois juste venir comme Russell avec elle pendant que tu essaies de changer sa couche.
2	I'm not sure how I feel about James leaving, but it'll be nice to have time alone.	Je ne sais pas ce que je ressens pour James, mais ce sera bien d'avoir du temps seul.
2	I don't want to leave James I've decided what I'm going to wear in my cousin's wedding.	Je ne veux pas quitter James J'ai décidé ce que je vais porter dans le mariage de mon cousin.
2	I don't want to go it's expensive.	Je ne veux pas que ça coûte cher.
2	My aunt would be really sad if I missed it.	Ma tante serait vraiment triste si ça me manquait.
2	But it's just another how reasonable is it for me to need to go do this and the incense to ask James to go with me.	Mais c'est juste une autre raison pour que j'aie besoin d'aller faire ça et l'encens pour demander à James d'aller avec moi.
2	This is my cousin who is like I mean, like I want to say this is my cousin.	C'est mon cousin qui est comme je veux dire, comme je veux dire c'est mon cousin.
2	From my aunt and uncle who are nuts but it's like two-thirds of them at least so these are for cars Matt karizmatik people I've ever met like very very talented and very sort of nuts ways.	De ma tante et de mon oncle qui sont fous mais c'est comme les deux tiers d'entre eux au moins donc ce sont pour les voitures Matt karizmatik gens que j'ai jamais rencontré comme très talentueux et très sorte de manières de noix.
2	So Lillian the one who's getting married the same age as my sister by like 4 days, I think both Amanda and I have always been like kind of jealous of them, but she's like not so much that they got their shit together because they really don't but they really don't seem bothered by it at all.	Donc Lillian celle qui se marie au même âge que ma sœur depuis 4 jours, je pense qu'Amanda et moi avons toujours été jalouses d'eux, mais elle n'est pas tellement qu'ils ont eu leur merde ensemble parce qu'ils ne le font pas vraiment mais ils ne semblent pas du tout gênés par ça.
2	It's funny watching Amanda and Lillian both of them when they walk into the room are instantly the center or focus of the room.	C'est drôle de regarder Amanda et Lillian tous les deux quand ils entrent dans la pièce sont instantanément le centre ou le centre de la pièce.
2	It's just how they work.	C'est comme ça qu'ils fonctionnent.
2	I think Amanda sees that that in Lillian but doesn't see that in herself entertaining because there's a lot of people who usually	Je pense qu'Amanda voit ça à Lillian mais ne voit pas ça en elle-même divertissant parce qu'il y a beaucoup de gens qui d'habitude
2	When they talk into the room are the focus of the room, sometimes that ends up going badly, but usually it's just really good.	Quand ils parlent dans la pièce sont au centre de la pièce, parfois qui finit par aller mal, mais d'habitude c'est juste vraiment bon.
2	I have not met Williams fiance.	Je n'ai pas rencontré Williams Fiance.
2	Their father is a minister and their mom worked in Portland Public School for a long time.	Leur père est ministre et leur mère a travaillé longtemps à l'école publique de Portland.
2	I think she was like an education specialist shoe was that like we sort of realize that when we got older but whatever.	Je pense qu'elle était comme une chaussure de spécialiste de l'éducation était comme si on se rendait compte que quand on a vieilli, mais peu importe.
2	My dad doesn't know what to do with his kids.	Mon père ne sait pas quoi faire de ses enfants.
2	He calls her and she gives him a bye.	Il l'appelle et elle lui donne un au revoir.
2	So for years quite recently he told us he got	Pendant des années, il nous a dit qu'il avait
2	The divorcee called Philip in and or Philip and she was like you need.	Le divorcé a appelé Philip et ou Philip et elle était comme tu as besoin.
1	Like her name is Billa.	Comme si elle s'appelait Billa.
2	Her name is Philip.	Elle s'appelle Philip.
2	Yeah, which is a family name.	Oui, c'est un nom de famille.
1	haha	Haha
2	Yeah, we name both girls and boys fell upon our family is very confusing for some people actually know we didn't used to but my aunt felt was pretty involved in the women's movement in the 70s.	Ouais, on appelle les filles et les garçons tombés sur notre famille est très confus pour certains savent que nous ne l'avions pas l'habitude mais ma tante se sentait très impliquée dans le mouvement des femmes dans les années 70.
2	So when her older brother my uncle had a second child, he named himself after her so I'm not sure if it was a tribute or making fun of her it was probably both but she called her and she said you need a housekeeper and you need a nanny like this is what you need to do.	Donc, quand son frère aîné, mon oncle, a eu un deuxième enfant, il s'est donné le nom d'elle, alors je ne suis pas sûr si c'était un hommage ou de se moquer d'elle c'était probablement les deux mais elle l'a appelée et elle a dit que vous aviez besoin d'une femme de ménage et vous avez besoin d'une nounou comme ça c'est ce que vous devez faire.
2	Like here's how you're going to deal with your life wife leaving you so she's like the greatest person which I think she always seems she always thinks she knows what to do always takes charge.	C'est comme ça que tu vas faire avec ta femme qui te quitte, alors elle est comme la plus grande personne que je pense toujours qu'elle pense toujours qu'elle sait quoi faire.
2	She had a daughter Kelly who died before	Elle avait une fille Kelly qui est morte avant.
2	Like that was her first child.	Comme si c'était son premier enfant.
2	So before any of us were born I didn't actually find out about her until my grandfather died.	Avant la naissance de l'un d'entre nous, je n'ai pas vraiment découvert pour elle jusqu'à la mort de mon grand-père.
1	How old was she when she died?	Quel âge avait-elle quand elle est morte ?
2	Listen to hear that's how I found out about her.	Ecoute, c'est comme ça que j'ai appris pour elle.
2	I don't think anybody was like nobody was keeping it a secret.	Personne n'était comme si personne ne le gardait secret.
2	It was just like nobody talks about her or at least my dad never talked about it.	C'était comme si personne ne parlait d'elle ou du moins mon père n'en avait jamais parlé.
2	We didn't see these cousins that often and I found out about it because we she's buried at the same church that my grandfather grandparents are buried at it was clearly like so present and so real fur fill up and for and Wyatt, I hadn't known about it, and it was clearly really to all the aunts and uncles as well.	Nous n'avons pas vu ces cousins qui souvent et je l'ai découvert parce que nous sommes enterrés dans la même église que mes grands-parents grand-pères sont enterrés à elle était clairement comme si présent et tellement de vraie fourrure remplir et pour et Wyatt, je n'avais pas su à ce sujet, et c'était clairement vraiment à toutes les tantes et oncles aussi.
2	I didn't know.	Je ne savais pas.
1	where is such a storytelling family and	où est une telle famille de contes et
1	We tell pretty hard story as you know stories with a lot of bite, but nobody ever told stories about this girl.	On raconte une histoire assez dure comme vous le savez avec beaucoup de morsures, mais personne n'a jamais raconté d'histoires sur cette fille.
