speaker	original	traduit
1	Let's see.	Voyons voir.
1	I got a call from dr. Vaughn.	J'ai reçu un appel du Dr Vaughn.
2	Yes.	Oui.
1	Yesterday like right after noon and I'll call her back today.	Hier comme juste après midi et je la rappelle aujourd'hui.
1	I think she just wanted sort of	Je pense qu'elle voulait juste un peu
2	I think she wanted to know for about it.	Je pense qu'elle voulait savoir pour ça.
1	more information about what's going on.	plus d'informations sur ce qui se passe.
2	I sent her a kind of pretty detailed outline of what happened to me.	Je lui ai envoyé un aperçu assez détaillé de ce qui m'est arrivé.
2	It was pretty hard.	C'était assez dur.
2	I'm assuming it was okay for her to call you.	Je suppose qu'elle était d'accord pour t'appeler.
1	Okay with me.	D'accord avec moi.
2	Yeah.	Oui.
1	Of course.	Bien sûr.
2	Yeah, so for but I like long-term Subs like she's doing in the spring and apply for anything yesterday or yesterday because the sense of Doom was a little bit too overpowering when I'm sure that I think it's a job that if I do get the job.	Oui, mais j'aime les Subs à long terme comme elle le fait au printemps et postuler pour quelque chose hier ou hier parce que le sens de Doom était un peu trop puissant quand je suis sûr que je pense que c'est un travail que si je l'obtiens.
2	I'm going to fail at it.	Je vais échouer.
2	I'm usually not I'm not usually the best time for me to fill out the application.	D'habitude, je ne suis pas le meilleur moment pour remplir la demande.
2	Yeah, I think I'm getting on James's nurse.	Oui, je crois que je vais m'occuper de l'infirmière de James.
2	I don't know.	Je ne sais pas.
2	I think he expects or wants me to or thinks I have kind of control over this that I sort of think I should have also.	Je pense qu'il s'attend à ce que je le fasse ou qu'il le veuille ou pense que j'ai une sorte de contrôle sur cela que je pense que j'aurais aussi dû avoir.
2	I don't know what I think he has now.	Je ne sais pas ce que je pense qu'il a maintenant.
2	I think I have to have but I don't think that I am not sure that I do.	Je crois que je dois l'avoir, mais je ne pense pas que je sois sûr de le faire.
2	Yeah.	Oui.
2	Then I feel like a prisoner in my life.	Alors je me sens prisonnière dans ma vie.
2	But then second guess all of this.	Mais ensuite, devinez tout ça.
2	You know, how much is how much of it is?	Tu sais, combien c'est ?
2	I don't actually want to die and I'm in so I'm looking for an excuse to stick around.	Je ne veux pas mourir et je suis là, alors je cherche une excuse pour rester dans le coin.
1	You lost me there a little bit.	Tu m'as un peu perdue là-bas.
1	I know what you meant.	Je sais ce que tu voulais dire.
1	I'm not sure how it connects.	Je ne sais pas comment ça se connecte.
2	So it's just that I don't know how much of my	Donc c'est juste que je ne sais pas combien de mes
2	Resentment against James for being the person who he wants me to be here is real.	Le ressentiment contre James pour être la personne qu'il veut que je sois ici est réel.
2	Does that help at all?	Est-ce que ça aide du tout ?
2	You know that I don't hurt myself because James doesn't want me to because I feel like I have responsibilities towards him, but I don't know how much of that is real and how much of that I'm really actually	Tu sais que je ne me fais pas mal parce que James ne veut pas que je le fasse parce que j'ai l'impression d'avoir des responsabilités envers lui, mais je ne sais pas combien c'est réel et combien je suis vraiment
1	You're using him as a standing.	Vous l'utilisez comme un standing.
2	yeah, it doesn't matter but	Ouais, ça n'a pas d'importance, mais
1	Right, but I guess you'd want to know how much your kind of putting your desire to not hurt yourself and to be alive and to him and how much it's just not there.	Bien, mais je suppose que tu voudrais savoir à quel point ton désir de ne pas te faire de mal, d'être en vie et pour lui et à quel point il n'y en a pas.
2	I feel like such a coward like different but I can't do anything.	J'ai l'impression d'être un lâche différent, mais je ne peux rien faire.
2	I'm not doing anything to make it different, you know, and then I wonder how much of that is me in just not wanting to feel like I'm totally out of control a lot of navigating.	Je ne fais rien pour que ça change, tu sais, et je me demande à quel point j'ai envie de ne pas avoir l'impression d'être complètement incontrôlable.
2	A lot of navigating in the last day or not actually more than you not actually more than usual a lot of if I make it.	Beaucoup de navigation dans le dernier jour ou pas plus que vous en fait pas plus que d'habitude beaucoup de si je le fais.
1	What sounds like you're pretty mad at James are pretty resentful of him and we don't know if just like what you said before if that's cuz of what he wants or what you want what you're giving him to want whatever for the moment.	On dirait que tu es assez en colère contre James et qu'on ne sait pas si c'est ce que tu as dit avant si c'est ce qu'il veut ou ce que tu veux ce que tu lui donnes pour le moment.
2	Yeah, but I'm pretty resentful of him.	Oui, mais je suis plutôt en rancune de lui.
