speaker	original	traduit
1	Hi.	Bonjour.
2	Good morning.	Bonjour.
2	I woke up 10 minutes before my alarm went off this morning, which I always sort of like but sort of hate because I'd like to sleep that extra 10 minutes.	Je me suis réveillé 10 minutes avant que mon alarme ne s'éteigne ce matin, ce que j'aime toujours, mais un peu de haine parce que j'aimerais dormir 10 minutes de plus.
2	James is not doing so well.	James ne va pas si bien.
2	I don't really know what he like went out for a walk last night late and got back later.	Je ne sais pas vraiment ce qu'il aime est allé faire une promenade hier soir tard et est revenu plus tard.
2	And I said, is there anything I can do and he said probably not and then that was that there's isn't anything I can do.	Et j'ai dit, y a-t-il quelque chose que je puisse faire et il a dit probablement pas et puis c'est qu'il n'y a rien que je puisse faire.
2	I don't know where to start.	Je ne sais pas par où commencer.
2	I don't know whether like I don't know whether at any given moment.	Je ne sais pas si je ne sais pas si à un moment donné.
2	I don't know if what I'm doing is the right thing or the wrong thing and whether I'm helping him or hurting him.	Je ne sais pas si ce que je fais est la bonne chose ou la mauvaise chose et si je l'aide ou le blesse.
2	It's like anything I do.	C'est comme tout ce que je fais.
2	I feel like we just don't trust each other right now.	J'ai l'impression qu'on ne se fait pas confiance en ce moment.
2	We were watching Lewis.	Nous regardions Lewis.
2	We watch it like Tuesday's less than a week.	On regarde comme si mardi était moins d'une semaine.
2	It's only 20 minutes episodes.	Ce ne sont que 20 minutes d'épisodes.
2	There was an episode last night of a guy who's a very old friend of Lewis comes into town and basically takes Louis out and then tells him he's going to kill himself until like we saw it was about suicide like on the blur James was like I'm so we didn't watch it one night.	Il y a eu un épisode hier soir d'un gars qui est un très vieil ami de Lewis vient en ville et en gros prend Louis et puis lui dit qu'il va se suicider jusqu'à ce qu'on voit que c'était à propos de suicide comme sur le flou James était comme je suis donc on ne l'a pas regardé une nuit.
2	Then the next night.	Puis la nuit suivante.
2	It was like do you want to skip it and he was like, what about you I'm fine and I was like, but let's watch it.	C'était comme si tu voulais l'oublier et il était comme, et toi, je vais bien et j'étais comme, mais regardons ça.
2	It wasn't very it just wasn't great.	Ce n'était pas vraiment génial.
2	I don't know.	Je ne sais pas.
2	It just didn't go anywhere and it didn't feel inauthentic to me.	Il n'est pas allé nulle part et il ne me semblait pas inauthentique.
2	I just felt like the show's writers.	J'avais l'impression d'être les écrivains de l'émission.
2	Didn't know what they were trying to say.	Je ne savais pas ce qu'ils essayaient de dire.
2	I don't know.	Je ne sais pas.
2	I mean, it's like I don't really know because I can't talk to him about it.	Je veux dire, c'est comme si je ne savais pas vraiment parce que je ne peux pas lui en parler.
2	I feel like James is just afraid that he's going to come back one day and I will have killed myself, but you know, I can see why one would not trust me to give in that and I can't promise him that I won't I'm trying but I	J'ai l'impression que James a juste peur qu'il revienne un jour et que je me sois suicidé, mais tu sais, je vois pourquoi on ne me ferait pas confiance et je ne peux pas lui promettre que je ne vais pas essayer, mais j'ai
2	We went out for a drink after church.	On est allés boire un verre après l'église.
2	I guess two weeks ago.	Je suppose qu'il y a deux semaines.
2	Now are we going to have with the regulars from church and at the very end of the evening, everyone was like like an hour at the very end of the conversation.	Maintenant, allons-nous avoir avec les habitués de l'église et à la fin de la soirée, tout le monde était comme une heure à la fin de la conversation.
2	One of them was like a psychologist.	L'un d'eux était comme un psychologue.
2	I think his ordained in the church also, but I'm considering him a psychologist somehow by calling like getting calls from him like emergency calls from his patient came up.	Je pense qu'il a été ordonné à l'église aussi, mais je le considère comme un psychologue en appelant comme en recevant des appels de lui comme des appels d'urgence de son patient est venu.
2	I'm like what he said was like well if they're calling me they don't want to die, but they're still suicidal and everyone was like, huh?	Je suis comme ce qu'il a dit était comme bien s'ils m'appelaient ils ne veulent pas mourir, mais ils sont toujours suicidaires et tout le monde était comme, hein ?
2	Yeah, but I don't want to say anything.	Oui, mais je ne veux rien dire.
2	I'm not quite sure why I thought of that this was the same to evening wear another of the people.	Je ne sais pas pourquoi j'ai pensé que c'était la même chose pour porter un autre des gens du soir.
2	I was hanging out with worked at Frederick.	Je traînais avec Frederick.
2	So it was kind of a weird evening in that.	C'était une soirée bizarre.
2	I don't know fortunately nobody was that interested in listening to me.	Heureusement, personne ne voulait m'écouter.
2	Like I was part of the conversation, but nobody was relying on you to lead it.	Comme si je faisais partie de la conversation, mais personne ne comptait sur toi pour la diriger.
2	It was easier than it might have been I didn't have to take a stand or anyting.	C'était plus facile que ça n'aurait pu être que je n'avais pas à prendre position.
2	Yeah, it could have been much more comfortable than it was.	Oui, ça aurait pu être beaucoup plus confortable qu'il ne l'était.
2	I think I'm doing better but it doesn't seem fair to you to make promises like that.	Je pense que je vais mieux, mais il ne vous semble pas juste de faire des promesses comme ça.
1	I'm wondering if one reason it's difficult to talk about it is because it feels like something that I get maybe a little bit more or an easier to talk to you about it then James and that is not uncomfortable.	Je me demande si l'une des raisons pour lesquelles il est difficile d'en parler est parce que c'est comme si j'avais peut-être un peu plus ou un peu plus facile à vous en parler alors James et ce n'est pas inconfortable.
