speaker	original	traduit
1	Hello, Jay, Jessica.	Bonjour, Jay, Jessica.
2	Hi.	Bonjour.
1	I want to hear whatever you're wanting to tell me and also I'd like to know about the homework, but before that a few days ago, we had a quickie emergency session, didn't we?	Je veux entendre tout ce que vous voulez me dire et aussi que j'aimerais savoir sur les devoirs, mais avant cela, il y a quelques jours, nous avons eu une séance d'urgence rapide, n'est-ce pas ?
2	Yes, we did.	Oui, c'est vrai.
1	I lasted about 30 minutes or so.	J'ai duré environ 30 minutes.
1	I was not able to record it at the time.	Je n'ai pas pu l'enregistrer à l'époque.
1	Would you mind sharing what happened how you felt what we did what you did and what happened afterwards?	Pourriez-vous partager ce qui s'est passé comment vous avez ressenti ce que vous avez fait et ce qui s'est passé après ?
1	and then we can talk about your homework and everything since	Et puis on pourra parler de tes devoirs et de tout ça depuis
2	So yes, we didn't have.	Donc oui, nous ne l'avions pas.
2	A Morton prompt session on Friday night.	Une séance de Morton le vendredi soir.
2	Basically what it related to was the fact that I think I mentioned in the past and some of the recordings that I just had a recent surgery and in addition to having shoulder surgery and trying to recover from some very very painful processes.	Fondamentalement, il était lié au fait que je pense que j'ai mentionné dans le passé et certains des enregistrements que je viens d'avoir une chirurgie récente et en plus d'avoir une chirurgie de l'épaule et d'essayer de récupérer de certains processus très très douloureux.
2	I was having other pain and numbness and tingling shooting down my arm, very concerning things happened.	J'avais d'autres douleurs, des engourdissements et des picotements dans mon bras, ce qui m'est arrivé.
2	And what ends up happening was I received a in Mir MRI report on Friday that showed I had a herniated disc in my cervical spine in my next to say	Et ce qui finit par arriver, c'est que j'ai reçu un rapport d'IRM dans Mir vendredi qui a montré que j'avais un disque hernié dans ma colonne cervicale dans mon prochain pour dire
2	To the say the least it's been taking steroids and doing all of these things.	Pour le dire le moins il a pris des stéroïdes et de faire toutes ces choses.
2	And so I found you on Friday evening because a friend of mine when I was explaining what was going on just sort of giving him the lowdown he proceeded to tell me that I was too young.	Et donc je vous ai trouvé vendredi soir parce qu'un de mes amis quand j'expliquais ce qui se passait juste en quelque sorte de lui donner le bas bas il a procédé à me dire que j'étais trop jeune.
2	He says I'm way too young to have a herniated disc.	Il dit que je suis trop jeune pour avoir un disque hernié.
1	He's a medical doctor.	C'est un médecin.
2	I know he's definitely not.	Je sais qu'il ne l'est pas.
1	He's definitely not that's a significant point.	Ce n'est certainement pas un point important.
2	Definitely not.	Certainement pas.
2	So he said I was too young and then proceeded to tell me about his boss and how his boss had a herniated disc in how he had free steroid injections that surgery is definitely the next up because he plays golf and he's active and he's not following the right plan and how I should definitely go and see his chiropractor and then he's saying a lot of different things that he told me he was going to speak with the chiropractor to see if I can get in there doctor whatever-his-name-is for free because he told me he charged seventy-five and I said I didn't really want to be spending about right now.	Il m'a donc dit que j'étais trop jeune et il m'a ensuite parlé de son patron et comment son patron avait un disque hernié dans la façon dont il avait des injections gratuites de stéroïdes que la chirurgie est certainement la suivante parce qu'il joue au golf et il est actif et il ne suit pas le bon plan et comment je devrais certainement aller voir son chiropraticien et puis il dit beaucoup de choses différentes qu'il m'a dit qu'il allait parler avec le chiropraticien pour voir si je peux entrer chez le médecin quel que soit son nom est gratuit parce qu'il m'a dit qu'il a chargé soixante-quinze et j'ai dit que je ne voulais pas vraiment dépenser pour le moment.
2	I'll wait thank you very much.	J'attendrai beaucoup.
2	I'll see my doctor on Tuesday.	Je verrai mon médecin mardi.
2	Then he proceeded to call me back and Sheriff.	Puis il m'a rappelé et le shérif.
2	He said would you like the good news first or the bad news?	Il a dit que tu aimerais la bonne ou la mauvaise ?
2	And I said, of course the bad news and he said	Et j'ai dit, bien sûr, la mauvaise nouvelle et il a dit
2	Well the bad music it's permanent and you have to wear a brace at a neck brace for two years.	Eh bien la mauvaise musique c'est permanent et vous devez porter un soutien-gorge à un soutien-gorge pendant deux ans.
1	Your friend the non doctor told you this.	Votre ami, le non-médecin, vous l'a dit.
2	My friend the 9 doctor said this so I love myself to get into a state of Hysteria because for whatever reason we don't have to get into it that I guess but I felt very desperate.	Mon ami le médecin 9 a dit cela donc je m'aime à entrer dans un état d'Hystérie parce que pour quelque raison que nous n'avons pas à entrer dans ce que je suppose, mais je me sentais très désespéré.
1	I think it would be good for you to identify what contributed to your feeling hysterical.	Je pense que ce serait bien pour vous d'identifier ce qui a contribué à votre sentiment d'hystérie.
