speaker	original	traduit
1	Tell me what's new.	Dis-moi ce qui est nouveau.
2	I'm feeling pretty proud of myself right now.	Je me sens assez fier de moi en ce moment.
2	I woke up this morning and I was really not doing well.	Je me suis réveillé ce matin et je ne m'en sortais pas très bien.
2	I slept 2 hours later than I meant to because I wake up and I'd be like I can't get up.	J'ai dormi 2 heures plus tard que ce que je voulais dire parce que je me réveille et je serais comme si je ne pouvais pas me lever.
2	I can't do this and then go back to bed and set my alarm for another half an hour.	Je ne peux pas faire ça et retourner au lit et régler mon alarme pendant encore une demi-heure.
2	I'm sure James really likes that he's pretty good about it.	Je suis sûr que James aime vraiment qu'il soit plutôt bon à ce sujet.
2	I couldn't get started.	Je ne pouvais pas commencer.
2	I was wanting to hurt myself and was doing really bad.	Je voulais me faire du mal et me faire du mal.
2	I kind of sat there and thought well, my therapist would probably say that this was something about feeling this way sucks, but it's millier.	Je me suis assis là et j'ai bien pensé, mon thérapeute dirait probablement que c'était quelque chose à propos du sentiment que ça craint, mais c'est millier.
2	So it kind of comfort for me.	C'est un peu réconfortant pour moi.
2	I don't know about that.	Je ne sais pas.
2	I thought well, it is comfortable in the sense that as long as I am incapacitated like this.	J'ai bien pensé, c'est à l'aise dans le sens que tant que je suis incapable comme ça.
2	I don't have to figure out what to do next.	Je n'ai pas à trouver quoi faire ensuite.
2	I can kind of	Je peux en quelque sorte
2	I can say kind of this isn't really my fault.	Je peux dire que ce n'est pas vraiment ma faute.
2	I don't have to think.	Je n'ai pas à réfléchir.
2	Okay.	Très bien.
2	What do I do?	Qu'est-ce que je fais ?
2	If I don't have a job?	Si je n'ai pas de travail ?
2	I don't have to actually solve the problem.	Je n'ai pas à résoudre le problème.
2	I was thinking about anything else.	Je pensais à autre chose.
2	That was all I've been thinking about for the last couple of days.	C'est tout ce à quoi j'ai pensé ces derniers jours.
2	I thought okay, and then I felt better.	Je me suis dit que ça allait, et je me suis sentie mieux.
1	How about that?	Et ça ?
2	Yeah, go figure.	Ouais, va voir.
1	I bet that was helpful good for you.	Je parie que c'était utile pour vous.
2	Yeah, the problem I have is that now I have basically a month of waiting because I've applied to all of the positions.	Le problème, c'est que maintenant, j'ai un mois d'attente parce que j'ai postulé à tous les postes.
2	There aren't going to be very many positions being posted because most schools do their contract renewal somewhere around spring break or earlier like in February or early March and so they post new openings in February or March.	Il n'y aura pas beaucoup de postes en poste parce que la plupart des écoles font leur renouvellement de contrat quelque part autour des vacances de printemps ou plus tôt comme en février ou début mars et donc ils postent de nouvelles ouvertures en février ou mars.
1	I see you applied for.	Je vois que vous avez postulé.
2	I've applied for basically all of the positions that I would be a good fit for and are ones that I want to apply for.	J'ai postulé pour presque tous les postes pour lesquels je serais un bon candidat et qui sont ceux pour lesquels je veux postuler.
1	About how many is that?	C'est combien ?
2	about 20 I think yeah, people will have last-minute positions open, but those are going to be far and few between	environ 20 je pense que oui, les gens auront des postes de dernière minute ouverts, mais ceux-ci vont être loin et peu entre
2	usually what happens as far as I can tell is the hiring committee meet sometime in late March or early April figure out who they want to interview and then call those people.	Ce qui arrive le plus souvent, c'est que le comité d'embauche se réunit à la fin du mois de mars ou au début du mois d'avril pour déterminer qui ils veulent interviewer et ensuite appeler ces personnes.
2	So now I basically have to sit for the next month and see if anybody calls me.	Donc maintenant, je dois m'asseoir pour le mois prochain et voir si quelqu'un m'appelle.
2	So that's going to be hard.	Ça va être dur.
1	That sounds like fun.	Ça a l'air amusant.
2	Oh, yeah.	Oh, ouais.
2	I have pretty much the same conversation with James once a week where I'm so anxious that I'm like well maybe I should just drop this all together and look at other fields, like look for a different job altogether James always says well if you take a full-time job, you won't be able to teach next year.	J'ai à peu près la même conversation avec James une fois par semaine où je suis si anxieux que je suis comme bien peut-être que je devrais laisser tomber tout cela ensemble et regarder d'autres domaines, comme chercher un autre travail tout à fait James dit toujours bien si vous prenez un emploi à temps plein, vous ne serez pas en mesure d'enseigner l'année prochaine.
2	If you get a call you won't be able to take it.	Si vous recevez un appel, vous ne pourrez pas le prendre.
2	You can't do it.	Tu ne peux pas le faire.
2	I think my job for at least the next month is kind of to keep my anxiety under control.	Je pense que mon travail pour au moins le mois prochain est un peu de garder mon anxiété sous contrôle.
2	Which you know, that's kind of a full-time job.	Ce que tu sais, c'est un travail à plein temps.
2	Too bad.	Dommage.
2	I don't get paid for that.	Je ne suis pas payé pour ça.
2	Yeah.	Oui.
2	I feel like I'm getting better at it though.	J'ai l'impression de m'améliorer.
1	Yeah, this morning sounds pretty different from how it often goes.	Ouais, ce matin semble assez différent de la façon dont ça se passe souvent.
2	Yeah, it's like the last couple of days it kept getting worse and worse.	Ouais, c'est comme si les deux derniers jours n'arrêtaient pas de s'aggraver.
2	And worse but I also kept feeling like I just needed something to snap me out of it and I wasn't able to find that.	Et pire, mais je me sentais aussi comme si j'avais juste besoin de quelque chose pour m'en sortir et je n'étais pas en mesure de le trouver.
2	Yeah.	Oui.
2	I'm sure there is more to it.	Je suis sûr qu'il y en a d'autres.
2	Then.	Alors.
2	I suddenly felt better.	Je me suis soudain sentie mieux.
2	But that's kind of what it felt like.	Mais c'est ce que ça faisait.
2	I think it was that I hadn't looked at it that way and then said, okay.	Je pense que c'est que je ne l'avais pas regardé de cette façon et ensuite dit, okay.
2	Well, that's the case then.	Eh bien, c'est le cas alors.
