speaker	original	traduit
1	Hi.	Bonjour.
2	Hi.	Bonjour.
2	Ran into he's real nice.	Il est très gentil.
1	Good.	Tant mieux.
1	I will be meeting with him like very occasionally every 4 or 5 weeks or so at this time.	Je vais le rencontrer très occasionnellement toutes les 4 ou 5 semaines à ce moment-là.
2	Okay.	Très bien.
1	at the same time	en même temps
2	It doesn't matter.	Ça n'a pas d'importance.
1	it doesn't matter.	Ça n'a pas d'importance.
2	It really doesn't.	Vraiment pas.
1	All right.	Très bien.
2	Yeah, I mean, well, I guess it matters a little bit like he sort of makes me cry, but it doesn't I don't care.	Ouais, je veux dire, eh bien, j'imagine que c'est un peu important comme s'il me faisait pleurer, mais ça ne m'intéresse pas.
2	I don't know.	Je ne sais pas.
1	I'm going with it matters.	J'y vais, c'est important.
2	Yeah, I really wish it didn't matter.	Ouais, j'aimerais vraiment que ça n'a pas d'importance.
1	I understand.	Je comprends.
2	Yeah, he's a really great person.	Oui, c'est vraiment quelqu'un de bien.
2	Yeah, I don't know.	Oui, je ne sais pas.
2	I really really wish it didn't.	J'aimerais vraiment que ce ne soit pas le cas.
1	Seeing him.	Je le vois.
1	as though it an indication of your like not being together somehow or not being able to handle yourself or	comme s'il s'agissait d'une indication de votre comme ne pas être ensemble d'une façon ou de ne pas être capable de vous gérer vous-même ou
2	Or yeah.	Ou ouais.
1	like not being able to get a piece of work done that you wanted to do or something like that.	comme ne pas être capable d'obtenir un morceau de travail fait que vous vouliez faire ou quelque chose comme ça.
2	Yeah, sort of.	Oui, en quelque sorte.
2	Yeah, I sort of just feel like a mess.	Ouais, je me sens comme un gâchis.
2	I mean their stuff to do with hardware and that comes up all the time.	Je veux dire leurs trucs à faire avec le matériel et ça arrive tout le temps.
2	So it's not like I feel like I'm constantly have school stuff coming up.	Donc ce n'est pas comme si j'avais l'impression d'avoir constamment des trucs à l'école.
2	I hate that.	Je déteste ça.
1	Do you feel a little more like you can sort of both acknowledge that and heated and not necessarily look like a fuck up in the process?	Vous sentez-vous un peu plus comme vous pouvez en quelque sorte à la fois reconnaître cela et chauffé et ne pas nécessairement ressembler à une merde dans le processus?
2	I don't know.	Je ne sais pas.
1	You seem very frustrated.	Vous semblez très frustré.
2	Yeah, I'm sorry.	Oui, je suis désolé.
