speaker	original	traduit
1	Hey.	Bonjour.
2	I'm not doing so well.	Je ne vais pas si bien.
2	Yeah, extremely sad.	Oui, extrêmement triste.
2	I'm getting ready for a job conference in a couple of days going to go hopefully have interviews.	Je me prépare pour une conférence d'embauche dans quelques jours et j'espère avoir des entretiens.
1	What is this?	Qu'est-ce que c'est ?
2	It's	C'est
2	does it teach me teacher placement agency called?	Ça m'apprend l'agence de placement des enseignants ?
2	They have conferences, you know, both Regional and kind of national.	Ils ont des conférences, vous savez, à la fois régionales et nationales.
2	So this is for the national one and that's coming up on the 15th how I need to go to school.	Donc c'est pour le national et ça arrive le 15 comment j'ai besoin d'aller à l'école.
2	I'm not really entirely sure what I should be doing.	Je ne suis pas vraiment sûr de ce que je devrais faire.
2	I'm hoping for the best.	J'espère le meilleur.
1	Huh?	Quoi ?
2	I'm hoping for the best.	J'espère le meilleur.
2	To me.	Pour moi.
2	I feel like I have teaching experience.	J'ai l'impression d'avoir une expérience d'enseignement.
2	I have a master's degree.	J'ai une maîtrise.
2	I'm really good.	Je vais très bien.
2	Like I'm a really really good teacher.	Comme si j'étais un très bon professeur.
1	That's pretty easy to believe.	C'est assez facile à croire.
2	But it doesn't mean very much.	Mais ça ne veut pas dire grand-chose.
1	Well in one sense, I completely like I completely agree that in one sense.	Eh bien, dans un sens, j'aime tout à fait que j'accepte ça dans un sens.
1	It doesn't mean.	Ça ne veut pas dire.
2	Yeah, I don't know.	Oui, je ne sais pas.
1	Your point I gather is it doesn't really mean a damn bit of difference in any field.	Ce que je comprends, c'est que ça ne signifie pas vraiment une sacrée différence dans n'importe quel domaine.
2	Yeah, I'd like when it doesn't make very much difference in terms of what my chances are of getting a job.	Oui, j'aimerais quand ça ne fait pas beaucoup de différence en ce qui concerne mes chances d'obtenir un emploi.
1	Okay, I see I wasn't sure whether you meant surviving getting a job.	Je ne savais pas si tu voulais dire survivre à un boulot.
2	Yeah, I don't know about that.	Oui, je ne sais pas.
2	Then I have to see if the schools if they want to hire me.	Alors je dois voir si les écoles veulent m'embaucher.
2	I'm unsure also aware.	Je n'en suis pas sûr.
2	I'm going to be applying or where I should be applying and I don't.	Je vais postuler ou où je devrais postuler et je ne le fais pas.
2	Play basically just applied at the area.	Jouer en gros juste appliqué à la zone.
2	Do I Go Everywhere?	Est-ce que je vais partout ?
2	I don't know.	Je ne sais pas.
2	My friend Candice was just visiting.	Mon ami Candice venait juste de venir.
