speaker	original	traduit
1	I heard they lost.	J'ai entendu dire qu'ils avaient perdu.
1	Sorry about that.	Désolé.
2	if they won they would have put San Francisco and I would have been in San Francisco for my the Super Bowl instead of at my grandma's 90th birthday party so now	S'ils avaient gagné, ils auraient mis San Francisco et j'aurais été à San Francisco pour mon Super Bowl au lieu de la fête d'anniversaire de ma grand-mère.
1	I guess she'll be there during a Super Bowl.	Je suppose qu'elle sera là pendant un Super Bowl.
2	yeah but they won't be in the Super Bowl	Oui, mais ils ne seront pas dans le Super Bowl.
2	so I had a real slap day yesterday just stayed in my PJs and slept on the couch and watch the inauguration all day and I went out to get Chinese food which I threw up this morning	Alors j'ai eu une vraie journée de gifle hier juste resté dans mes PJs et dormi sur le canapé et regarder l'inauguration toute la journée et je suis sorti pour obtenir de la nourriture chinoise que j'ai vomi ce matin
1	Oh, no.	Oh, non. C'est pas vrai.
2	Nice.	Sympa.
2	Yeah, which is probably a good thing because I ate too much.	Ouais, ce qui est probablement une bonne chose parce que j'ai trop mangé.
1	That's a pretty delayed throwing up.	C'est un peu retardé de vomir.
1	I mean	Je veux dire
1	I know you like spit up some phlegm in the morning, but usually don't go throw up like dinner in the morning, you know.	Je sais que tu aimes cracher un peu de flegme le matin, mais d'habitude, ne vomis pas comme un dîner le matin, tu sais.
2	Only when I order Chinese food because I eat too much.	Seulement quand je commande de la nourriture chinoise parce que je mange trop.
2	So it's still in my stomach, you know, 12 hours later 8 hours later whatever it's happened once before and I woke up yesterday.	Donc c'est toujours dans mon estomac, 12 heures plus tard 8 heures plus tard quoi que ce soit arrivé une fois avant et je me suis réveillé hier.
2	I had no no nausea whatsoever.	Je n'avais aucune nausée.
2	So I was a little surprised because I figured I was dehydrated.	J'ai donc été un peu surpris parce que j'ai pensé que j'étais déshydratée.
2	From drinking but I decided against taking the adderal yesterday because that would have probably motivated me to do something.	De boire, mais j'ai décidé de ne pas prendre l'additif hier parce que cela m'aurait probablement motivé à faire quelque chose.
1	We will wait backup.	Nous allons attendre les renforts.
1	You decided not to take the Adderall because I had you taken it.	Vous avez décidé de ne pas prendre l'Adderall parce que je vous l'avais pris.
1	You would have felt like getting something done and you didn't want to feel like getting anything done so you didn't take it.	Tu aurais eu envie de faire quelque chose et tu ne voulais pas avoir envie de faire quoi que ce soit pour que tu ne le prennes pas.
2	Sort of it's not that I didn't feel like getting anything done.	Ce n'est pas que je n'avais pas envie de faire quoi que ce soit.
2	I don't feel like doing anything, you know kids.	Je n'ai pas envie de faire quoi que ce soit, vous connaissez les enfants.
1	And you were worried you might start to feel like doing something.	Et vous craigniez de commencer à avoir envie de faire quelque chose.
2	If I take the adderal, yeah, you know like I'd go to the office and do something, you know, which I probably should have done.	Si je prends l'addition, oui, tu sais comme si j'allais au bureau faire quelque chose, tu sais, ce que j'aurais probablement dû faire.
2	I'm going straight to the office from here.	Je vais directement au bureau d'ici.
2	And I had motivated and made that decision before I took the adderal.	Et j'avais motivé et pris cette décision avant de prendre l'addition.
2	But I definitely can tell the difference not too long after taking it like right now from how I saw, you know an hour ago.	Mais je peux vraiment faire la différence pas trop longtemps après l'avoir prise comme maintenant de la façon dont j'ai vu, vous savez il y a une heure.
1	Good.	Tant mieux.
1	I'm glad it's helping it could be really	Je suis content que ça aide ça pourrait être vraiment
2	you know, it's like I'm just like	Tu sais, c'est comme si j'étais comme
1	different yeah	différent oui
2	I might just you know too tired and this is giving me energy or is it really helping my focus and stuff like that?	Je sais peut-être que je suis trop fatiguée et ça me donne de l'énergie ou est-ce que ça m'aide vraiment à me concentrer et à faire des trucs comme ça ?
2	I thought about something that I was able to focus on a little better.	J'ai pensé à quelque chose que j'ai pu me concentrer sur un peu mieux.
2	I can't remember what it was.	Je ne me souviens pas de ce que c'était.
2	I think Ian was bothering me while I was doing what I was trying to do something.	Je pense que Ian m'a dérangé pendant que je faisais ce que j'essayais de faire.
2	I can't remember.	Je ne m'en souviens pas.
2	I did want to see the kids yesterday though.	Je voulais voir les enfants hier.
2	I was going to text Jess to see if they went and see when they were going to get back, but I never did.	J'allais envoyer un texto à Jess pour voir s'ils sont allés voir quand ils allaient revenir, mais je ne l'ai jamais fait.
1	for the weekend	pour le week-end
2	just for	juste pour
1	for the day	pour le jour
2	for the day.	pour la journée.
2	Yeah and little friend moved cheese.	Ouais et un petit ami a bougé le fromage.
2	There was call me when I can't take the call you no have to leave a message.	On m'a appelé quand je ne peux pas prendre l'appel que vous n'avez pas à laisser un message.
2	And then when I did speak to them, you can't even remember the conversation like nothing was accomplished, you know, so I kind of ended up talking with Jess about what's going to happen with the house and she still suggests that I move into the house and that she take my apartment which now has one less room.	Et quand je leur ai parlé, vous ne pouvez même pas vous souvenir de la conversation comme si rien n'était accompli, vous savez, donc j'ai fini par parler avec Jess de ce qui va se passer avec la maison et elle suggère toujours que je m'installe dans la maison et qu'elle prenne mon appartement qui a maintenant une pièce de moins.
2	I'm like, how are you going to fit in there, you know?	Je suis comme, comment allez-vous s'intégrer là-dedans, vous savez ?
1	So, is that your condo?	Alors, c'est ton appart ?
2	No, that's their multi-family.	Non, c'est leur multi-famille.
1	Where is she now?	Où est-elle maintenant ?
2	Write what she wants to do is because my rents going down to 1200.	Écris ce qu'elle veut faire, c'est parce que mes loyers baissent à 1200.
2	She's not going to be able to get 1200 rent anywhere that isn't a slumlord or in a bad neighborhood.	Elle ne sera pas en mesure d'obtenir 1200 loyers n'importe où qui n'est pas un bidonville ou dans un mauvais quartier.
2	So she wants my 1200 rent, you know and for me to move into the house that's getting foreclosed on or short stay alert.	Donc elle veut mon loyer de 1200, tu sais, et pour moi d'emménager dans la maison qui est fermé à l'avance ou un court séjour d'alerte.
2	I don't know why she wants me to move there, you know, but	Je ne sais pas pourquoi elle veut que j'y aille, tu sais, mais
1	Wright's just wants to cover her own ass.	Wright veut juste se couvrir le cul.
2	Yeah, but I've been dreading talking about it and it wasn't so bad, you know just about what we were going to do as far as selling, you know, and I said I was going to do something see if they have an investment modification program.	Oui, mais j'ai redouté d'en parler et ce n'était pas si mal, tu sais juste ce qu'on allait faire pour vendre, tu sais, et j'ai dit que j'allais faire quelque chose pour voir s'ils avaient un programme de modification d'investissement.
2	Maybe I'll call them today or tomorrow.	Peut-être que je les appellerai aujourd'hui ou demain.
1	This is the bank.	C'est la banque.
2	Yeah, just to buy sometime, you know.	Oui, juste pour acheter un jour, tu sais.
2	Makanda litigation is just I'm on all these emails that I can't even read them.	Makanda litige est juste que je suis sur tous ces emails que je ne peux même pas lire.
2	They're just so I don't even know what they're talking about.	Ils sont juste pour que je ne sache même pas de quoi ils parlent.
2	They're arguing over stuff and taking Hot Shots at each other.	Ils se disputent pour des trucs et se prennent des coups de feu l'un contre l'autre.
2	The disenfranchised trustee is, you know, both trustees gave me.	Le syndic qui n'a pas le droit de vote est, vous savez, les deux syndics m'ont donné.
2	Little bits to what the finances were or at least Riley did the guy who jumps eyes, so she thinks that you should be brought up on perjury charges because he no longer supports the litigation.	Un peu de ce que les finances étaient ou du moins Riley a fait le gars qui saute les yeux, donc elle pense que vous devriez être élevé sur des accusations de parjure parce qu'il ne soutient plus le litige.
2	I don't want to explain to her that you know, you didn't lie in the effect of it.	Je ne veux pas lui expliquer que tu sais, tu n'as pas menti dans l'effet de ça.
2	He just doesn't want to enforce it, you know.	Il ne veut pas l'appliquer, tu sais.
2	They really need to either go into some sort of mediation or hire their own lawyers and sit with each other individually.	Ils ont vraiment besoin soit d'aller dans une sorte de médiation, soit d'engager leurs propres avocats et de s'asseoir les uns avec les autres individuellement.
2	I mean, I have to figure out how to extract myself from the situation.	Je veux dire, je dois trouver comment m'extraire de la situation.
2	You know, Riley has not been communicating to me about at all about it.	Riley ne m'a pas parlé de ça.
2	He just sent one email said he no longer supports the litigation and of course the email that I wrote out with her with our options likely I didn't talk about our trial strategy, but the disenfranchised women and sub emailing it to the defendant.	Il vient juste d'envoyer un email disant qu'il ne supporte plus le litige et bien sûr le courriel que j'ai écrit avec elle avec nos options probablement je n'ai pas parlé de notre stratégie de procès, mais les femmes privées de leurs droits et sous-mailing à l'accusé.
2	I'm picking a trial date on Tuesday.	Je choisis une date de procès mardi.
2	We have a closing that morning.	Nous avons une clôture ce matin-là.
2	Probably not going to be able to meet with you on Tuesday.	Je ne pourrai probablement pas vous rencontrer mardi.
1	Which Tuesday?	Quel mardi ?
2	This coming Tuesday the 29th.	Ce mardi 29.
1	About a week from today.	À environ une semaine d'aujourd'hui.
2	Yeah.	Oui.
1	So we're off.	C'est parti.
2	I know better today, but I think I've got a closing that morning.	Je sais mieux aujourd'hui, mais je crois que j'ai une clôture ce matin-là.
1	Okay.	Très bien.
1	Do you want me to send a message later today?	Voulez-vous que j'envoie un message plus tard aujourd'hui ?
2	Yeah, if I remember but I pick Ian up today.	Oui, si je me souviens, mais je prends Ian aujourd'hui.
2	Jess is taking some knitting class or something like that.	Jess prend un cours de tricot ou quelque chose comme ça.
2	You know, she complains that she has no time to get work done and she's so overwhelmed and you know, I don't know but taking a knitting class in the middle of the day.	Elle se plaint qu'elle n'ait pas le temps de travailler et qu'elle soit tellement débordée et que je ne sais pas, mais qu'elle ait un cours de tricot en plein milieu de la journée.
2	She takes all of Friday off with Lucille.	Elle prend tout le vendredi avec Lucille.
1	We every week or	Nous chaque semaine ou
2	Yeah, they've got a class at the school that they go to she's been trying to apply for the preschool program and get what's the word.	Ouais, ils ont un cours à l'école qu'ils vont à elle a essayé de demander pour le programme préscolaire et obtenir ce que le mot est.
2	They have a preschool program.	Ils ont un programme préscolaire.
2	I think they do.	Je crois que oui.
1	This one out there.	Celui-là.
2	Yeah, trying to get financial aid.	Oui, essayer d'obtenir de l'aide financière.
2	Yesterday was interesting because you know, I felt crappy all day, you know, and it wasn't so much bummed about the game.	Hier, c'était intéressant parce que tu sais, je me sentais merdique toute la journée, tu sais, et ce n'était pas tellement dégueulasse à propos du jeu.
2	I mean, I'm sure that affected my mood some but just, you know lonely nothing to do just you know, I don't know.	Je veux dire, je suis sûr que ça a affecté mon humeur, mais juste, tu sais, seul rien à faire juste tu sais, je ne sais pas.
2	And I helped Ian felt his Pinewood car this car that I had no fucking clue what I'm doing went and bought some stickers for it numbers and flames and skulls and stuff like that little decals.	Et j'ai aidé Ian à sentir sa voiture de Pinewood cette voiture que je n'avais aucune idée de ce que je fais est allé et a acheté des autocollants pour lui nombres, flammes et crânes et des trucs comme ces petites autocollants.
2	He has a bunch of paint but I don't think he has the right paint to it.	Il a un tas de peinture, mais je ne pense pas qu'il ait la bonne peinture.
2	I don't know paint would I don't know they kind of don't give you a whole lot of Direction, you know.	Je ne sais pas si la peinture ne vous donne pas beaucoup de direction, vous savez.
2	They're just like help you cut it and then they just like, all right, the way it is the way it is, you know, whatever.	Ils sont comme t'aider à le couper et puis ils aiment juste, d'accord, la façon dont c'est comme ça, tu sais, peu importe.
2	So there's no okay.	Donc, ça ne va pas.
2	She is what you need to do now or anything like that, you know, I don't think it's our Times Leader kind of a scatterbrain.	Elle est ce que vous devez faire maintenant ou quelque chose comme ça, vous savez, je ne pense pas que ce soit notre chef de Times genre un éparpillement.
1	You really do the thing where you feel?	Tu fais vraiment ce que tu ressens ?
2	There's not a clinical term for it.	Il n'y a pas de terme clinique pour ça.
1	There's some clinical terms.	Il y a des termes cliniques.
2	I just wonder if this thing was official.	Je me demande si ce truc était officiel.
2	Jargon or	Jargon ou jargon
1	You also do this other thing.	Tu fais aussi cette autre chose.
2	back to the first thing.	Retour à la première chose.
2	I do sorry for interrupting.	Je suis désolé d'interrompre.
1	the second thing	la deuxième chose
2	That's part of one of the symptoms of ADD, so	Cela fait partie d'un des symptômes de l'ADD, donc
1	Yeah, but you don't interrupt randomly you enter up specifically what I'm trying to tell you something.	Oui, mais vous n'interrompez pas au hasard vous entrez précisément ce que j'essaie de vous dire.
1	I guess.	Je crois.
1	I think that it's funny.	Je trouve ça drôle.
2	So I do this thing what?	Alors je fais ce truc quoi ?
1	Yeah, where you feel you have this fantasy that you're completely helpless.	Ouais, où tu sens que tu as ce fantasme que tu es complètement impuissant.
2	fantasy	fantasme
1	Yeah.	Oui.
