speaker	original	traduit
1	I got your message about the	J'ai eu votre message sur le
2	yeah, it was kind of like it was going to be just the way just way too complicated and expensive and you might have to take like state exam and it doesn't seem like a good idea every state requires that you pee pee and then	Ouais, c'était un peu comme si ça allait être juste la façon juste trop compliquée et cher et vous pourriez devoir passer comme examen d'état et il ne semble pas comme une bonne idée chaque état exige que vous piez pipi et puis
1	probably yeah.	Oui, probablement.
2	but like the one that everybody takes	mais comme celui que tout le monde prend
1	Okay, I think I must have taken that one.	Ok, je crois que j'ai dû prendre celui-là.
2	like most of them required some sort of State exam and then they all require like pretty high application fee and	comme la plupart d'entre eux ont exigé une sorte d'examen d'État et ensuite ils ont tous besoin comme des frais de demande assez élevés et
2	it yeah in like I yeah.	C'est comme si j'étais ouais.
1	All right.	Très bien.
1	Well, I'll if they require like	Eh bien, je le ferai s'ils en ont besoin comme
2	They all require like the degree and then 1500 hours of time.	Ils ont tous besoin comme le diplôme et puis 1500 heures de temps.
1	right	droite
2	Supervise, which seemed to be about the same everywhere.	Supervise, qui semblait être à peu près la même partout.
1	Right, I guess I wondered in the sense of transfers.	Oui, je me suis demandé dans le sens des transferts.
1	I took the Epp.	J'ai pris l'Epp.
1	I got a million hours experience.	J'ai un million d'heures d'expérience.
1	I don't know whether I would have to do it in their state.	Je ne sais pas si je devrais le faire dans leur état.
1	That would be a problem if I could count whatever was done or what I had done in University.	Ce serait un problème si je pouvais compter ce que j'avais fait ou ce que j'avais fait à l'université.
1	That's not a big deal.	Ce n'est pas grave.
2	Okay.	Très bien.
1	and by a huge fee	et par une énorme redevance
2	So it's like somewhere between 3 and $600.	Donc c'est comme quelque part entre 3 et 600 $.
1	All right.	Très bien.
2	Which seemed a lot to me?	Ce qui me semblait beaucoup ?
1	Well, let me look really pretty easy to find out where the information was.	Eh bien, laissez-moi regarder très facilement pour savoir où était l'information.
2	Four everywhere except Virginia shockingly enough.	Quatre partout sauf Virginia assez choquante.
2	Yeah.	Oui.
1	Well again, it's possible that some of that stuff might be more feasible.	Encore une fois, il est possible que certaines de ces choses soient plus faisables.
2	Thanks.	C'est gentil.
2	Yeah.	Oui.
2	Thank you.	Je vous remercie.
2	Yeah, me too.	Oui, moi aussi.
2	Thank you for doing that.	Merci d'avoir fait ça.
1	Sure.	Bien sûr.
2	Yeah, and it was because it seems like three came back a little early early yesterday.	Oui, et c'était parce qu'il semble que trois sont revenus un peu tôt hier.
2	He said it did pass the budget and was like, okay.	Il a dit qu'il avait passé le budget et qu'il était comme, okay.
2	I'm never going to do anything for a while.	Je ne vais jamais rien faire pendant un moment.
1	Good.	Tant mieux.
2	Yeah, thanks.	Oui, merci.
2	Yeah.	Oui.
2	I don't have to yeah, although it's you know, my sister-in-law.	Je n'ai pas besoin de oui, bien que ce soit vous savez, ma belle-sœur.
2	I don't think we're ever going to be kindred spirits.	Je ne pense pas qu'on va jamais être des esprits gentils.
2	I've grown to really love and appreciate them.	J'ai grandi pour vraiment les aimer et les apprécier.
2	And also they're just a divided like I don't know.	Et ils sont juste divisés comme je ne sais pas.
2	We just don't have we don't think anything else anything alike?	On n'a rien d'autre à penser comme ça ?
2	Yeah.	Oui.
2	Which is higher do you know, especially like the older sister Vivian is we actually do have a lot of the same interest in common which is really feel really sad whenever we talk about them.	Ce qui est plus élevé vous savez, surtout comme la sœur aînée Vivian est que nous avons en fait beaucoup du même intérêt en commun qui se sent vraiment vraiment triste chaque fois que nous parlons d'eux.
2	She was an English teacher also and like loves literature but doesn't love any of the same literature that I do in like Yeah from my perspective doesn't think about it terribly analytically	Elle était professeur d'anglais aussi et comme aime la littérature mais n'aime pas la même littérature que moi comme Yeah de mon point de vue n'y pense pas terriblement analytiquement
2	and I feel guilty for thinking that way but we like talk about the and Jessica.	Et je me sens coupable d'avoir pensé comme ça, mais on aime parler de Jessica et de lui.
2	Will not stop giving me advice which I don't it drives me nuts, you know in some ways like she's probably should give me advice at this point advice about the kids.	Je n'arrêterai pas de me donner des conseils, ce qui ne me rend pas dingue, tu sais d'une certaine façon qu'elle devrait me donner des conseils sur les enfants.
2	You know, she's got a two year old who is hilarious?	Tu sais, elle a une fille de deux ans qui est hilarante ?
2	Putting her stuff draft in timeout and why are you putting Gigi in timeout?	Mettre ses affaires dans le timeout et pourquoi tu mets Gigi dans le timeout ?
2	Because she said bitch.	Parce qu'elle a dit salope.
2	Do we say bitch know we don't that's Mommy.	On dit qu'on sait que c'est pas maman.
2	That's mommy and daddy's word.	C'est la parole de maman et papa.
2	Yeah, which is I think a pretty good way to deal with swearing and kids, you know, like that's just not your word.	Oui, c'est-à-dire que je pense que c'est une bonne façon de faire face aux jurons et aux enfants, tu sais, comme si ce n'était pas ta parole.
2	James and I had a pretty big fight in the other the other night, which was good.	James et moi avons eu une grosse dispute dans l'autre l'autre nuit, ce qui était bon.
2	I it helped us talk more about not being where we wanted to be together.	Je l'ai aidé à parler plus de ne pas être là où nous voulions être ensemble.
2	You know, I think to be someone who I can talk to anymore, which that's a bad thing.	Tu sais, je pense être quelqu'un à qui je peux plus parler, ce qui est une mauvaise chose.
2	So.	Alors.
1	What do you mean?	Qu'est-ce que tu veux dire ?
2	So from James's perspective, I think it's like he doesn't really talk to me about his work anymore.	Du point de vue de James, je pense qu'il ne me parle plus vraiment de son travail.
2	He hasn't been talking to me about this, you know the process of figuring out what to do next very much.	Il ne m'a pas parlé de ça, vous savez le processus pour trouver ce qu'il faut faire ensuite beaucoup.
2	I think you know, I think there was a long time where I just really wasn't able to have a conversation.	Je pense que tu sais, je pense qu'il y a longtemps que je n'ai pas vraiment pu avoir de conversation.
2	That's what it feels like to him.	C'est ce que ça lui fait.
2	I think he's worried about that.	Je pense qu'il s'inquiète pour ça.
2	He's been very in the habit of not bothering me with the logistics or not asking me to help deal with the logistics.	Il a eu l'habitude de ne pas m'embêter avec la logistique ou de ne pas me demander de m'aider à gérer la logistique.
2	It's you know, or that it will be too much for me for me.	C'est vous le savez, ou ce sera trop pour moi.
2	I feel like	Je me sens comme
2	I can't tell whether I'm more sensitive than usual or whether James is more dismissive than usual.	Je ne peux pas dire si je suis plus sensible que d'habitude ou si James est plus dédaigneux que d'habitude.
2	I feel like when.	Je me sens comme quand.
2	I also can't tell whether it's just like I need to be right more than usual or he's being were the mint than usual and telling that I'm wrong all the time, but it's just like	Je ne peux pas dire si c'est comme si j'avais besoin d'avoir raison plus que d'habitude ou s'il était la menthe que d'habitude et me disant que j'ai tort tout le temps, mais c'est comme si
2	I feel like when I try to talk to him about things and that I worried about like I feel like my feelings end up getting hurt a lot.	J'ai l'impression que quand j'essaie de lui parler de choses et que je m'inquiète, j'ai l'impression que mes sentiments finissent par me blesser beaucoup.
2	Yeah.	Oui.
2	Yeah, I guess the summation of our fight would be James day.	Oui, je suppose que le résumé de notre combat serait le jour de James.
2	And you know, I'm so angry at you because you left me and I'm really glad that you didn't kill yourself, but that's a pretty tough minimums day.	Et tu sais, je suis tellement en colère contre toi parce que tu m'as quittée et je suis vraiment contente que tu ne t'es pas suicidé, mais c'est une dure journée minimum.
2	Like it's not a great minimum and me saying, you know, I feel like I deserve a medal for not killing myself.	Comme si ce n'était pas un grand minimum et que je disais, tu sais, que j'avais l'impression de mériter une médaille pour ne pas me tuer.
2	So I'm feeling pretty good about that.	Donc je me sens plutôt bien à ce sujet.
2	Yeah.	Oui.
2	I'm so worried about the point where I'm thinking.	Je m'inquiète pour le point où je réfléchis.
2	Well, okay, if he's going to continue to get angry about get angry about me in about this I need	S'il continue de se fâcher à propos de moi, j'ai besoin de toi.
2	you know he needs to look for ways I could make it better	Tu sais qu'il a besoin de trouver des moyens de le rendre meilleur
2	but I feel like I'm just doing everything that I can to make things better I'm not I mean I'm not everything yet not everything I can but everything I can think of and can handle you know it's like he's been very clear we've both been very clear that the way	mais j'ai l'impression de faire tout ce que je peux pour améliorer les choses. Je ne suis pas encore tout ce que je peux, mais tout ce que je peux penser et gérer, vous savez que c'est comme s'il était très clair.
2	that I can take care of us as a couple right now is to take care of myself and that's what I'm doing and I don't know what to do I want to be enough some suggestions as to what to do next	que je peux prendre soin de nous en tant que couple en ce moment est de prendre soin de moi et c'est ce que je fais et je ne sais pas quoi faire je veux être assez de suggestions sur ce que faire ensuite
2	I don't think he's glad to be married to me at this point.	Je ne pense pas qu'il soit heureux d'être marié avec moi à ce stade.
2	And I don't know how to say how to handle that certainly thinking and sort of cautiously saying we need to get back into marriage counseling and I'm like no.	Et je ne sais pas comment dire comment gérer cette pensée certainement et un peu de prudence en disant que nous devons revenir à la consultation de mariage et je suis comme non.
2	No this really needs to happen.	Non, ça doit vraiment arriver.
2	Like I need to make this happen.	Comme si j'avais besoin de faire en sorte que ça arrive.
1	I could find you guys a is he still seeing Smith?	Je peux vous trouver un est-ce qu'il voit toujours Smith ?
2	Yeah, he is.	Oui, il l'est.
1	Okay, she's just more in that Community than I am.	Elle est plus dans cette communauté que moi.
2	Yeah.	Oui.
1	So she would probably be she could probably think of names at the top of her head.	Donc elle serait probablement elle pourrait probablement penser à des noms au sommet de sa tête.
2	awesome	génial
1	If you get stuck, let me know when I can.	Si tu es coincé, préviens-moi quand je peux.
2	Yeah, I think James gets along very well with her.	Ouais, je pense que James s'entend très bien avec elle.
2	I think it would make him feel more comfortable to.	Je pense qu'il se sentirait plus à l'aise.
1	Yeah.	Oui.
2	You know, like I'm angry at him for it's hard to hold on to being angry.	Tu sais, comme je suis en colère contre lui parce que c'est dur de s'accrocher à être en colère.
2	I'm having a hard time talking to you about this, which actually talk to you about it.	J'ai du mal à te parler de ça, qui t'en parle en fait.
2	Yeah, I feel like I don't want to tell tell you about James disappoint James his disappointment anger with me because you might catch it.	Ouais, j'ai l'impression de ne pas vouloir te dire à propos de James décevoir James sa colère déçue avec moi parce que tu pourrais l'attraper.
1	I see.	Je vois.
2	Or you might take my side over his and that that might be almost as bad.	Ou tu pourrais prendre mon parti au-dessus du sien et ce qui pourrait être presque aussi mauvais.
2	We had a conversation earlier that day about kind of cost and I was thinking that sounds like someone had roof for like there that people thought that like the hypomania coming from bipolar II thought it was a real gift and they're like, oh, haha.	Nous avons eu une conversation plus tôt ce jour-là au sujet du coût et je pensais que quelqu'un avait un toit pour comme là que les gens pensaient que comme l'hypomanie venant de bipolaire II pensait que c'était un vrai cadeau et qu'ils étaient comme, oh, haha.
2	That's really sad.	C'est vraiment triste.
2	I'm like, I don't know.	Je ne sais pas.
2	I think it might actually be a pastoral gift.	Je pense que c'est peut-être un cadeau pastoral.
1	I'm sorry.	Je suis désolé.
1	I'm a little.	Je suis un peu.
2	oh, this is like from this is kind of	oh, c'est comme ça, c'est un peu comme ça.
2	kind of the setup for this conversation.	C'est l'installation de cette conversation.
