speaker	original	traduit
1	Good morning.	Bonjour.
2	Good morning.	Bonjour.
2	I'm really glad that you could see me today.	Je suis contente que tu me voies aujourd'hui.
1	Good.	Tant mieux.
1	Well, I mean.	Enfin, je veux dire.
1	You know what?	Tu sais quoi ?
1	I mean?	Je veux dire ?
2	Yeah, that's the about it.	Oui, c'est ça.
1	Yeah, I'm glad it worked out, but it's I guess I'm sorry you wanted to see me.	Ouais, je suis content que ça ait marché, mais je suppose que je suis désolé que tu voulais me voir.
2	Yeah, that's about right.	Oui, c'est à peu près ça.
2	Yeah, I'm having sort of a tough time.	Oui, j'ai un peu de difficulté.
1	Yeah.	Oui.
2	I couldn't find my pants this morning.	Je n'ai pas trouvé mon pantalon ce matin.
2	This is it just feels like a classic morning for me and some ways.	C'est comme un matin classique pour moi et quelques façons.
2	I don't like talking last night and I was like, okay, I'm going to wear these jeans tomorrow and I put them somewhere and then this morning they were gone like totally gone.	Je n'aime pas parler hier soir et j'étais comme, ok, je vais porter ce jean demain et je les mets quelque part et puis ce matin ils étaient partis comme complètement partis.
2	And I just remember I put them in a drawer with my shirt which I found after like 15 minutes of like where are my pants?	Et je me souviens juste de les avoir mis dans un tiroir avec ma chemise que j'ai trouvé après environ 15 minutes comme où est mon pantalon ?
2	I don't know.	Je ne sais pas.
2	I've been looking around my apartment for things a lot more often than I typically to it's like most stuff.	J'ai cherché des choses dans mon appartement beaucoup plus souvent que d'habitude.
2	You don't end up staying for 1 year.	Tu ne finis pas par rester pendant 1 an.
2	To the next but maybe that's just me, but I broke my glasses a few days ago, and I had a backup somewhere.	Au suivant, mais peut-être que c'est juste moi, mais j'ai cassé mes lunettes il y a quelques jours, et j'ai eu des renforts quelque part.
2	That was Despair and I like couldn't find them and I knew that I had an that I hadn't thrown them away because I was keeping them for this precise eventuality and James knew he hadn't thrown them away because he didn't know where they were and I didn't know where they were.	C'était Despair et j'aime ne pas les trouver et je savais que j'avais un que je ne les avais pas jetés parce que je les gardais pour cette éventualité précise et James savait qu'il ne les avait pas jetés parce qu'il ne savait pas où ils étaient et je ne savais pas où ils étaient.
2	And so I ended up looking everywhere in the apartment.	Et j'ai fini par chercher partout dans l'appartement.
2	My apartment is like about twice the size of this office like it's not very big.	Mon appartement est à peu près deux fois la taille de ce bureau comme si ce n'était pas très grand.
2	And there are not many places but like under the bed and I think I ended up like finding a lot of stuff that I couldn't remember and also a lot of stuff that remembered but didn't want to think about like I found my Sasha flash card like thousands of flash cards on tiny little pieces of cardboard tied together with rubber bands and a bag and like I found that bag and then like I found this beautiful very nice hiking pack that I didn't remember or like I recognized it but I didn't know where I was from and I didn't know I had it and James was like, yeah.	Et il n'y a pas beaucoup d'endroits mais comme sous le lit et je pense que j'ai fini par trouver beaucoup de choses que je ne pouvais pas me rappeler et aussi beaucoup de choses qui se rappelaient mais ne voulaient pas penser à comme j'ai trouvé ma carte flash Sasha comme des milliers de cartes flash sur de minuscules petits morceaux de carton attachés avec des bandes de caoutchouc et un sac et comme j'ai trouvé ce sac et puis comme j'ai trouvé ce beau très beau sac de randonnée que je ne me souvenais pas ou comme je l'ai reconnu mais je ne savais pas d'où j'étais et je ne savais pas que je l'avais et James était comme, ouais.
2	That was your birthday present last year.	C'était ton cadeau d'anniversaire l'année dernière.
2	So it's been like, I don't know.	Donc ça a été comme, je ne sais pas.
2	James really doesn't want to go to this wedding and you know, he's been pretty like I don't know.	James ne veut vraiment pas aller à ce mariage et tu sais, il a été plutôt comme je ne sais pas.
2	I think he's doing as well as he can in terms of both being cheerful and cooperative and like not saying that he wants to go to the wedding because he doesn't want to go I sort of	Je pense qu'il fait aussi bien qu'il le peut en termes d'être à la fois joyeux et coopératif et comme ne pas dire qu'il veut aller au mariage parce qu'il ne veut pas aller
2	I sort of want to go but I'm really tired from this week and then going to be more tired by the end of the weekend.	Je veux en quelque sorte y aller mais je suis vraiment fatigué de cette semaine et je vais être plus fatigué d'ici la fin du week-end.
2	It's not like I'm melting down over little things but I think it's mostly because I like I can't get to the point where I'm actually melting down over little things like it's like I think it's actually worse.	Ce n'est pas comme si je fondais sur des petites choses, mais je pense que c'est surtout parce que j'aime ne pas arriver au point où je fond en fait sur des petites choses comme si c'était pire en fait.
2	I'm kind of like Frozen and sad and really upset and don't know what to do about it.	Je suis un peu comme Frozen et triste et vraiment bouleversée et je ne sais pas quoi faire à ce sujet.
