speaker	original	traduit
1	Good morning.	Bonjour.
2	Good morning.	Bonjour.
2	So I can't remember it was last time we met that you gave me two pieces of advice.	Donc je ne me souviens pas que c'était la dernière fois que tu m'as donné deux conseils.
2	I don't remember if it was a vice over two sessions, but you the first one was you suggested that I was going to be?	Je ne me souviens pas si c'était un vice au cours de deux sessions, mais vous avez été le premier à suggérer que j'allais l'être ?
2	Okay in one of two ways that is very helpful.	D'accord de l'une des deux façons qui est très utile.
2	And the other was that you suggested that you thought it would be that you would wish for me that I not that I accept things as not ideal, but also good or evil to do that in general.	Et l'autre était que vous avez suggéré que vous pensiez que ce serait que vous voudriez pour moi que je n'accepte pas les choses comme non idéal, mais aussi le bien ou le mal pour faire cela en général.
2	So I've been.	Je l'ai été.
2	Trying to	J'essaie de le faire.
2	Both on certainly the first kind of ring true II also Rings true for a lot of reasons in a lot of situations.	Les deux sur certainement le premier type d'anneau vrai II aussi Anneaux vrai pour beaucoup de raisons dans beaucoup de situations.
2	I got somewhere by so many pieces of Weiser last I guess lost ball sort of said we should just write up what you haven't talked in.	J'ai obtenu quelque part par tant de morceaux de Weiser dernière je suppose que la balle perdue a en quelque sorte dit qu'on devrait juste écrire ce que vous n'avez pas parlé.
2	It won't be the pieces that I always really wanted, but it will be good enough.	Ce ne sera pas ce que j'ai toujours voulu, mais ce sera assez bien.
2	So it's the specific version of the same advice.	Donc c'est la version spécifique du même conseil.
2	I think but not ideal but it's still so	Je pense mais pas idéal, mais c'est toujours le cas.
2	Both pieces of been very helpful since then.	Les deux pièces ont été très utiles depuis lors.
2	I think I told you good luck when you said you wanted me to change the way I was approaching the world, but I've been trying just that was the recognition that would be difficult thing.	Je pense que je t'ai dit bonne chance quand tu as dit que tu voulais que je change la façon dont j'approchais du monde, mais j'ai essayé juste que c'était la reconnaissance qui serait une chose difficile.
2	So the first piece that was always helpful particularly in dealing with the violation of tonya's mood so not to use the word scientific but was Common Sense there's a lot of fluctuations in her mood on a short timescale and he suggested months ago that I not track her mood day today, but there's a glitch that's fundamentally impossible when I'm there and not paying attention to how her mood is at any given moment.	Donc, la première pièce qui a toujours été utile particulièrement pour faire face à la violation de l'humeur de Tonya si pour ne pas utiliser le mot scientifique, mais était Common Sense il y a beaucoup de fluctuations dans son humeur sur une courte échelle et il a suggéré il ya des mois que je ne suis pas sa journée d'humeur aujourd'hui, mais il ya un problème qui est fondamentalement impossible quand je suis là et ne pas prêter attention à comment son humeur est à un moment donné.
2	But having in some sense of a clearer sense of there's a future that will end up.	Mais avoir un sens plus clair de l'avenir qui finira par arriver.
2	Make something unimportant.	Fais quelque chose de sans importance.
2	Or not it makes it only importantly an immediate context.	Ou pas, cela ne fait qu'en faire un contexte immédiat.
2	So it's easier to deal with her or something.	Donc c'est plus facile à gérer avec elle ou quelque chose comme ça.
1	But there's a difference between being oblivious to her mood and not attaching significance to it every day.	Mais il y a une différence entre être ignorante de son humeur et ne pas y attacher de signification chaque jour.
2	Yes, that is so it's yeah, I mean, I'm not going to be able to not pay attention to it, but it's just isn't really feasible.	Oui, c'est donc oui, je veux dire, je ne vais pas être en mesure de ne pas y prêter attention, mais c'est juste que ce n'est pas vraiment faisable.
2	I guess you're saying that not what you're suggesting anyway, but I don't think I've ever really took you to be saying that just so much as not projecting a trend off of it at any given moment.	Je suppose que vous dites que ce n'est pas ce que vous suggérez de toute façon, mais je ne pense pas que je vous ai jamais vraiment pris pour dire que tout autant que ne pas projeter une tendance hors de cela à un moment donné.
2	So the second piece has been very pain helpful.	Donc la seconde pièce a été très utile.
2	No idea but still good still okay has been helpful in dealing with the variety of situations as I guess you might imagine it would be which is why you suggested it.	Aucune idée, mais toujours bon encore ok a été utile dans le traitement de la variété des situations comme je suppose que vous pourriez imaginer que ce serait ce qui est pourquoi vous l'avez suggéré.
2	So I'm working to apply for a postdoc position now and I was at the time finishing up a poster and taking it to a conference and spending time at the conference helicopter in relationship with conferences and other academic things in that I hold them to that ideal but they're never ideal.	Je travaille donc à postuler pour un poste postdoctoral maintenant et j'étais à l'époque en train de terminer une affiche et de l'emmener à une conférence et passer du temps à l'hélicoptère de conférence en relation avec des conférences et d'autres choses académiques dans la mesure où je les tiens à cet idéal, mais ils ne sont jamais idéaux.
2	That's the but never going to be that's okay.	C'est ça, mais ça ne va jamais aller.
2	They're still good.	Ils sont toujours bons.
2	Although parts of them are not good and it's	Bien que certaines parties d'entre elles ne sont pas bonnes et c'est
