speaker	original	traduit
1	You're good.	C'est bon.
2	Okay, I think that once preschool I'll end up driving on Tuesdays, but just something it's I driven once and it's opposite direction for traffic.	Ok, je pense qu'une fois l'école maternelle je finirai par conduire le mardi, mais juste quelque chose que j'ai conduit une fois et c'est la direction opposée pour la circulation.
2	So it's not bad.	Donc ce n'est pas mal.
1	Yeah, I imagine parking around here would be.	Oui, j'imagine qu'il y aurait un parking par ici.
2	Yeah, and I would just walk back to my apartment because it's really easy to part around my apartment weirdly.	Oui, et je retournerais à mon appartement parce que c'est vraiment facile de se séparer de mon appartement bizarrement.
2	Like I wasn't expecting that but yeah.	Comme si je ne m'attendais pas à ça, mais oui.
1	Also, I'm sorry about the bill.	Et je suis désolé pour le projet de loi.
2	Oh, yeah, that's right.	Oh, oui, c'est vrai.
2	So it was a good trip.	C'était donc un bon voyage.
1	Good.	Tant mieux.
2	You know, it's sort of odd starting again, you know, like when you go on a weekend trip, it doesn't actually feel like a weekend.	Tu sais, c'est un peu bizarre de recommencer, tu sais, comme quand on part en week-end, ça ne ressemble pas vraiment à un week-end.
2	They're really good friends like very into us they seemed very relaxed about it, which is nice.	Ils sont vraiment de bons amis comme très en nous ils semblaient très détendues à ce sujet, ce qui est gentil.
1	That's nice.	C'est bien.
2	Yeah, they were in Ohio where the wife Carrie was director of stocks and bonds and then her adviser moved to Springfield.	Oui, ils étaient dans l'Ohio où la femme Carrie était directrice des actions et des obligations et puis son conseiller a déménagé à Springfield.
2	And so now they're like half an hour away from her family, which is like nice and also bad.	Et maintenant, ils sont à une demi-heure de sa famille, ce qui est gentil et aussi mauvais.
2	So yeah why we were there we helped Cody set up the crib because they're calling every other day to ask do you have	Donc oui pourquoi on était là, on a aidé Cody à installer le berceau parce qu'ils appellent tous les deux jours pour te demander si tu as
2	The crib set up yet, and they're like the baby's not going to sleep in the crib until it's like at least several months old.	Le berceau s'est installé, et ils sont comme si le bébé ne dormirait pas dans le berceau jusqu'à ce qu'il ait au moins plusieurs mois.
2	It's really okay.	C'est vraiment bon.
2	So they took a picture of us with the crib and said it it made me feel like the benefits of neglect for my parents.	Ils ont pris une photo de nous avec le berceau et m'ont dit que ça me donnait l'impression d'être négligée pour mes parents.
2	Like well, it wasn't great when I was a kid.	C'était pas génial quand j'étais enfant.
2	But at this point either that whatever they think is okay is like make comments about my weight.	Mais à ce point soit que ce qu'ils pensent être ok est comme faire des commentaires sur mon poids.
2	For example.	Par exemple.
2	Yeah, it's not all that great.	Oui, ce n'est pas si génial.
2	It was good for James and I should be able to like we should really long ride together.	C'était bon pour James et je devrais être capable d'aimer que nous devrions vraiment long voyage ensemble.
2	We talked about his field and what we're going to do and after you finish his degree and where we want to be and what we found and what we would want to be doing.	Nous avons parlé de son domaine et de ce que nous allons faire et après que vous ayez terminé son diplôme et où nous voulons être, ce que nous avons trouvé et ce que nous voudrions faire.
2	We pretty much agreed that we don't want to be back in Columbus, and we wouldn't want to be in the Midwest.	Nous étions d'accord pour ne pas revenir à Columbus, et nous ne voudrions pas être dans le Midwest.
2	Did some breathing space and James got to take a couple of days off and that was good.	James a pris quelques jours de congé et c'était bien.
2	I told Cody and Carrie about the ECT and we touch on we talked about that sure.	J'ai parlé à Cody et Carrie de l'ECT et nous en avons parlé avec certitude.
2	They just want to know about it and asking interesting questions.	Ils veulent juste le savoir et poser des questions intéressantes.
2	So we talk.	Alors on parle.
2	I feel like James and I are really worried that I will suddenly get dramatically worse.	J'ai l'impression que James et moi craignons vraiment que je n'empire considérablement.
2	Amazingly enough.	Incroyablement assez.
2	James doesn't like it when I make jokes about suicide and sometimes I forget them.	James n'aime pas quand je fais des blagues sur le suicide et parfois je les oublie.
2	I was sorry.	J'étais désolé.
2	Maybe it's one thing that would be good for a while.	Peut-être que c'est une chose qui serait bonne pour un moment.
2	My roommate finally emailed me back.	Mon colocataire m'a finalement envoyé un mail.
1	from	à partir de
2	Yeah, and was like, yeah, that sounds great in like July.	Ouais, et c'était comme, ouais, ça a l'air génial en juillet.
2	She's going to come.	Elle va venir.
2	I don't know.	Je ne sais pas.
2	I just think we're sort of on the same page.	Je pense juste qu'on est sur la même longueur d'onde.
2	You're a nice person whom I like and we're probably not going to be friends.	Tu es quelqu'un de bien que j'aime et nous ne serons probablement pas amis.
