speaker	original	traduit
1	Hi.	Bonjour.
2	Hi, so James while I was in the hospital as other than sending out like the daily update to family.	Bonjour, James pendant que j'étais à l'hôpital comme autre chose que d'envoyer comme la mise à jour quotidienne à la famille.
2	And so he sent me he like copy me on sort of the last one yesterday and	Et donc il m'a envoyé il aime me copier sur une sorte de la dernière hier et
2	it seemed to me that was only a lot more detailed than the ones in the past.	Il me semblait que ce n'était que beaucoup plus détaillé que ceux du passé.
2	So like stuff about my psychiatrist.	Comme des trucs sur mon psychiatre.
1	You certainly like that.	Tu aimes bien ça.
2	Why?	Pourquoi ?
1	Yeah.	Oui.
2	Things that like an like basically said that I would not have chosen to tell my mom for example or James my little brother like I love them but it's not necessarily even that I don't want them to know but I didn't know that they like I didn't know that when I was having a conversation with James that anything in the conversation fair game, which is pretty much how it panned out.	Des choses comme celles-là ont dit que je n'aurais pas choisi de dire à ma mère par exemple ou à James mon petit frère comme je les aime mais ce n'est pas nécessairement que je ne veux pas qu'ils sachent, mais je ne savais pas qu'ils aiment que je ne savais pas que quand j'avais une conversation avec James que quoi que ce soit dans la conversation juste jeu, ce qui est à peu près comment ça s'est passé.
2	So I really freaking about this like great.	J'ai vraiment flippé comme ça.
2	I mean I don't it's all right.	Je veux dire, je ne vais pas bien.
2	I just sort of a place in iconic like sort of them.	J'ai juste une sorte d'endroit dans une sorte d'emblématique comme eux.
2	Like I'm freaking out man, and I can never take myself.	Comme si je craignais l'homme, et je ne peux jamais me prendre moi-même.
2	Seriously when I say that word actually.	Sérieusement quand je dis ce mot en fait.
2	so I	donc je
2	Surprising to me and so I was like what it's just you email me a lot more details that I probably would have wanted or whatever in and like I didn't say anything after that because I didn't really have anything to talk.	Surprisant à moi et donc j'étais comme ce que c'est juste que vous m'envoyez beaucoup plus de détails que j'aurais probablement voulu ou quoi que ce soit dedans et comme je n'ai rien dit après ça parce que je n'avais vraiment rien à parler.
2	and I was also like	et j'étais aussi comme
2	it was like 10 minutes before I was getting into bed.	C'était dix minutes avant que je me couche.
2	I was checking my emails one last time before I went bad.	J'ai vérifié mes e-mails une dernière fois avant de m'en prendre à moi.
1	last night	hier soir
2	Then I checked email today and James posted like, you know clearly upset and then before I went to bed he was like I'm very upset at the light at the like education that I did something inappropriate by sending these updates.	Puis j'ai vérifié email aujourd'hui et James posté genre, vous savez clairement contrarié et puis avant je suis allé au lit, il était comme si je suis très contrarié par la lumière à la sorte d'éducation que j'ai fait quelque chose de inapproprié en envoyant ces mises à jour.
2	I was like, well, I'm pretty upset that stuff that I was talking about to my psychiatrist appointment in the in the emails and he's like, there's nothing different than the ones he sent in the last hospitalization, which you were fine with I was like, well, it seems like there's a big difference to me saying between Tanya had a rough day today, but it's feeling better towards the evening or like Tanya is doing well.	J'étais comme, eh bien, je suis assez bouleversée de ce truc dont je parlais à mon rendez-vous psychiatre dans les emails et il est comme, il n'y a rien de différent que ceux qu'il a envoyé dans la dernière hospitalisation, ce que vous étiez d'accord avec moi était comme, eh bien, il semble qu'il y a une grande différence pour moi de dire entre Tanya a eu une journée difficile aujourd'hui, mais il se sent mieux vers la soirée ou comme Tanya se porte bien.
2	We'll go.	Allons-y.
2	it seems like there's a big difference between that sort of email and	Il semble qu'il y ait une grande différence entre ce genre d'email et
2	and then I was like I'm going to bed.	Et puis j'étais comme si j'allais me coucher.
2	It's not I'm not even sure whether I'm upset with him for sending the email like I'm clearly upset with him for being upset with me for having a problem.	Je ne sais même pas si je suis fâchée contre lui d'avoir envoyé l'e-mail comme je suis clairement contrariée contre lui d'avoir eu un problème avec moi.
2	I feel like that's just the thing more like I'm really scared and scared and I	J'ai l'impression que c'est juste le truc le plus comme si j'avais vraiment peur et que j'avais peur.
2	I don't know.	Je ne sais pas.
2	I know this is a very kind of interesting thing where I sort of feel like I was against okay shoulders relaxed.	Je sais que c'est une chose très intéressante où j'ai l'impression d'être contre des épaules détendues.
2	Then I'll be like no.	Alors je serai comme non.
2	No, that's not okay and like again.	Non, ce n'est pas bon et comme encore.
2	I don't.	Je ne sais pas.
2	I don't know whether I'm like angry about this or just scared or just don't feel good about having like, you know.	Je ne sais pas si je suis comme en colère à propos de ça ou juste effrayée ou juste ne me sens pas bien d'avoir comme, tu sais.
2	I don't I don't feel good about having my family like know these things about me and I don't feel good that I wasn't the one who got to tell them about that or got to decide whether they know that I don't feel good, though.	Je ne me sens pas bien d'avoir ma famille comme savoir ces choses sur moi et je ne me sens pas bien que je n'ai pas été celui qui a pu leur en parler ou décider s'ils savent que je ne me sens pas bien.
2	like the conversation that I had with James in the last week or so that felt most	comme la conversation que j'ai eue avec James au cours de la dernière semaine, ou si cela semblait le plus
2	Sort of intimate and understanding and relaxed and supported you know, and then ending up passing on to other people.	Une sorte d'intimité et de compréhension, détendu et soutenu que vous savez, et puis fini par passer à d'autres personnes.
2	That's why I don't feel good.	C'est pour ça que je ne me sens pas bien.
2	But I'm not allowed to be angry about that like that sucks.	Mais je n'ai pas le droit d'être en colère à propos de ça comme ça craint.
2	So that's what I'm learning.	C'est ce que j'apprends.
2	And so when I take the James's mom out, she'll have very much and what would very much are?	Et donc quand je sortirai la mère de James, elle aura beaucoup et qu'est-ce que c'est ?
2	dryer relationship over 10 years has been like her sort of wanting to be like a mother to me and me sort of like	plus de 10 ans de relation sèche a été comme son genre de vouloir être comme une mère pour moi et moi en quelque sorte comme
2	tiptoeing to being able to share things with her and trusting her and a part of this is like she doesn't really understand all of this.	Pour qu'elle puisse partager des choses avec elle et lui faire confiance, et une partie de ça, c'est comme si elle ne comprenait pas tout ça.
2	It's not that she's really sympathetic, but she doesn't doesn't resonate with her.	Ce n'est pas qu'elle soit vraiment sympathique, mais elle ne résonne pas avec elle.
2	It doesn't make sense.	Ça n'a pas de sens.
2	And so it's in the back of my mind.	Et donc c'est dans mon esprit.
2	I'm always like I'm the person who's putting her baby through this horrible ordeal.	Je suis toujours comme la personne qui fait subir à son bébé cette horrible épreuve.
2	alien	extraterrestre
2	You know and my mom I know we'll will sort of use this to search further like blur the lines between me and her and say I did this.	Tu sais et ma mère je sais qu'on va utiliser ça pour chercher plus loin comme brouiller les lignes entre moi et elle et dire que j'ai fait ça.
2	Thing 2, I mean where exactly the same and I just don't want to have that conversation with her and I tell her why I was in the hospital in the first place, you know, I'm glad that James told her that I was in the hospital because I feel like she had a right to know but I don't feel like she had the right to know all of it.	Deuxième chose, je veux dire où exactement la même chose et je ne veux pas avoir cette conversation avec elle et je lui dis pourquoi j'étais à l'hôpital en premier lieu, vous savez, je suis content que James lui ait dit que j'étais à l'hôpital parce que j'ai l'impression qu'elle avait le droit de savoir mais je n'ai pas l'impression qu'elle avait le droit de tout savoir.
1	You know, I imagine you so much of you sort of like you you was afraid but this was going to seem like to her.	Tu sais, j'imagine que t'es un peu comme toi que tu avais peur, mais ça allait lui sembler comme ça.
2	I don't know whether like the time I was in Frederick.	Je ne sais pas si c'est comme quand j'étais à Frederick.
2	It feels like sharing the externals of the situation person internal like I was last time.	C'est comme partager les externes de la personne de situation interne comme je l'étais la dernière fois.
2	Think I was not internal parts with James either.	Je pense que je n'étais pas une partie interne avec James non plus.
2	We doesn't necessarily see a difference, you know, I was doing UCT.	On ne voit pas forcément une différence, vous savez, je faisais de l'UTC.
2	So nobody had access to my interior like that including me.	Donc personne n'avait accès à mon intérieur comme ça, y compris moi.
1	There wasn't a whole lot of parent Lee.	Il n'y avait pas beaucoup de parents Lee.
2	exactly	Exactement.
1	At least that we can know about at least that we can know about it.	Au moins, nous pouvons savoir au moins ce que nous pouvons savoir à ce sujet.
2	Lakes	Lacs
2	Start if you like James upset with me because I wasn't successful in my effort not to react in any way until I could access the best way of approaching the situation was I literally had an involuntary.	Commencez si vous aimez James en colère avec moi parce que je n'ai pas réussi dans mon effort de ne pas réagir de quelque façon que ce soit jusqu'à ce que je puisse accéder à la meilleure façon d'aborder la situation était littéralement j'ai eu une involontaire.
2	I've read the email and that and like what is it?	J'ai lu l'e-mail et ça et c'est quoi ?
2	What is it?	Qu'est-ce que c'est ?
2	What's wrong and I could not answer then.	Qu'est-ce qui ne va pas et je n'ai pas pu répondre alors.
1	Sure.	Bien sûr.
2	Because he knew I was reading that email.	Parce qu'il savait que je lisais ce courriel.
1	Yeah.	Oui.
2	And I feel like that's what's upsetting about.	Et j'ai l'impression que c'est ce qui est bouleversant.
1	I see.	Je vois.
2	or	ou
2	you you know, I didn't say that.	Tu sais, je n'ai pas dit ça.
2	I was angry with him.	J'étais en colère contre lui.
2	I didn't say I was angry with what he had done.	Je n'ai pas dit que j'étais en colère contre ce qu'il avait fait.
2	I said I was upset about what happened.	J'ai dit que j'étais contrarié par ce qui s'est passé.
1	and even that	et même que
2	And that was yeah, actually I didn't say I was upset about what it happened.	Et c'était oui, en fait, je n'ai pas dit que j'étais contrarié par ce qui s'est passé.
2	I had said that like I would have chosen to share much which was not the same thing at all.	J'avais dit que comme j'aurais choisi de partager beaucoup ce qui n'était pas du tout la même chose.
2	I feel like my problem is really bottling up emotions.	J'ai l'impression que mon problème est vraiment d'embouteiller des émotions.
2	This isn't going to help very much.	Ça n'aidera pas beaucoup.
1	I felt the same.	J'ai ressenti la même chose.
1	You must feel like this means you've been right.	Tu dois avoir l'impression que ça veut dire que tu as eu raison.
2	Yeah.	Oui.
1	I think it's even more particular than that.	Je pense que c'est encore plus particulier que ça.
1	That the point of keeping people out or away from what's going on, especially like bad things you feel I think I think has been because your anticipated that like that wouldn't give me give them a kind of that would give other people a kind of access to you.	Que le but de garder les gens à l'écart ou loin de ce qui se passe, surtout comme les mauvaises choses que vous sentez je pense que j'ai été parce que votre prévu que comme cela ne me donnerait pas une sorte de leur donner une sorte de qui donnerait à d'autres personnes une sorte d'accès à vous.
1	That would be very dangerous.	Ce serait très dangereux.
1	That would sort of that they would react to in their own way or from their own frame of reference without taking yours into account in a way.	Ce serait une sorte de ce qu'ils réagiraient à leur manière ou de leur propre cadre de référence sans prendre en compte le vôtre d'une manière.
1	That would be very hurtful to you.	Ça te ferait très mal.
2	Yeah.	Oui.
1	I mean, I don't think this is like what you're describing with James.	Je ne pense pas que ce soit comme ce que vous décrivez avec James.
1	Mom.	Maman.
1	Your mom and James are also different types of examples of bad, I think.	Ta mère et James sont aussi différents types d'exemples de mauvais, je pense.
1	That it might seem clear like that.	Qu'il pourrait sembler clair comme ça.
1	Yeah, like your mom makes it about her.	Oui, comme ta mère l'a fait pour elle.
2	I have like a tickle.	J'ai comme un chatouillement.
1	that's okay well they each sort of agendas that feels very destructive or hurtful to you	C'est bon, ils ont tous les ordres du jour qui te sont très destructeurs ou qui te font du mal.
2	Yeah.	Oui.
2	You could.	Tu pourrais.
2	Cy James upset I mean I sort of see it clearly enough that I can't push pass to get to know how I'm upset, but I don't know what to do about.	Cy James est contrarié, je veux dire que je le vois assez clairement que je ne peux pas faire passer pour savoir comment je suis contrarié, mais je ne sais pas quoi faire.
1	well it kind of struck me that there's really no room for both of you to be upset somehow in other words I mean I think this is a very sort of in part of	Eh bien, ça m'a en quelque sorte frappé qu'il n'y ait vraiment pas de place pour vous deux d'être contrariés en d'autres termes, je pense que c'est une sorte de
1	Of in part a construction on on yours or maybe both of yours.	D'en partie une construction sur la vôtre ou peut-être les deux la vôtre.
1	I don't know.	Je ne sais pas.
1	For which, I mean like it seems to me as though it seems it feels like you can't be both angry and upset about it and scared and partly angry at him.	Pour ça, je veux dire comme s'il me semblait qu'il semble que vous ne pouvez pas être à la fois en colère et en colère à ce sujet et effrayé et en partie en colère contre lui.
1	Also recognizing that you know, there's some sort of as yet to be determined is not entirely his fault in the situation in that the situation has sort of changed, you know.	En reconnaissant aussi que vous savez, il y a une sorte d'à déterminer n'est pas entièrement sa faute dans la situation dans laquelle la situation a en quelque sorte changé, vous savez.
2	Yeah, absolutely.	Oui, absolument.
1	And we're at least in your sense of it.	Et nous sommes au moins dans votre sens.
1	He can't be upset that you know, you're mad at him and	Il ne peut pas être contrarié que vous sachiez, vous êtes en colère contre lui et
