speaker	original	traduit
1	How are you?	Comment allez-vous ?
2	Didn't set my alarm and it didn't go off.	Je n'ai pas déclenché mon alarme et ça n'a pas explosé.
2	So zorg woke me up at 12:35 saying don't you have an appointment with Chad today?	Zorg m'a réveillé à 12 h 35 en disant que tu n'as pas rendez-vous avec Chad aujourd'hui ?
2	So I may be still a little bit.	J'en suis peut-être encore un peu.
1	Okay.	Très bien.
1	Got to give you long enough to wake up.	Je dois te donner assez de temps pour te réveiller.
2	Pink's yeah, I think I'm awake.	Rose est oui, je crois que je suis réveillé.
2	I was mostly worried about that.	Je m'inquiétais surtout pour ça.
2	I was going to stumble out into the street and once I got outside, I was like, okay Tanya you really have to pay attention.	J'allais tomber dans la rue et une fois sorti, j'étais comme, ok Tanya tu dois vraiment faire attention.
1	I see ya.	Je vous vois.
2	So I went out for drinks after church last night was sort of not the normal crowd of parishioners that I usually go to but the crowd of the pig musicians in one of the priests and some other people.	Alors je suis sorti boire après l'église hier soir n'était en quelque sorte pas la foule normale des paroissiens que je vais habituellement à mais la foule des musiciens de cochons dans l'un des prêtres et d'autres personnes.
2	I feel like I've been doing some more socializing recently and good but man, it just makes me just not during it actually but afterwards I can't stop picking things apart that I said and things that I said wrong and reasons for them to hate me and call that so if you'll start of paradoxical that I have had a nice evening out with some friends it is something that makes me feel sort of bruised and anxious and I don't know maybe particularly vulnerable but I don't know that's the way I am.	J'ai l'impression d'avoir fait plus de socialisation récemment et de bien, mais ça me rend juste pas vraiment pendant ça, mais après je ne peux pas arrêter de choisir les choses que j'ai dites et les choses que j'ai dites mal et les raisons pour qu'ils me détestent et appellent cela donc si vous commencez de paradoxal que j'ai eu une belle soirée avec certains amis c'est quelque chose qui me fait me sentir en quelque sorte meurtri et anxieuse et je ne sais pas peut-être particulièrement vulnérable mais je ne sais pas si c'est comme ça que je suis.
2	So it is	Donc c'est
2	It's funny.	C'est drôle.
2	I sort of was worried about my drinking and about that.	Je m'inquiétais pour ma boisson et pour ça.
2	I was drinking a lot more James and I just haven't really bought any beer in the last month like just haven't done it and I just don't really notice.	Je buvais beaucoup plus de James et je n'ai pas vraiment acheté de bière au cours du dernier mois comme si je ne l'avais pas fait et je ne le remarque pas vraiment.
2	So that makes me happy.	Ça me rend heureux.
1	That's good.	C'est bien.
