speaker	original	traduit
1	What's up, it's nice out.	Quoi de neuf, c'est sympa.
2	I was just walking around.	J'étais juste en train de marcher.
2	I was just thinking about sorry.	Je pensais juste à désolé.
2	I hope it doesn't bother you when I crack.	J'espère que ça ne te dérange pas quand je craque.
2	Sometimes people get.	Parfois, les gens l'obtiennent.
2	I was just thinking about how you were saying or you said a number of times.	Je pensais juste à ce que vous disiez ou à un certain nombre de fois.
2	It's no longer about on any particular week or month or whatever whether I'm depressed or whether I'm feeling anxious or better today.	Il ne s'agit plus d'une semaine ou d'un mois particulier, que je sois déprimée ou que je me sente anxieux ou mieux aujourd'hui.
2	I was really thinking about that.	Je pensais vraiment à ça.
2	I was really kind of sitting with that feeling and it's absolutely true.	J'étais vraiment assis avec ce sentiment et c'est absolument vrai.
2	I was like wow, that's why I feel kind of wacky because when I just stopped and I just kind of scan how I feel I don't feel good or bad.	J'étais comme Wow, c'est pour ça que je me sens un peu mal à l'aise parce que quand j'ai arrêté et que j'ai juste un peu scanné comment je sens que je ne me sens pas bien ou mal.
2	I'm just I just am know what I mean.	Je sais juste ce que je veux dire.
2	And I think that's it's odd.	Et je pense que c'est bizarre.
2	Yes, and I'm feeling for me.	Oui, et je le sens pour moi.
2	I noticed a little thing.	J'ai remarqué un petit truc.
2	That was when I stopped at the cafe.	C'est à ce moment-là que je me suis arrêté au café.
2	This girl came in it was super pretty and I thought I remember how I told you before if I see someone super pretty whoever who especially if they seemed like they were kind of my type or whatever.	Cette fille est venue dans c'était super jolie et je pensais me souvenir comment je vous ai dit avant si je vois quelqu'un de super jolie qui surtout s'ils semblaient être un peu de mon genre ou quoi que ce soit.
2	That can instead of just beat me like, oh, wow.	Ça peut au lieu de me battre comme, oh, wow.
2	Look at that beautiful girl.	Regarde cette belle fille.
2	I can be like a whole like I just feel down and you know what, I mean?	Je peux être comme un tas de choses comme si je me sentais déprimée et tu sais quoi, je veux dire ?
1	Yeah.	Oui.
2	I noticed on now that doesn't that just doesn't happen or even if it does happen is not part of me.	J'ai remarqué que ce n'est pas juste que ça n'arrive pas ou même si ça arrive ne fait pas partie de moi.
2	You know what I mean?	Tu vois ce que je veux dire ?
2	It just pops up and it just kind of sits like she got her coffee.	Ça surgit et ça s'assoit comme si elle avait son café.
2	Smiley smiley.	Smiley sourit.
2	We smiled at each other as she left and I was like, all right, you know what?	On s'est souri l'un à l'autre quand elle est partie et j'étais comme, d'accord, tu sais quoi ?
2	I mean?	Je veux dire ?
2	I noticed that so there's that thing if I won't go down that road I can so it's just an interesting how it's	J'ai remarqué qu'il y a cette chose si je ne vais pas sur cette route je peux donc c'est juste une façon intéressante
1	It's less and less ego-syntonic.	C'est de moins en moins ego-syntonique.
1	It's less that.	C'est moins que ça.
2	Wes unless what?	Wes à moins que quoi ?
1	Ego-syntonic is a word we use for certos.	Ego-syntonique est un mot que nous utilisons pour le certos.
1	It's totally consistent with your sense of yourself and encompasses your whole sense of yourself.	Il est tout à fait cohérent avec votre sens de vous-même et englobe tout votre sens de vous-même.
2	Wait a second.	Attendez une seconde.
2	What's the difference between that and egocentric?	Quelle est la différence entre ça et l'égocentrique ?
1	That's not what I mean.	Ce n'est pas ce que je veux dire.
1	There's a very big difference.	Il y a une très grande différence.
1	So ego-syntonic means something that just feels like you	Donc ego-syntonique signifie quelque chose qui se sent juste comme vous
2	So it's a good thing or	Donc c'est une bonne chose ou
1	it's just consistency with your sense of yourself.	C'est juste de la cohérence avec ton sens de toi-même.
