speaker	original	traduit
1	Where do you want to start?	Par où voulez-vous commencer ?
2	I know it's not time to symbolize depression yet, but I think I have what would be depression if it were happening consistently for 2 weeks.	Je sais qu'il n'est pas encore temps de symboliser la dépression, mais je pense que j'ai ce qui serait la dépression si cela se passait régulièrement pendant 2 semaines.
1	What's going on?	Qu'est-ce qui se passe ?
1	What are you feeling and then I want to know when it started.	Qu'est-ce que tu ressens et je veux savoir quand ça a commencé.
2	I'm feeling like a water time.	Je me sens comme une heure d'eau.
2	I'm having unsettled thoughts more like wanting to hurt myself non-fatally thoughts.	J'ai des pensées troublantes plus comme vouloir me faire du mal aux pensées non fatales.
2	Really easily like overacting to something small going wrong.	C'est très facile d'exagérer sur quelque chose de petit qui va mal.
1	So you're feeling really irritable.	Donc tu te sens vraiment irritable.
2	Yeah, irritable anxious a lot of the anxious anxiety uncomfortable feeling.	Ouais, irritable anxieux beaucoup de l'anxiété inconfortable sentiment.
2	I'm not	Je ne suis pas
2	I'm not crying non-stop.	Je ne pleure pas sans arrêt.
2	So I don't know.	Donc je ne sais pas.
2	It's like when I had depression and I knew it was depression sophomore year.	C'est comme quand j'ai eu la dépression et je savais que c'était l'année de la dépression.
2	I was crying Non-Stop and it was this big feeling like sort of a cloud over me, but it was more of a physical feeling it.	Je pleurais Non-Stop et c'était ce gros sentiment comme une sorte de nuage au-dessus de moi, mais c'était plutôt un sentiment physique.
2	Was there pretty much the entire time.	Il y avait à peu près tout le temps.
2	That's not really there.	Ce n'est pas vraiment là.
1	How often is this year?	Quelle est la fréquence de cette année?
2	Most of today yesterday mid-afternoon, so I didn't wake up until 12 p.m. Or something.	La plupart d'aujourd'hui hier milieu de l'après-midi, donc je ne me suis réveillé avant 12 h ou quelque chose.
2	So I hadn't been awake for that long.	Donc je n'étais pas réveillée depuis si longtemps.
1	How long have you slept?	Depuis combien de temps avez-vous dormi ?
2	10 hours or something.	10 heures ou un truc du genre.
2	I think we were up pretty late.	Je crois qu'on s'est levés assez tard.
2	We were up until 2 or something.	Nous étions debout jusqu'à 2 ou quelque chose comme ça.
2	I also felt it last week Sunday and Monday and Tuesday Wednesday and Thursday.	Je l'ai aussi senti la semaine dernière dimanche et lundi et mardi mercredi et jeudi.
2	I was okay.	J'allais bien.
2	I sing a little bit mad at work, but it wasn't such a big deal that I needed to leave earlier anything.	Je chante un peu en colère au travail, mais ce n'était pas si grave que je devais partir plus tôt quoi que ce soit.
2	It was just getting things done.	C'était juste faire les choses.
2	That's what that was.	C'est ce que c'était.
2	The only one of the two days though.	Le seul des deux jours.
2	I think maybe that was actually the week before I think it was mostly okay at work last week.	Je pense que c'était peut-être la semaine avant que je ne pense que ça allait au travail la semaine dernière.
1	So there are good days a couple of good days in a row and then a couple of bad days.	Donc il y a de bons jours quelques bons jours d'affilée et puis quelques mauvais jours.
2	I know depression is more consistent than that.	Je sais que la dépression est plus cohérente que ça.
1	Typically a more common descriptor of depression is having those really low feelings pretty consistently.	Typiquement un descripteur plus commun de la dépression est d'avoir ces sentiments vraiment bas assez régulièrement.
1	Nobody has a textbook people's experiences don't fit into boxes perfectly.	Personne n'a de manuel que les expériences des gens ne s'intègrent pas parfaitement dans les boîtes.
1	What's really important is that you're feeling badly more frequently than you're comfortable with and more frequently than we would help.	Ce qui est vraiment important, c'est que vous vous sentez mal plus souvent que vous n'êtes à l'aise avec et plus souvent que nous aiderions.
1	I'm encouraged that you have days where you get a break from those feelings, but I don't want you feeling really down a couple of days a week.	Je suis encouragé que vous ayez des jours où vous obtenez une pause de ces sentiments, mais je ne veux pas que vous vous sentiez vraiment en bas quelques jours par semaine.
2	I'm not really sure what to do.	Je ne sais pas trop quoi faire.
1	Do you know what makes one day a good day and one day bad day?	Savez-vous ce qui fait un jour une bonne journée et un jour une mauvaise journée ?
2	I'm not sure because it usually starts mid-to-late day.	Je ne suis pas sûr parce que ça commence généralement entre le milieu et la fin de la journée.
2	Saturday was fine.	Samedi, c'était bien.
2	I even went out walking for a good two and a half hours.	Je suis même sorti marcher pendant deux heures et demie.
1	Saturday was a good day.	Samedi, c'était une bonne journée.
2	Saturday was a good day.	Samedi, c'était une bonne journée.
2	There's nothing bad that happened yesterday that triggered it.	Il n'y a rien de mal qui s'est passé hier qui l'a déclenché.
1	You just had this feeling	Tu viens d'avoir ce sentiment.
2	Yeah, maybe it was more in the evening.	Ouais, peut-être que c'était plus le soir.
2	I wasn't I wasn't very good at things like sitting made dinner.	Je n'étais pas très douée pour des choses comme le dîner.
2	I couldn't even go to the grocery store and get ingredients for dinner, which is something that I would normally be able to do.	Je ne pouvais même pas aller à l'épicerie et obtenir des ingrédients pour le dîner, ce qui est quelque chose que je serais normalement en mesure de faire.
1	when you say you couldn't what were you feeling that stopped you?	Quand tu as dit que tu ne pouvais pas ce que tu ressentais qui t'a arrêté ?
2	Lots of anxiety, I guess I could ask as a physically made myself.	Beaucoup d'anxiété, je suppose que je pourrais demander comme un physique fait moi-même.
