speaker	original	traduit
1	Hi, come on in.	Bonjour, entrez.
2	Thank you.	Je vous remercie.
1	Good morning.	Bonjour.
2	The last week this time, I think I was out of practice was part of it just like it has been a long time and I think we asked if I knew I was frustrated and I don't know what I said.	La dernière semaine cette fois, je pense que j'étais hors d'entraînement faisait partie de cela comme ça fait longtemps et je pense que nous avons demandé si je savais que j'étais frustré et je ne sais pas ce que j'ai dit.
2	If I answered that it's time that I had known that I was frustrated but not perhaps the extent to which I was not talking about being frustrated and that's hot difficulty talking about being frustrated with you.	Si j'ai répondu qu'il était temps que je sache que j'étais frustré, mais peut-être pas à quel point je ne parlais pas d'être frustré et c'est très difficile de parler d'être frustré avec vous.
2	My friend Franko is applying for academic jobs right now, which is a stressful thing normally, but he's also the advice he got from his thesis committee was that he should just do another project real quick before he applied for jobs and use that as the top.	Mon ami Franko postule pour des emplois universitaires en ce moment, ce qui est normalement stressant, mais il est aussi le conseil qu'il a obtenu de son comité de thèse était qu'il devrait simplement faire un autre projet très rapidement avant de postuler pour des emplois et d'utiliser cela comme le sommet.
2	So it gives him a month to do the work that normally would take a year or something which is terrible advice, but it's what he got.	Donc ça lui donne un mois pour faire le travail qui normalement prendrait un an ou quelque chose qui est un mauvais conseil, mais c'est ce qu'il a obtenu.
2	So I've been talking less about my frustrations with him so I can be available to him and not clearly not very good time in his life and not talking with Tony about it.	J'ai donc moins parlé de mes frustrations avec lui pour pouvoir être disponible pour lui et pas clairement pas très bon moment dans sa vie et ne pas en parler avec Tony.
2	There's kind of just a I think it did turn into a you know, it's like when I would come in here six months ago and I would be very angry or upset and not as aware of it or where the extent to which I was tamping it down keep going through.	Il y a une sorte de juste je pense que ça s'est transformé en un vous savez, c'est comme quand je venais ici il y a six mois et je serais très en colère ou en colère et pas aussi conscient de cela ou où la mesure dans laquelle je l'apprivoisait continue à passer par.
2	I think that's part of what was going on.	Je pense que ça fait partie de ce qui se passait.
2	It's a good thing that we had the sessions last week Tanya and I went to wedding of one of her cousins this weekend, which was a hard time for me.	C'est une bonne chose que nous ayons eu les séances la semaine dernière Tanya et moi sommes allés au mariage d'un de ses cousins ce week-end, ce qui a été un moment difficile pour moi.
2	The wedding was beautiful and there were a lot of parties and that was all fine.	Le mariage était beau et il y avait beaucoup de fêtes et tout allait bien.
2	Normal kind of annoyances that go along with going anywhere with her family.	Des problèmes normaux qui vont avec aller n'importe où avec sa famille.
2	No one's ever on time for anything.	Personne n'est à l'heure pour rien.
2	We made it to the wedding on time by only by about 2 minutes and only because we tried to get there about 40 minutes early.	Nous sommes arrivés au mariage à l'heure seulement d'environ 2 minutes et seulement parce que nous avons essayé d'y arriver environ 40 minutes plus tôt.
2	So that was good.	C'était bien.
2	It's one of those things.	C'est une de ces choses.
2	I don't particularly care if we're always going to be late if we're not also trying to get there on time.	Je me fiche que nous soyons toujours en retard si nous n'essayons pas d'y arriver à temps.
2	So it's sort of like a I don't know the other failure to match one's own expectations is a particularly frustrating part for me anyways, so I just I started to say expectation that we've been an hour late and then it was so I can deal with that but that's that goes for talking about changing expectations in the face and not being able to trust that something will happen reset.	Donc, c'est un peu comme si je ne savais pas que l'autre défaut de correspondre à ses propres attentes est une partie particulièrement frustrante pour moi de toute façon, alors j'ai juste commencé à dire que j'attendais qu'on ait eu une heure de retard et ensuite c'était pour que je puisse faire face à ça, mais c'est pour parler de changer d'attentes en face et ne pas pouvoir croire que quelque chose va se réinitialiser.
2	The expectation is starting my response to it.	L'attente commence à y répondre.
