speaker	original	traduit
1	Please have a seat Meg.	Asseyez-vous Meg.
1	Thank you for coming in today your nutritionist referred you.	Merci d'être venu aujourd'hui votre nutritionniste vous a référé.
1	It seems that she and your mother have some concerns.	Il semble qu'elle et ta mère aient des inquiétudes.
1	Can you sit down and we will take your blood pressure and do some vitals?	Pouvez-vous vous asseoir et nous allons prendre votre tension artérielle et faire quelques signes vitaux?
2	I guess I do need to get back to my dorm to study.	Je suppose que je dois retourner à mon dortoir pour étudier.
2	I have a track meet coming up also that I'm training for I am a runner.	J'ai un rendez-vous sur piste qui arrive aussi que je m'entraîne pour être coureur.
1	How many credits are you taking and how are classes going?	Combien de crédits prenez-vous et comment vont les cours ?
2	21 credits.	21 crédits.
2	I am at the top of my class.	Je suis en tête de ma classe.
2	Can we get this done?	On peut faire ça ?
2	I need to get back.	Je dois rentrer.
1	How often and fart do you run for training now?	Combien de fois et pet cours-tu pour t'entraîner maintenant ?
1	You are 20, correct?	Vous avez 20 ans, n'est-ce pas ?
2	Yes, I run 9 miles everyday.	Oui, je fais 9 miles par jour.
1	Your blood pressure is 100 over 50.	Votre pression artérielle est de 100 sur 50.
1	And your pulse is 52 Meg.	Et ton pouls est de 52 Meg.
1	How much have you been eating?	Combien avez-vous mangé ?
2	I have been eating time.	J'ai mangé du temps.
2	I talked to the nutrition nutritionist about this earlier.	J'en ai parlé à la nutritionniste plus tôt.
1	Let's have you stand up and face me and I will back you onto the scale eyes on me, please.	Levez-vous et affrontez-moi et je vous soutiendrai sur l'échelle des yeux sur moi, s'il vous plaît.
1	Thank you.	Je vous remercie.
1	And now for a hike, okay, looks like 5 5 go ahead and have a seat.	Et maintenant pour une randonnée, d'accord, on dirait 5 aller de l'avant et avoir un siège.
2	How much can I please see what the scale says?	Combien puis-je voir ce que dit l'échelle ?
2	I'm fat.	Je suis grosse.
1	Please set up and I will listen to your heart and lunch.	S'il vous plaît, installez-vous et j'écouterai votre cœur et votre déjeuner.
2	fine	Très bien.
1	You know that this is not a positive part of your treatment we have discussed this before you were here today because your nutritionist and your mom are both very concerned about you.	Vous savez que ce n'est pas une partie positive de votre traitement que nous avons discuté avant que vous soyez ici aujourd'hui parce que votre nutritionniste et votre mère sont tous les deux très inquiets pour vous.
1	You're very ill make	Tu es très malade.
2	I am fine.	Je vais bien.
2	I am eating I tell my mom what I eat just because I'm not fat like she is.	Je mange Je dis à ma mère ce que je mange juste parce que je ne suis pas grosse comme elle est.
1	How have you felt are you feeling sad or depressed last time?	Comment t'es-tu sentie triste ou déprimée la dernière fois ?
1	We talked you were quite unhappy.	On vous a dit que vous étiez malheureux.
1	Are you feeling suicidal?	Tu te sens suicidaire ?
2	I am busy and not concerned about happiness.	Je suis occupé et je ne suis pas préoccupé par le bonheur.
2	I need to train and I am tired of everyone asking me about what I eat and how much I exercise and the smartest in my class and one of the best Runners on the team.	J'ai besoin de m'entraîner et j'en ai marre que tout le monde me demande ce que je mange et combien j'exerce et le plus intelligent de ma classe et l'un des meilleurs coureurs de l'équipe.
2	I don't have time for all this.	Je n'ai pas le temps pour tout ça.
2	I'm only here to keep my mom off my back.	Je ne suis là que pour garder ma mère hors de mon dos.
1	When you were here last you agree to keep working with your nutritionist and being open with your mom and me.	Quand tu étais ici la dernière fois, tu as accepté de continuer à travailler avec ton nutritionniste et d'être ouvert avec ta mère et moi.
1	We need to work together to help you get.	Nous devons travailler ensemble pour vous aider à obtenir.
1	Well, there are regular rhythms in your heart and I've noticed the Downy hair on your back and arms.	Eh bien, il y a des rythmes réguliers dans votre cœur et j'ai remarqué les cheveux Downy sur votre dos et vos bras.
2	I will work with all of you.	Je travaillerai avec vous tous.
2	I know I don't want to be like this.	Je sais que je ne veux pas être comme ça.
2	I need to run though.	J'ai besoin de fuir.
2	It helps me.	Ça m'aide.
1	When you were in treatment, we were working toward some goals with your cognitive behavioral therapy.	Quand vous étiez en traitement, nous travaillions vers certains objectifs avec votre thérapie cognitive comportementale.
1	We need to revisit these goals first though.	Nous devons d'abord revoir ces objectifs.
1	We need to bring your mom in and have a discussion about the next steps to help you get why I would like to do more tests to check your electrolytes in your blood count.	Nous devons amener votre mère et avoir une discussion sur les prochaines étapes pour vous aider à obtenir pourquoi je voudrais faire plus de tests pour vérifier vos électrolytes dans votre numération sanguine.
2	Okay, I do want to be better.	Ok, je veux être mieux.
1	I want you to feel better and be healthy.	Je veux que tu te sentes mieux et que tu sois en bonne santé.
1	Let's have your mom come in.	Faisons entrer ta mère.
1	Okay?	Ça va ?
2	Yeah.	Oui.
