speaker	original	traduit
1	Well, what's happening?	Qu'est-ce qui se passe ?
2	I don't know where to begin.	Je ne sais pas par où commencer.
2	So probably best place is present moment, which is just trying to figure out where I'm at present moment wise, which is probably going to the course or the session where I'm at.	Donc probablement le meilleur endroit est le moment présent, ce qui est juste essayer de comprendre où je suis actuellement sage, ce qui est probablement aller au cours ou à la session où je suis.
2	This morning is Lieutenant Dane strapped to the mass of the boat raging Against The Storm.	Ce matin, le lieutenant Dane est attaché à la masse du bateau qui fait rage contre la tempête.
1	Why?	Pourquoi ?
2	That's where I'm at.	C'est là que je suis.
1	It's a good thing that I get the movie reference because whenever I find whenever I use movie reference in classes, all of mine are from the 90s and the 80s.	C'est une bonne chose que j'obtienne la référence du film parce que chaque fois que je trouve quand j'utilise la référence du film dans les cours, tout le mien est des années 90 et 80.
1	So that's pretty I got that one.	C'est joli, j'ai celui-là.
1	That's my jonra.	C'est ma jonra.
2	I mean, it's like there is nothing more Robin Lieutenant Dame Sans screaming at the storm.	Je veux dire, c'est comme s'il n'y avait plus rien de Robin Lieutenant Dame Sans qui criait à la tempête.
2	So yes, and I'm remembering a sentence from a few sessions back.	Donc oui, et je me souviens d'une phrase de quelques sessions en arrière.
2	How would I know you're angry?	Comment pourrais-je savoir que tu es en colère ?
2	Well, I'm not sure that I'm in this place physically showing it but it's possible.	Je ne suis pas sûr d'être dans cet endroit physiquement, mais c'est possible.
1	I can see it what's been happening?	Je vois ce qui se passe ?
2	Why don't you take me if you can can you take me back to where we lost our last session?	Pourquoi tu ne m'emmènes pas si tu peux me ramener là où nous avons perdu notre dernière session ?
1	Well, we were talking a lot.	Eh bien, nous parlions beaucoup.
1	I mean you kind of surprisingly told me that you had a discussion with your wife and you talked a bit about being unhappy and she acknowledged that but then it was kind of dropped.	Vous m'avez dit étonnamment que vous aviez discuté avec votre femme et que vous parliez un peu d'être malheureuse et qu'elle l'avait reconnu, mais c'était un peu abandonné.
1	I also remember that she had an opportunity to continue the conversation when you went to go see your kid at Indiana University, right and she chose drive with a friend instead.	Je me souviens aussi qu'elle a eu l'occasion de poursuivre la conversation quand vous êtes allé voir votre enfant à l'Université d'Indiana, et elle a choisi de conduire avec une amie à la place.
1	And so I think that's where we were.	Et donc je pense que c'est là que nous étions.
2	Yes, okay.	Oui, d'accord.
2	Yes, so that weekend that weekend.	Oui, donc ce week-end ce week-end-là.
2	I went to see the kids so I had an opportunity to see my son Harry in.	Je suis allé voir les enfants, alors j'ai eu l'occasion de voir mon fils Harry.
2	Monroe and he had a conference.	Monroe et lui ont eu une conférence.
2	I stayed over with him lovely lovely evening went out to dinner or went out to breakfast went to out to dinner when my daughter came over.	Je suis resté avec lui une charmante soirée qui est sortie pour dîner ou qui est sortie pour le petit déjeuner qui est sortie pour dîner quand ma fille est venue.
2	So we had I had an opportunity to connect with all of the kids.	J'ai eu l'occasion de me connecter avec tous les enfants.
1	And was it just you?	Et c'était juste toi ?
2	It was just me because my wife at the conference with her friends and then we all we all converged at Indiana University Sunday afternoon.	C'était juste moi parce que ma femme à la conférence avec ses amis et puis nous avons tous convergé à l'Université Indiana dimanche après-midi.
2	My son was in a show.	Mon fils était dans un show.
2	I didn't know the show the show was A Little Night Music.	Je ne savais pas que le spectacle était A Little Night Music.
1	Okay, I'm not familiar and I'm a musical.	Ok, je ne suis pas familier et je suis une comédie musicale.
1	I love musicals.	J'adore les comédies musicales.
2	Yes, me too.	Oui, moi aussi.
2	And I said there's a Stephens hold that I've never seen.	Et j'ai dit qu'il y avait une prise de Stephens que je n'avais jamais vue.
1	Interesting, okay.	Intéressant.
2	So it's where the song send in the clowns comes from?	Alors c'est d'où vient la chanson des clowns ?
2	Okay, and it's all about these love triangles of people in unhappy marriages and Mistress of Mistresses.	D'accord, et c'est tout à propos de ces triangles d'amour de personnes dans les mariages malheureux et Maîtresse de Maîtresse.
2	And there's my son playing me on stage and I said, oh God, this is really the irony here is too thick for me to even sit in.	Et il y a mon fils qui me joue sur scène et j'ai dit, oh mon Dieu, c'est vraiment l'ironie ici est trop épaisse pour que je m'assoie.
1	Tell me about it.	Parle-moi de ça.
2	yes, I don't know if there's much more to tell other than that but hearing send in the clowns will never sound the same again, so it's just like	Oui, je ne sais pas s'il y a beaucoup plus à dire que ça, mais l'audition des clowns ne sonnera plus jamais pareil, donc c'est comme si
1	It's like a punch to the gut.	C'est comme un coup de poing dans l'intestin.
