speaker	original	traduit
1	Is 90 out there, right?	Il y a 90 ans, non ?
2	The heat index is 105.	L'indice de chaleur est de 105.
1	Oh my goodness.	Oh mon Dieu.
2	Yeah.	Oui.
1	start	début
1	you start today.	Tu commences aujourd'hui.
2	I was there Monday.	J'y étais lundi.
1	Monday good	Lundi bien
2	I was there Monday.	J'y étais lundi.
2	Yeah, it's good.	Oui, c'est bien.
2	I know some like Facebook I sent out an email whatever whatever, you know, I've got an interest, you know, so we'll see so far so good.	Je connais certains comme Facebook, j'ai envoyé un e-mail quoi que ce soit, vous savez, j'ai un intérêt, vous savez, donc nous allons voir jusqu'ici si bien.
2	I'm going to try to do like a weekly blog, you know that way.	Je vais essayer de faire comme un blog hebdomadaire, tu sais comme ça.
2	So yeah, it's good.	Donc oui, c'est bon.
2	I mean it felt good.	Je veux dire, ça fait du bien.
2	I was there Monday and it feel like I don't know.	J'étais là lundi et j'ai l'impression de ne pas savoir.
2	I just got comfortable or so weird, but I don't know.	Je me suis mis à l'aise ou si bizarre, mais je ne sais pas.
2	Yeah, it's cool.	Ouais, c'est cool.
2	I mean it's going to take time but the fact that I've already gotten some feedback interest questions, you know, it's really good my friend Penny, so I didn't know it was some kind of life coach.	Je veux dire que ça va prendre du temps mais le fait que j'ai déjà eu quelques questions d'intérêt de rétroaction, vous savez, c'est vraiment bon mon ami Penny, donc je ne savais pas que c'était une sorte d'entraîneur de vie.
2	She does like wellness her diet, or I don't know what she does but she got in touch with me.	Elle aime bien-être son régime alimentaire, ou je ne sais pas ce qu'elle fait, mais elle a pris contact avec moi.
2	She's like, you know, we could totally work together.	Elle est comme, tu sais, on pourrait vraiment travailler ensemble.
2	Like I will refer you to people probably so that's good so far.	Comme si je vais vous référer aux gens probablement pour que ce soit bon jusqu'ici.
1	That's great.	C'est génial.
2	Yeah, the woman at the Museum where I had my event that Assyrian Museum the director son.	Oui, la femme au musée où j'ai eu mon événement que le musée assyrien le fils directeur.
2	I guess he's like 17 17 18.	Je suppose qu'il est comme 17 17 18.
2	I guess he has like a DD issues or I'm not sure exactly what but she got in touch with me just like, you know, I don't know if there's something you think you could I was like that depends.	Je suppose qu'il a comme un problème de DD ou je ne suis pas sûr de quoi exactement mais elle a eu contact avec moi juste comme, tu sais, je ne sais pas s'il y a quelque chose que tu penses que je pourrais être comme ça dépend.
2	I don't know how serious it is.	Je ne sais pas à quel point c'est sérieux.
2	But yeah, I don't know.	Mais oui, je ne sais pas.
2	So meanwhile I decided just to just kind of start like I looked into programs courses because I can't afford it, you know right now, but honestly, like I've just been watching YouTube all those lectures are on their, you know intro to psycho-analysis, you know methods of psychotherapy, you know watching those	Alors j'ai décidé de commencer juste comme si j'avais regardé dans les cours de programmes parce que je ne peux pas me le permettre, vous savez en ce moment, mais honnêtement, comme je viens juste de regarder YouTube toutes ces conférences sont sur leur, vous savez intro à la psychanalyse, vous savez les méthodes de psychothérapie, vous savez regarder ces
2	Use me.	Utilise-moi.
1	Brazil	Brésil
2	Think you looking at their syllabi and I'm going to buy some of the books, you know, I might as well just at least educate myself, you know, I don't know neither mean I'm smart enough to figure out some of the basics until I can actually, you know, take an actually it'll help me that way, you know.	Je pense que tu regardes leur syllabi et que je vais acheter certains livres, tu sais, je pourrais aussi bien au moins m'éduquer, tu sais, je ne sais pas non plus que je suis assez intelligent pour comprendre certaines des bases jusqu'à ce que je puisse réellement, tu sais, prendre un en fait ça m'aidera comme ça, tu sais.
2	I won't feel like I'm playing catch-up with the with psychology Majors.	Je n'aurai pas l'impression de jouer au rattrapage avec les majors de psychologie.
2	So yeah doing that then I decided what I'm going to do is start a non-profit, you know, the writing remember I was saying why don't I just do poetry workshops.	Donc oui, j'ai décidé ce que je vais faire, c'est commencer un travail à but non lucratif, tu sais, l'écriture se rappelle que je disais pourquoi je ne faisais pas juste des ateliers de poésie.
2	Yeah.	Oui.
2	I'm going to do that.	Je vais le faire.
2	But here's the trick.	Mais voilà l'astuce.
2	I'm going to create a nonprofit that way that way it's not just some poet trying to make money for her.	Je vais créer un but non lucratif de cette façon, ce n'est pas seulement un poète qui essaie de gagner de l'argent pour elle.
