speaker	original	traduit
1	Yeah, they're doing some painting probably the next time it'll be the new furniture.	Ouais, ils font un peu de peinture probablement la prochaine fois que ce sera les nouveaux meubles.
2	Oh wow.	Oh, oui.
1	Yes, so painting furniture and	Oui, donc peindre des meubles et
1	rugs	Tapis
2	So I defended my dissertation.	J'ai donc défendu ma thèse.
1	Oh, congratulations.	Oh, félicitations.
2	Thank you.	Je vous remercie.
1	How did it go?	Comment ça s'est passé ?
2	It went fine.	Ça s'est bien passé.
2	It was not the best presentation I've ever given but it was good enough.	Ce n'était pas la meilleure présentation que j'aie jamais faite, mais c'était assez bon.
2	So I got the dissertation done early Friday morning food, Ohio and Sunday made my slides and I finish those Tuesday morning and then give the fuck an hour later.	Donc j'ai obtenu la thèse faite tôt vendredi matin nourriture, l'Ohio et dimanche ont fait mes diapositives et je finis ces mardi matin et puis donner la baise une heure plus tard.
2	So not the way I would recommend doing it to anyone, but it got done.	Donc pas la façon dont je recommanderais de le faire à n'importe qui, mais ça s'est fait.
1	That's a milestone.	C'est un jalon.
2	Yeah, it's a big milestone.	Oui, c'est une grande étape.
2	Yeah, we talked some last week about why it was it.	Oui, on a parlé de la semaine dernière de pourquoi c'était ça.
2	Why didn't finish it on Tuesday when it was do we talked about trusting the system and kind of other things like that.	Pourquoi ne l'a-t-on pas fini mardi alors qu'on parlait de faire confiance au système et d'autres choses comme ça.
2	I think there's pieces of that involved that I think one important piece is that I was trying to do something that was at the edges of what was possible in terms of like 2 weeks before that.	Je pense qu'il y a des morceaux de cela impliqué que je pense qu'une pièce importante est que j'essayais de faire quelque chose qui était à la limite de ce qui était possible en termes de deux semaines avant cela.
2	I had nothing for my dissertation and my paper separately.	Je n'avais rien pour ma thèse et mon papier séparément.
2	So I simply put everything into the dissertation and ruin half of it entirely in the two-week period or two and a half way.	J'ai donc tout mis dans la dissertation et j'en ai gâché la moitié entièrement au cours de la période de deux semaines ou de deux semaines et demie.
