speaker	original	traduit
1	Hi.	Bonjour.
2	Sorry.	Désolé.
1	How are you?	Comment allez-vous ?
1	What do?	Qu'est-ce que tu fais ?
2	Alright, thank you.	Très bien, merci.
2	Excuse me.	Excusez-moi.
2	I had my nice yesterday.	J'ai eu mon gentil hier.
2	What's the school is over for the semester but I wanted longer it probably kind of feels like I miss that structure but I'm kind of a little sad about Peter Department.	Qu'est-ce que l'école est terminée pour le semestre, mais je voulais plus longtemps, c'est probablement comme si cette structure me manquait, mais je suis un peu triste à propos de Peter Department.
2	I went to see my roommate yesterday and she said she keeps they keep finding people but for some reason these people don't want my room.	Je suis allé voir ma colocataire hier et elle a dit qu'elle continuait à trouver des gens mais pour une raison quelconque ces gens ne veulent pas de ma chambre.
2	So I've already paid for the December rent without actually living there and I've paid for the January rent.	J'ai déjà payé le loyer de décembre sans y vivre et j'ai payé le loyer de janvier.
2	Also, I feel really bad about this just working out $800 is $900 a month without like sort of just wasted.	En outre, je me sens vraiment mal à propos de cela juste travailler 800 $ est 900 $ par mois sans genre de juste gaspillé.
2	So I mean the reason why I wanted to leave the place, I mean we talked about all of the psychological subconscious reasons, but the Practical thing that I was thinking was there was already someone who was interested.	Donc je veux dire la raison pour laquelle je voulais quitter l'endroit, je veux dire que nous avons parlé de toutes les raisons psychologiques subconscients, mais la chose pratique que je pensais était qu'il y avait déjà quelqu'un qui était intéressé.
2	So I kept thinking about her and thinking of saving that money or giving it to my mom	Alors j'ai continué à penser à elle et à économiser cet argent ou à le donner à ma mère.
2	So then when I finally decided to me.	Alors, quand j'ai finalement décidé pour moi.
2	Place, I asked that girl and she was still interested.	J'ai demandé à cette fille et elle était toujours intéressée.
2	That's why I asked my roommate to see if they would be a good fit and they're not and I was like I was a little upset by that because Alana's like yeah, the girl is a little pushy and I'm thinking she can't be any pushier than me or when do you guys actually see each other?	C'est pour ça que j'ai demandé à ma colocataire de voir s'ils allaient bien et ils ne le sont pas et j'étais comme si j'étais un peu contrariée par ça parce qu'Alana est comme oui, la fille est un peu poussiéreuse et je pense qu'elle ne peut pas être plus poussante que moi ou quand vous vous voyez vraiment ?
2	Not that often.	Pas si souvent.
2	It was kind of lonely in that place because I wouldn't see my roommates for days and there's such little interaction time.	C'était un peu seul dans cet endroit parce que je ne voyais pas mes colocataires pendant des jours et il y a si peu de temps d'interaction.
2	Why does it matter that the person you don't really see that often is pushy?	Pourquoi est-ce important que la personne que vous ne voyez pas vraiment que souvent est poussiéreux?
2	I don't know.	Je ne sais pas.
1	Are you looking for someone to replace you too?	Vous cherchez quelqu'un pour vous remplacer ?
2	I cannot because	Je ne peux pas parce que
1	Why?	Pourquoi ?
2	I cannot do anything because they're the ones who have to live with the person.	Je ne peux rien faire parce que ce sont eux qui doivent vivre avec la personne.
1	I see.	Je vois.
2	So I'm not allowed to do anything.	Donc je n'ai pas le droit de faire quoi que ce soit.
2	I mean, I know I sign the lease I'm responsible for the rent and obviously I'll pay it but just makes me feel a little bad for so they're all the they reject to get a lot of interest but then they reject people and one of the guys they rejected because he was upset that they that people mispronounce his name.	Je veux dire, je sais que je signe le bail que je suis responsable du loyer et évidemment je vais le payer mais je me sens un peu mal pour donc ils sont tous ceux qu'ils refusent d'obtenir beaucoup d'intérêt mais ensuite ils rejettent les gens et l'un des gars qu'ils ont rejeté parce qu'il était contrarié qu'ils disent mal son nom.
2	I don't know.	Je ne sais pas.
2	Well yesterday.	Eh bien, hier.
2	I was feeling really really horrible.	Je me sentais vraiment horrible.
2	I was walking around the streets crying just I just and I was actually aware of what I was doing.	Je me promenais dans les rues en pleurant juste et j'étais au courant de ce que je faisais.
2	I was thinking of Andre thinking and rethinking the same things and I was feeling so victimized and like what we talked about having that narrative constantly debilitate me.	Je pensais à André en pensant et en repensant les mêmes choses et je me sentais tellement victimisée et comme ce que nous parlions d'avoir ce récit me débilitait constamment.
2	And I kept thinking all the odds are against me and well in the morning, I was on Facebook and one of the people I met a while ago, she's an artist she has drawing and yesterday someone posted her interview in this National newspaper in India.	Et je n'arrêtais pas de penser que toutes les chances sont contre moi et bien le matin, j'étais sur Facebook et l'une des personnes que j'ai rencontrées il y a un moment, elle est une artiste qu'elle a dessiné et hier quelqu'un a posté son interview dans ce journal national en Inde.
2	And I I mean, I like that girl a lot but a part of me was when am I going to make a little something of myself that I'm proud of and she's created this bubble.	Et je veux dire, j'aime beaucoup cette fille mais une partie de moi était quand je vais faire un petit quelque chose de moi-même dont je suis fier et elle a créé cette bulle.
2	This Enchanted world where she does her art, but I'm not sure there are other parts to it.	Ce monde enchanté où elle fait son art, mais je ne suis pas sûr qu'il y ait d'autres parties à cela.
2	I'm sure she's had to struggle and she's had to accept that.	Je suis sûr qu'elle a dû lutter et qu'elle a dû accepter ça.
2	She's not going to have too much money, but I just feel when am I going to be able to make that happen every time I try for something else goes wrong or something else happens and makes me feel bad.	Elle n'aura pas trop d'argent, mais je me sens juste quand je vais être capable de faire cela chaque fois que j'essaie quelque chose d'autre va mal ou quelque chose d'autre se passe et me fait me sentir mal.
2	I guess another way of looking at it is that I react to situations in a negative way.	Je suppose qu'une autre façon de l'examiner est que je réagis aux situations de manière négative.
2	I don't know.	Je ne sais pas.
2	I mean, what's the point of always be thinking about that person that had such a nice childhood and like and their parents are nice and they can go home and be with their parents and lean on them anytime they want to and I don't have that.	Je veux dire, quel est le but de toujours penser à cette personne qui a eu une si belle enfance et comme et leurs parents sont gentils et ils peuvent rentrer à la maison et être avec leurs parents et s'appuyer sur eux chaque fois qu'ils le veulent et je n'ai pas cela.
2	I mean, okay, I don't have that much except that it's a given a move on.	Je veux dire, ok, je n'ai pas tant que ça sauf que c'est un coup donné.
2	I mean, that's what David would like me to do.	C'est ce que David voudrait que je fasse.
2	So but I don't know.	Alors, mais je ne sais pas.
2	Why do I keep doing that?	Pourquoi je continue à faire ça ?
2	I mean, I guess I look at other people to draw lessons from their life.	Je suppose que je regarde d'autres personnes pour tirer des leçons de leur vie.
2	How did they do it?	Comment ont-ils fait ?
2	How did they ignore all the crap and do what they want to do?	Comment ont-ils ignoré toutes ces conneries et fait ce qu'ils veulent faire ?
