speaker	original	traduit
1	Come on Inn.	Allez Inn.
2	How are you?	Comment allez-vous ?
1	Good.	Tant mieux.
1	Thank you.	Je vous remercie.
2	You don't take spring break.	Tu ne fais pas de pause de printemps.
1	spring break from	la pause de printemps de
2	Are you now?	Et toi maintenant ?
2	It's spring break this week.	C'est les vacances de printemps cette semaine.
2	Everything looks dead.	Tout semble mort.
2	Hahaha.	Hahaha. C'est quoi, ça ?
2	It doesn't.	Ça ne l'est pas.
1	from college	de l'université
2	Yeah.	Oui.
1	am I in college?	Je suis à l'université ?
2	No, I'm just saying good.	Non, je dis juste bon.
2	Not that it feels like spring out today.	Ce n'est pas qu'on ait l'impression de sortir aujourd'hui.
2	It feels dull because no one's around and yeah, and I think it would be pretty unhappy if I wasn't in college life if I wasn't part of something big with a lot of people walking, hahaha.	C'est ennuyeux parce que personne n'est là et oui, et je pense que ce serait assez malheureux si je n'étais pas dans la vie universitaire si je ne faisais pas partie de quelque chose de grand avec beaucoup de gens qui marchent, hahaha.
2	I kind of had a I guess lately someone interesting experience yesterday.	J'ai eu une expérience intéressante hier.
2	I had to go with David to his chairs for dinner the department head and it was dreading the whole time.	J'ai dû aller avec David à ses chaises pour dîner le chef de département et c'était redoutant tout le temps.
2	Like I don't want to do it.	Comme si je ne voulais pas le faire.
2	I don't want to do it because usually I mean I always try but I think I spoke about this before when I've been to his professors or friends places.	Je ne veux pas le faire parce que d'habitude je veux dire que j'essaie toujours mais je pense que j'en ai parlé avant quand j'ai été à ses professeurs ou amis endroits.
2	I've always felt awkward.	Je me suis toujours senti mal à l'aise.
2	I feel like I've internalized what I felt with them like on Saturday night.	J'ai l'impression d'avoir intériorisé ce que j'ai ressenti avec eux samedi soir.
2	His friends came over there a couple they teach with David in the same place and they have to kiss and I felt so awkward the whole time they made me feel so uncomfortable when they were doing anything, but just like it felt.	Ses amis sont venus là-bas un couple qu'ils enseignent avec David au même endroit et ils doivent s'embrasser et je me suis senti si mal à l'aise tout le temps qu'ils m'ont fait me sentir si mal à l'aise quand ils faisaient quelque chose, mais tout comme ça.
2	I mean, they're both Economist so they were mostly talking about	Je veux dire, ils sont tous les deux Économistes, donc ils parlaient surtout de
2	Is there kids let them they were mostly talking about economics and I don't know what to say and you know, they tried to ask me question.	Y a-t-il des enfants qui les laissent parler surtout d'économie et je ne sais pas quoi dire et vous savez, ils ont essayé de me poser des questions.
2	What are you doing?	Qu'est-ce que tu fais ?
2	How are you doing?	Comment ça va ?
2	It feels so weird.	C'est tellement bizarre.
2	Hahaha, but yesterday after her place the chairs place I was driving it.	Hahaha, mais hier, après sa place, je conduisais les chaises.
2	But as soon as I walked into her house, she said I've been renting this place for a long time and you know, it was a single mom so immediately I felt like I can be myself.	Mais dès que je suis entré chez elle, elle a dit que je louais cet endroit depuis longtemps et tu sais, c'était une mère célibataire si immédiatement j'ai senti que je pouvais être moi-même.
2	And yeah, I was I enjoyed I talked a lot.	Et oui, j'ai beaucoup aimé que j'aie beaucoup parlé.
2	I was very unselfconscious and like when she asked me what I was doing and David always tells me I never answer that question.	J'étais très désintéressée et comme quand elle m'a demandé ce que je faisais et David me dit toujours que je ne réponds jamais à cette question.
2	I'm very cryptic Word answers that don't inspire people to ask anymore.	Je suis des réponses très cryptiques Word qui n'inspirent plus les gens à demander.
2	But I as soon as she asked me if I gave her every new thing that could be someone would say what I was doing where I was studying.	Mais dès qu'elle m'a demandé si je lui donnais toutes les nouvelles choses qui pourraient être quelqu'un dirait ce que je faisais là où j'étudiais.
2	I had no shame because usually I would be very ashamed like them Professor me student.	Je n'avais pas honte parce que d'habitude j'avais très honte comme eux Professeur moi étudiant.
2	Hahaha, but I wasn't so I told her and I realised because like all his friend are so full of themselves.	Hahaha, mais je ne l'étais pas si je lui ai dit et je me suis rendu compte parce que comme tous ses amis sont si pleins d'eux-mêmes.
2	They're so sure there's no certain and I don't feel comfortable at all with them like they come.	Ils sont tellement sûrs qu'il n'y en a pas et je ne me sens pas du tout à l'aise avec eux comme ils viennent.
2	Family background so, you know there's a class difference what I feel and then you know a gender difference for house.	Les antécédents familiaux, donc, vous savez qu'il y a une différence de classe ce que je ressens et ensuite vous connaissez une différence de genre pour la maison.
2	They just look very sure of themselves and very they have it all together and I don't see any sign of distress.	Ils ont juste l'air très sûrs d'eux-mêmes et ils ont tout ensemble et je ne vois aucun signe de détresse.
